Ticker,Date,Close,SharesOutstanding,MarketCap
BAC.N,2016-05-31,12.0569,7531880000,90811123972.0
BAC.N,2016-04-29,11.8694,7531880000,89398896472.0
BAC.N,2016-03-31,11.0216,7531880000,83013368608.0
BAC.N,2016-02-29,10.1685,7531880000,76587921780.0
BAC.N,2016-01-29,11.4842,7531880000,86497616296.0
BAC.N,2015-12-31,13.669,7531880000,102953267720.0
BAC.N,2015-11-30,14.1162,7531880000,106321524456.0
BAC.N,2015-10-30,13.5898,7531880000,102356742824.0
BAC.N,2015-09-30,12.6179,7531880000,95036508652.0
BAC.N,2015-08-31,13.1918,7531880000,99359054584.0
BAC.N,2015-07-31,14.4351,7531880000,108723440988.0
BAC.N,2015-06-30,13.7408,7531880000,103494056704.0
BAC.N,2015-05-29,13.2818,7531880000,100036923784.0
BAC.N,2015-04-30,12.823,7531880000,96581297240.0
BAC.N,2015-03-31,12.3883,7531880000,93307189004.0
BAC.N,2015-02-27,12.6863,7531880000,95551689244.0
BAC.N,2015-01-30,12.1567,7531880000,91562805596.0
BAC.N,2014-12-31,14.3554,7531880000,108123150152.0
BAC.N,2014-11-28,13.6339,7531880000,102688898732.0
BAC.N,2014-10-31,13.7299,7531880000,103411959212.0
BAC.N,2014-09-30,13.6419,7531880000,102749153772.0
BAC.N,2014-08-29,12.8339,7531880000,96663394732.0
BAC.N,2014-07-31,12.1639,7531880000,91617035132.0
BAC.N,2014-06-30,12.2596,7531880000,92337836048.0
BAC.N,2014-05-30,12.0683,7531880000,90896987404.0
BAC.N,2014-04-30,12.0683,7531880000,90896987404.0
BAC.N,2014-03-31,13.7104,7531880000,103265087552.0
BAC.N,2014-02-28,13.1687,7531880000,99185068156.0
BAC.N,2014-01-31,13.344,7531880000,100505406720.0
BAC.N,2013-12-31,12.4039,7531880000,93424686332.0
BAC.N,2013-11-29,12.595,7531880000,94864028600.0
BAC.N,2013-10-31,11.1221,7531880000,83770322548.0
BAC.N,2013-09-30,10.9868,7531880000,82751259184.0
BAC.N,2013-08-30,11.2337,7531880000,84610880356.0
BAC.N,2013-07-31,11.6156,7531880000,87487305328.0
BAC.N,2013-06-28,10.2313,7531880000,77060923844.0
BAC.N,2013-05-31,10.8595,7531880000,81792450860.0
BAC.N,2013-04-30,9.7862,7531880000,73708484056.0
BAC.N,2013-03-28,9.6829,7531880000,72930440852.0
BAC.N,2013-02-28,8.9277,7531880000,67242365076.0
BAC.N,2013-01-31,8.9912,7531880000,67720639455.99999
BAC.N,2012-12-31,9.2216,7531880000,69455984608.0
BAC.N,2012-11-30,7.8241,7531880000,58930182308.0
BAC.N,2012-10-31,7.3956,7531880000,55702771728.0
BAC.N,2012-09-28,7.0068,7531880000,52774376784.0
BAC.N,2012-08-31,6.3323,7531880000,47694123724.0
BAC.N,2012-07-31,5.8171,7531880000,43813699148.0
BAC.N,2012-06-29,6.4828,7531880000,48827671664.0
BAC.N,2012-05-31,5.8251,7531880000,43873954188.0
BAC.N,2012-04-30,6.4185,7531880000,48343371780.0
BAC.N,2012-03-30,7.5739,7531880000,57045705932.0
BAC.N,2012-02-29,6.3077,7531880000,47508839476.0
BAC.N,2012-01-31,5.6358,7531880000,42448169304.0
BAC.N,2011-12-30,4.3948,7531880000,33101106224.0
BAC.N,2011-11-30,4.3,7531880000,32387084000.0
BAC.N,2011-10-31,5.3888,7531880000,40587794944.0
BAC.N,2011-09-30,4.8286,7531880000,36368435768.0
BAC.N,2011-08-31,6.446,7531880000,48550498480.0
BAC.N,2011-07-29,7.6517,7531880000,57631686196.0
BAC.N,2011-06-30,8.6367,7531880000,65050587995.99999
BAC.N,2011-05-31,9.251,7531880000,69677421880.0
BAC.N,2011-04-29,9.6683,7531880000,72820475404.0
BAC.N,2011-03-31,10.4949,7531880000,79046327412.0
BAC.N,2011-02-28,11.2426,7531880000,84677914088.0
BAC.N,2011-01-31,10.8021,7531880000,81360120948.0
BAC.N,2010-12-31,10.4952,7531880000,79048586976.0
BAC.N,2010-11-30,8.6073,7531880000,64829150724.0
BAC.N,2010-10-29,8.9995,7531880000,67783154059.99999
BAC.N,2010-09-30,10.2993,7531880000,77573091684.0
BAC.N,2010-08-31,9.7868,7531880000,73713003184.0
BAC.N,2010-07-30,11.0278,7531880000,83060066264.0
BAC.N,2010-06-30,11.287,7531880000,85012329560.0
BAC.N,2010-05-28,12.3553,7531880000,93058636964.0
BAC.N,2010-04-30,13.9959,7531880000,105415439292.0
BAC.N,2010-03-31,14.0116,7531880000,105533689808.0
BAC.N,2010-02-26,13.0695,7531880000,98437905660.0
BAC.N,2010-01-29,11.9085,7531880000,89693392980.0
BAC.N,2009-12-31,11.8143,7531880000,88983889884.0
BAC.N,2009-11-30,12.4261,7531880000,93591894068.0
BAC.N,2009-10-30,11.4305,7531880000,86093154340.0
BAC.N,2009-09-30,13.265,7531880000,99910388200.0
BAC.N,2009-08-31,13.7818,7531880000,103802863784.0
BAC.N,2009-07-31,11.588,7531880000,87279425440.0
BAC.N,2009-06-30,10.3422,7531880000,77896209336.0
BAC.N,2009-05-29,8.8222,7531880000,66447751736.0
BAC.N,2009-04-30,6.9904,7531880000,52650853952.0
BAC.N,2009-03-31,5.3387,7531880000,40210447756.0
BAC.N,2009-02-27,3.0835,7531880000,23224551980.0
BAC.N,2009-01-30,5.1365,7531880000,38687501620.0
BAC.N,2008-12-31,10.9913,7531880000,82785152644.0
BAC.N,2008-11-28,12.4211,7531880000,93554234668.0
BAC.N,2008-10-31,18.475,7531880000,139151483000.0
BAC.N,2008-09-30,25.3974,7531880000,191290169112.0
BAC.N,2008-08-29,22.166,7531880000,166951652080.0
BAC.N,2008-07-31,23.4188,7531880000,176387591344.0
BAC.N,2008-06-30,16.9911,7531880000,127974926268.0
BAC.N,2008-05-30,23.7341,7531880000,178762393108.0
BAC.N,2008-04-30,26.1975,7531880000,197316426300.0
BAC.N,2008-03-31,26.4558,7531880000,199261910904.0
BAC.N,2008-02-29,27.2681,7531880000,205380057028.0
BAC.N,2008-01-31,30.294,7531880000,228170772720.0
BAC.N,2007-12-31,28.311,7531880000,213235054680.0
BAC.N,2007-11-30,31.211,7531880000,235077506680.0
BAC.N,2007-10-31,32.6657,7531880000,246034132516.0
BAC.N,2007-09-28,34.0121,7531880000,256175055747.99997
BAC.N,2007-08-31,33.8557,7531880000,254997069716.0
BAC.N,2007-07-31,31.6779,7531880000,238594141452.0
BAC.N,2007-06-29,32.6599,7531880000,245990447612.0
BAC.N,2007-05-31,33.8757,7531880000,255147707316.0
BAC.N,2007-04-30,33.632,7531880000,253312188159.99997
BAC.N,2007-03-30,33.7113,7531880000,253909466244.0
BAC.N,2007-02-28,33.5857,7531880000,252963462116.00003
BAC.N,2007-01-31,34.3635,7531880000,258821758380.0
BAC.N,2006-12-29,34.8928,7531880000,262808382464.0
BAC.N,2006-11-30,35.1935,7531880000,265073218780.0
BAC.N,2006-10-31,34.8453,7531880000,262450618164.0
BAC.N,2006-09-29,34.6513,7531880000,260989433444.0
BAC.N,2006-08-31,33.2929,7531880000,250758127652.00003
BAC.N,2006-07-31,32.9745,7531880000,248359977060.0
BAC.N,2006-06-30,30.7796,7531880000,231828253648.0
BAC.N,2006-05-31,30.9716,7531880000,233274374608.0
BAC.N,2006-04-28,31.6177,7531880000,238140722276.0
BAC.N,2006-03-31,28.8435,7531880000,217245780780.0
BAC.N,2006-02-28,28.7249,7531880000,216352499812.0
BAC.N,2006-01-31,27.71,7531880000,208708394800.0
BAC.N,2005-12-30,28.9128,7531880000,217767740064.0
BAC.N,2005-11-30,28.7499,7531880000,216540796812.0
BAC.N,2005-10-31,27.1076,7531880000,204171190288.0
BAC.N,2005-09-30,26.0912,7531880000,196515787456.0
BAC.N,2005-08-31,26.6676,7531880000,200857163088.0
BAC.N,2005-07-29,26.7105,7531880000,201180280740.0
BAC.N,2005-06-30,27.9419,7531880000,210455037772.0
BAC.N,2005-05-31,28.1036,7531880000,211672942768.0
BAC.N,2005-04-29,27.327,7531880000,205823684760.0
BAC.N,2005-03-31,26.7567,7531880000,201528253596.0
BAC.N,2005-02-28,28.033,7531880000,211141192040.0
BAC.N,2005-01-31,27.8647,7531880000,209873576636.0
BAC.N,2004-12-31,28.2373,7531880000,212679955124.0
BAC.N,2004-11-30,27.5386,7531880000,207417430568.0
BAC.N,2004-10-29,26.6578,7531880000,200783350664.0
BAC.N,2004-09-30,25.7888,7531880000,194238146944.0
BAC.N,2004-08-31,26.4977,7531880000,199577496676.0
BAC.N,2004-07-30,25.0397,7531880000,188596015636.0
BAC.N,2004-06-30,24.9248,7531880000,187730602624.0
BAC.N,2004-05-28,24.2525,7531880000,182666919700.0
BAC.N,2004-04-30,23.4823,7531880000,176865865724.0
BAC.N,2004-03-31,23.6253,7531880000,177942924564.0
BAC.N,2004-02-27,23.6703,7531880000,178281859164.0
BAC.N,2004-01-30,23.5374,7531880000,177280872312.0
BAC.N,2003-12-31,23.2398,7531880000,175039384824.0
BAC.N,2003-11-28,21.5664,7531880000,162435536832.0
BAC.N,2003-10-31,21.6522,7531880000,163081772136.0
BAC.N,2003-09-30,22.3126,7531880000,168055825688.0
BAC.N,2003-08-29,22.4285,7531880000,168928770580.0
BAC.N,2003-07-31,23.3681,7531880000,176005725028.0
BAC.N,2003-06-30,22.3663,7531880000,168460287644.0
BAC.N,2003-05-30,20.8255,7531880000,156855166940.0
BAC.N,2003-04-30,20.7834,7531880000,156538074792.0
BAC.N,2003-03-31,18.7598,7531880000,141296562424.0
BAC.N,2003-02-28,19.2531,7531880000,145012038828.0
BAC.N,2003-01-31,19.4783,7531880000,146708218204.0
BAC.N,2002-12-31,19.3448,7531880000,145702712224.0
BAC.N,2002-11-29,19.3072,7531880000,145419513536.0
BAC.N,2002-10-31,19.23,7531880000,144838052400.0
BAC.N,2002-09-30,17.577,7531880000,132387854760.00002
BAC.N,2002-08-30,19.1367,7531880000,144135327996.0
BAC.N,2002-07-31,18.1591,7531880000,136772162107.99998
BAC.N,2002-06-28,19.2132,7531880000,144711516816.0
BAC.N,2002-05-31,20.5331,7531880000,154652845228.0
BAC.N,2002-04-30,19.6312,7531880000,147859842656.0
BAC.N,2002-03-28,18.4232,7531880000,138761331616.0
BAC.N,2002-02-28,17.3209,7531880000,130458940292.00002
BAC.N,2002-01-31,16.912,7531880000,127379154560.0
BAC.N,2001-12-31,16.8906,7531880000,127217972328.0
BAC.N,2001-11-30,16.3117,7531880000,122857766995.99998
BAC.N,2001-10-31,15.6766,7531880000,118074270008.0
BAC.N,2001-09-28,15.5198,7531880000,116893271224.0
BAC.N,2001-08-31,16.1956,7531880000,121983315727.99998
BAC.N,2001-07-31,16.7539,7531880000,126188364332.00002
BAC.N,2001-06-29,15.8085,7531880000,119067724980.0
BAC.N,2001-05-31,15.6031,7531880000,117520676828.0
BAC.N,2001-04-30,14.6081,7531880000,110026456228.0
BAC.N,2001-03-30,14.282,7531880000,107570310160.0
BAC.N,2001-02-28,13.2255,7531880000,99612878940.0
BAC.N,2001-01-31,13.886,7531880000,104587685680.0
BAC.N,2000-12-29,11.8374,7531880000,89157876312.0
BAC.N,2000-11-30,10.3049,7531880000,77615270212.0
BAC.N,2000-10-31,12.2315,7531880000,92126190220.0
BAC.N,2000-09-29,13.331,7531880000,100407492280.0
BAC.N,2000-08-31,13.6364,7531880000,102707728432.0
BAC.N,2000-07-31,11.9411,7531880000,89938932268.0
BAC.N,2000-06-30,10.8373,7531880000,81625243124.0
BAC.N,2000-05-31,13.9725,7531880000,105239193300.0
BAC.N,2000-04-28,12.239,7531880000,92182679320.0
BAC.N,2000-03-31,13.0983,7531880000,98654823804.0
BAC.N,2000-02-29,11.365,7531880000,85599816200.0
BAC.N,2000-01-31,11.9678,7531880000,90140033464.0
BAC.N,1999-12-31,12.4002,7531880000,93396818376.0
BANC.N,2025-07-03,14.76,147140000,2171786400.0
BANC.N,2025-06-30,14.05,147140000,2067317000.0
BANC.N,2025-05-30,13.619,147140000,2003899660.0
BANC.N,2025-04-30,13.3807,147140000,1968836197.9999998
BANC.N,2025-03-31,14.0855,147140000,2072540470.0
BANC.N,2025-02-28,14.6555,147140000,2156410270.0
BANC.N,2025-01-31,15.7889,147140000,2323178746.0
BANC.N,2024-12-31,15.237,147140000,2241972180.0
BANC.N,2024-11-29,16.8815,147140000,2483943910.0
BANC.N,2024-10-31,15.0493,147140000,2214354002.0
BANC.N,2024-09-30,14.432,147140000,2123524480.0
BANC.N,2024-08-30,13.8352,147140000,2035711328.0
BANC.N,2024-07-31,13.6017,147140000,2001354138.0
BANC.N,2024-06-28,12.4342,147140000,1829568188.0
BANC.N,2024-05-31,13.3807,147140000,1968836197.9999998
BANC.N,2024-04-30,13.2166,147140000,1944690524.0
BANC.N,2024-03-28,14.684,147140000,2160603760.0
BANC.N,2024-02-29,14.0253,147140000,2063682642.0
BANC.N,2024-01-31,13.2104,147140000,1943778256.0
BANC.N,2023-12-29,12.8749,147140000,1894412786.0
BANC.N,2023-11-30,11.0047,147140000,1619231558.0
BANC.N,2023-10-31,10.6715,147140000,1570204510.0
BANC.N,2023-09-29,11.7853,147140000,1734089042.0
BANC.N,2023-08-31,11.8365,147140000,1741622609.9999998
BANC.N,2023-07-31,13.4235,147140000,1975133790.0
BANC.N,2023-06-30,10.9391,147140000,1609579174.0
BANC.N,2023-05-31,10.0163,147140000,1473798382.0
BANC.N,2023-04-28,10.6347,147140000,1564789758.0
BANC.N,2023-03-31,11.7404,147140000,1727482456.0
BANC.N,2023-02-28,16.326,147140000,2402207640.0
BANC.N,2023-01-31,16.205,147140000,2384403699.9999995
BANC.N,2022-12-30,14.819,147140000,2180467660.0
BANC.N,2022-11-30,15.7257,147140000,2313879498.0
BANC.N,2022-10-31,15.457,147140000,2274342980.0
BANC.N,2022-09-30,14.799,147140000,2177524860.0
BANC.N,2022-08-31,15.5873,147140000,2293515322.0
BANC.N,2022-07-29,16.1691,147140000,2379121374.0
BANC.N,2022-06-30,16.2707,147140000,2394070798.0
BANC.N,2022-05-31,17.7056,147140000,2605201984.0
BANC.N,2022-04-29,16.6013,147140000,2442715282.0
BANC.N,2022-03-31,17.816,147140000,2621446240.0
BANC.N,2022-02-28,18.0267,147140000,2652448638.0000005
BANC.N,2022-01-31,17.7239,147140000,2607894646.0
BANC.N,2021-12-31,17.9991,147140000,2648387574.0
BANC.N,2021-11-30,17.9173,147140000,2636351522.0
BANC.N,2021-10-29,18.5941,147140000,2735935874.0
BANC.N,2021-09-30,16.9112,147140000,2488313968.0
BANC.N,2021-08-31,16.3772,147140000,2409741208.0
BANC.N,2021-07-30,15.6025,147140000,2295751850.0
BANC.N,2021-06-30,15.9853,147140000,2352077042.0
BANC.N,2021-05-28,15.9049,147140000,2340246986.0
BANC.N,2021-04-30,16.2591,147140000,2392363974.0
BANC.N,2021-03-31,16.4226,147140000,2416421364.0
BANC.N,2021-02-26,16.8113,147140000,2473614682.0
BANC.N,2021-01-29,15.2624,147140000,2245709536.0
BANC.N,2020-12-31,13.3241,147140000,1960508074.0
BANC.N,2020-11-30,11.9971,147140000,1765253294.0
BANC.N,2020-10-30,10.8245,147140000,1592716930.0
BANC.N,2020-09-30,9.1286,147140000,1343182204.0
BANC.N,2020-08-31,9.8601,147140000,1450815114.0
BANC.N,2020-07-31,9.6179,147140000,1415177806.0
BANC.N,2020-06-30,9.7165,147140000,1429685810.0
BANC.N,2020-05-29,9.7696,147140000,1437498944.0
BANC.N,2020-04-30,9.2967,147140000,1367916438.0
BANC.N,2020-03-31,7.1376,147140000,1050226464.0
BANC.N,2020-02-28,13.6113,147140000,2002766682.0
BANC.N,2020-01-31,14.1707,147140000,2085076798.0
BANC.N,2019-12-31,15.2539,147140000,2244458846.0
BANC.N,2019-11-29,13.5897,147140000,1999588458.0
BANC.N,2019-10-31,12.1829,147140000,1792591906.0
BANC.N,2019-09-30,12.5103,147140000,1840765542.0000002
BANC.N,2019-08-30,12.8383,147140000,1889027462.0
BANC.N,2019-07-31,13.7723,147140000,2026456222.0
BANC.N,2019-06-28,12.3096,147140000,1811234544.0
BANC.N,2019-05-31,11.6074,147140000,1707912836.0
BANC.N,2019-04-30,12.7304,147140000,1873151056.0
BANC.N,2019-03-29,12.1426,147140000,1786662164.0
BANC.N,2019-02-28,15.062,147140000,2216222680.0
BANC.N,2019-01-31,12.6793,147140000,1865632202.0
BANC.N,2018-12-31,11.5748,147140000,1703116072.0
BANC.N,2018-11-30,14.8193,147140000,2180511802.0
BANC.N,2018-10-31,13.7423,147140000,2022042022.0
BANC.N,2018-09-28,16.284,147140000,2396027760.0
BANC.N,2018-08-31,17.2424,147140000,2537046736.0
BANC.N,2018-07-31,17.114,147140000,2518153960.0
BANC.N,2018-06-29,16.729,147140000,2461505060.0
BANC.N,2018-05-31,16.492,147140000,2426632880.0
BANC.N,2018-04-30,16.322,147140000,2401619080.0
BANC.N,2018-03-29,16.407,147140000,2414125980.0
BANC.N,2018-02-28,16.855,147140000,2480044700.0
BANC.N,2018-01-31,16.6438,147140000,2448968732.0
BANC.N,2017-12-29,17.4464,147140000,2567063296.0
BANC.N,2017-11-30,18.931,147140000,2785507340.0
BANC.N,2017-10-31,17.6717,147140000,2600213938.0
BANC.N,2017-09-29,17.4199,147140000,2563164086.0
BANC.N,2017-08-31,15.4663,147140000,2275711382.0
BANC.N,2017-07-31,17.1338,147140000,2521067332.0
BANC.N,2017-06-30,17.9259,147140000,2637616926.0
BANC.N,2017-05-31,16.8273,147140000,2475968922.0
BANC.N,2017-04-28,17.9878,147140000,2646724892.0
BANC.N,2017-03-31,17.1589,147140000,2524760546.0
BANC.N,2017-02-28,16.0218,147140000,2357447652.0
BANC.N,2017-01-31,13.0152,147140000,1915056528.0
BANC.N,2016-12-30,14.292,147140000,2102924880.0
BANC.N,2016-11-30,12.3389,147140000,1815545746.0
BANC.N,2016-10-31,10.868,147140000,1599117520.0
BANC.N,2016-09-30,14.2674,147140000,2099305236.0
BANC.N,2016-08-31,18.1362,147140000,2668560468.0
BANC.N,2016-07-29,18.0225,147140000,2651830650.0
BANC.N,2016-06-30,14.7073,147140000,2164032122.0
BANC.N,2016-05-31,16.2002,147140000,2383697428.0
BANC.N,2016-04-29,16.4344,147140000,2418157616.0
BANC.N,2016-03-31,14.1328,147140000,2079500192.0
BANC.N,2016-02-29,12.2884,147140000,1808115176.0
BANC.N,2016-01-29,12.104,147140000,1780982560.0
BANC.N,2015-12-31,11.7192,147140000,1724363088.0
BANC.N,2015-11-30,11.9375,147140000,1756483750.0
BANC.N,2015-10-30,10.3638,147140000,1524929532.0
BANC.N,2015-09-30,9.7519,147140000,1434894565.9999998
BANC.N,2015-08-31,9.7532,147140000,1435085848.0
BANC.N,2015-07-31,9.5485,147140000,1404966290.0
BANC.N,2015-06-30,10.8238,147140000,1592613932.0
BANC.N,2015-05-29,10.121,147140000,1489203940.0
BANC.N,2015-04-30,9.6762,147140000,1423756068.0
BANC.N,2015-03-31,9.606,147140000,1413426840.0
BANC.N,2015-02-27,8.4345,147140000,1241052330.0
BANC.N,2015-01-30,7.917,147140000,1164907380.0
BANC.N,2014-12-31,8.8593,147140000,1303557402.0
BANC.N,2014-11-28,8.4028,147140000,1236387991.9999998
BANC.N,2014-10-31,8.991,147140000,1322935740.0
BANC.N,2014-09-30,8.8841,147140000,1307206474.0
BANC.N,2014-08-29,9.0911,147140000,1337664454.0000002
BANC.N,2014-07-31,8.9777,147140000,1320978778.0
BANC.N,2014-06-30,8.244,147140000,1213022160.0
BANC.N,2014-05-30,8.1558,147140000,1200044412.0
BANC.N,2014-04-30,9.4054,147140000,1383910556.0
BANC.N,2014-03-31,9.1809,147140000,1350877626.0
BANC.N,2014-02-28,9.4841,147140000,1395490474.0
BANC.N,2014-01-31,9.4174,147140000,1385676236.0
BANC.N,2013-12-31,9.9439,147140000,1463145446.0
BANC.N,2013-11-29,9.421,147140000,1386205940.0
BANC.N,2013-10-31,10.369,147140000,1525694660.0
BANC.N,2013-09-30,10.1632,147140000,1495413248.0
BANC.N,2013-08-30,9.6884,147140000,1425551176.0
BANC.N,2013-07-31,10.7228,147140000,1577752792.0
BANC.N,2013-06-28,9.8923,147140000,1455553022.0
BANC.N,2013-05-31,9.5083,147140000,1399051262.0
BANC.N,2013-04-30,8.2016,147140000,1206783423.9999998
BANC.N,2013-03-28,8.2304,147140000,1211021056.0
BANC.N,2013-02-28,7.3369,147140000,1079551466.0
BANC.N,2013-01-31,8.4014,147140000,1236181996.0
BANC.N,2012-12-31,8.7657,147140000,1289785098.0
BANC.N,2012-11-30,8.345,147140000,1227883300.0
BANC.N,2012-10-31,8.3167,147140000,1223719238.0000002
BANC.N,2012-09-28,8.8471,147140000,1301762294.0
BANC.N,2012-08-31,8.4454,147140000,1242656156.0
BANC.N,2012-07-31,7.8782,147140000,1159198348.0
BANC.N,2012-06-29,8.3053,147140000,1222041842.0
BANC.N,2012-05-31,7.8009,147140000,1147824426.0
BANC.N,2012-04-30,7.6206,147140000,1121295084.0
BANC.N,2012-03-30,8.2655,147140000,1216185670.0
BANC.N,2012-02-29,8.0404,147140000,1183064456.0
BANC.N,2012-01-31,8.3148,147140000,1223439672.0
BANC.N,2011-12-30,7.0319,147140000,1034673766.0
BANC.N,2011-11-30,7.7414,147140000,1139069596.0
BANC.N,2011-10-31,8.5427,147140000,1256972878.0
BANC.N,2011-09-30,7.6938,147140000,1132065732.0
BANC.N,2011-08-31,7.9796,147140000,1174118344.0
BANC.N,2011-07-29,9.9492,147140000,1463925288.0
BANC.N,2011-06-30,9.9896,147140000,1469869744.0
BANC.N,2011-05-31,10.4286,147140000,1534464204.0
BANC.N,2011-04-29,10.3418,147140000,1521692452.0
BANC.N,2011-03-31,10.6223,147140000,1562965221.9999998
BANC.N,2011-02-28,10.2689,147140000,1510965946.0
BANC.N,2011-01-31,9.2474,147140000,1360662436.0
BANC.N,2010-12-31,8.8029,147140000,1295258706.0
BANC.N,2010-11-30,7.8973,147140000,1162008722.0
BANC.N,2010-10-29,7.5682,147140000,1113584948.0
BANC.N,2010-09-30,7.0418,147140000,1036130452.0
BANC.N,2010-08-31,6.3445,147140000,933529730.0
BANC.N,2010-07-30,6.2987,147140000,926790718.0
BANC.N,2010-06-30,5.238,147140000,770719320.0000001
BANC.N,2010-05-28,6.0142,147140000,884929388.0
BANC.N,2010-04-30,5.5591,147140000,817965974.0
BANC.N,2010-03-31,5.0519,147140000,743336566.0
BANC.N,2010-02-26,4.0347,147140000,593665758.0
BANC.N,2010-01-29,4.2801,147140000,629773914.0
BANC.N,2009-12-31,3.4537,147140000,508177418.0
BANC.N,2009-11-30,3.9932,147140000,587559448.0
BANC.N,2009-10-30,3.0348,147140000,446540472.0
BANC.N,2009-09-30,4.089,147140000,601655460.0000001
BANC.N,2009-08-31,4.3432,147140000,639058448.0
BANC.N,2009-07-31,4.99,147140000,734228600.0
BANC.N,2009-06-30,4.3496,147140000,640000144.0
BANC.N,2009-05-29,5.4165,147140000,796983810.0
BANC.N,2009-04-30,5.0386,147140000,741379604.0
BANC.N,2009-03-31,4.2513,147140000,625536282.0
BANC.N,2009-02-27,3.8781,147140000,570623634.0
BANC.N,2009-01-30,4.9994,147140000,735611716.0
BANC.N,2008-12-31,5.9782,147140000,879632348.0
BANC.N,2008-11-28,6.0223,147140000,886121222.0000001
BANC.N,2008-10-31,6.1798,147140000,909295772.0
BANC.N,2008-09-30,7.7551,147140000,1141085414.0
BANC.N,2008-08-29,7.3409,147140000,1080140026.0
BANC.N,2008-07-31,7.6512,147140000,1125797568.0
BANC.N,2008-06-30,7.6989,147140000,1132816146.0
BANC.N,2008-05-30,9.4156,147140000,1385411384.0
BANC.N,2008-04-30,9.6278,147140000,1416634492.0
BANC.N,2008-03-31,9.616,147140000,1414898240.0
BANC.N,2008-02-29,9.9899,147140000,1469913886.0
BANC.N,2008-01-31,9.9316,147140000,1461335624.0
BANC.N,2007-12-31,10.6198,147140000,1562597372.0
BANC.N,2007-11-30,11.6132,147140000,1708766248.0000002
BANC.N,2007-10-31,13.7221,147140000,2019069794.0
BANC.N,2007-09-28,14.011,147140000,2061578540.0
BANC.N,2007-08-31,13.0682,147140000,1922854947.9999998
BANC.N,2007-07-31,12.7186,147140000,1871414804.0
BANC.N,2007-06-29,14.3177,147140000,2106706378.0
BANC.N,2007-05-31,14.2461,147140000,2096171154.0
BANC.N,2007-04-30,15.3669,147140000,2261085666.0
BANC.N,2007-03-30,14.7354,147140000,2168166756.0
BANC.N,2007-02-28,15.7308,147140000,2314629912.0
BANC.N,2007-01-31,15.6234,147140000,2298827076.0
BANC.N,2006-12-29,15.6573,147140000,2303815122.0
BANC.N,2006-11-30,15.8095,147140000,2326209830.0
BANC.N,2006-10-31,15.7982,147140000,2324547148.0
BANC.N,2006-09-29,15.9555,147140000,2347692270.0
BANC.N,2006-08-31,15.7879,147140000,2323031606.0
BANC.N,2006-07-31,15.7488,147140000,2317278432.0
BANC.N,2006-06-30,15.9666,147140000,2349325524.0
BANC.N,2006-05-31,16.0874,147140000,2367100036.0
BANC.N,2006-04-28,16.2651,147140000,2393246814.0
BANC.N,2006-03-31,16.6929,147140000,2456193306.0000005
BANC.N,2006-02-28,16.054,147140000,2362185560.0
BANC.N,2006-01-31,14.965,147140000,2201950100.0
BANC.N,2005-12-30,14.965,147140000,2201950100.0
BANC.N,2005-11-30,15.1854,147140000,2234379756.0
BANC.N,2005-10-31,14.775,147140000,2173993500.0
BANC.N,2005-09-30,14.1457,147140000,2081398298.0
BANC.N,2005-08-31,14.373,147140000,2114843220.0
BANC.N,2005-07-29,14.4111,147140000,2120449254.0
BANC.N,2005-06-30,13.7524,147140000,2023528136.0
BANC.N,2005-05-31,13.6499,147140000,2008446286.0
BANC.N,2005-04-29,13.2707,147140000,1952650798.0
BANC.N,2005-03-31,14.6194,147140000,2151098516.0
BANC.N,2005-02-28,14.5535,147140000,2141401990.0
BANC.N,2005-01-31,14.052,147140000,2067611280.0
BANC.N,2004-12-31,14.7476,147140000,2169961864.0
BANC.N,2004-11-30,14.0148,147140000,2062137672.0
BANC.N,2004-10-29,14.9756,147140000,2203509784.0
BANC.N,2004-09-30,13.4942,147140000,1985536588.0
BANC.N,2004-08-31,12.7592,147140000,1877388688.0
BANC.N,2004-07-30,12.0059,147140000,1766548126.0
BANC.N,2004-06-30,11.8776,147140000,1747670064.0
BANC.N,2004-05-28,11.4617,147140000,1686474538.0
BANC.N,2004-04-30,10.9032,147140000,1604296848.0
BANC.N,2004-03-31,12.0414,147140000,1771771596.0
BANC.N,2004-02-27,12.0356,147140000,1770918184.0
BANC.N,2004-01-30,11.6436,147140000,1713239304.0
BANC.N,2003-12-31,11.8237,147140000,1739739218.0
BANC.N,2003-11-28,11.4801,147140000,1689181914.0
BANC.N,2003-10-31,11.2584,147140000,1656560976.0
BANC.N,2003-09-30,10.8467,147140000,1595983438.0
BANC.N,2003-08-29,10.5198,147140000,1547883372.0
BANC.N,2003-07-31,10.7828,147140000,1586581192.0
BANC.N,2003-06-30,9.7203,147140000,1430244942.0
BANC.N,2003-05-30,10.0095,147140000,1472797829.9999998
BANC.N,2003-04-30,9.1182,147140000,1341651948.0
BANC.N,2003-03-31,8.4942,147140000,1249836588.0
BANC.N,2003-02-28,8.2584,147140000,1215140976.0
BANC.N,2003-01-31,8.2636,147140000,1215906104.0
BANC.N,2002-12-31,8.7863,147140000,1292816182.0
BANC.N,2002-11-29,8.0911,147140000,1190524454.0000002
BANF.OQ,2025-07-03,131.35,33242800,4366441780.0
BANF.OQ,2025-06-30,123.62,33242800,4109474936.0
BANF.OQ,2025-05-30,123.2464,33242800,4097055425.9199996
BANF.OQ,2025-04-30,117.3832,33242800,3902146240.96
BANF.OQ,2025-03-31,109.4627,33242800,3638846643.56
