Date,ABCB.N,ACNB.OQ,AROW.OQ,ASB.N,ATLO.OQ,AUBN.OQ,BAC.N,BANC.N,BANF.OQ,BANR.OQ,BCBP.OQ,BFIN.OQ,BHB.A,BHLB.N,BKU.N,BMRC.OQ,BOH.N,BOKF.OQ,BRKL.OQ,BSRR.OQ,BUSE.OQ,BWFG.OQ,CAC.OQ,CADE.N,CATY.OQ,CBAN.N,CBFV.OQ,CBSH.OQ,CBU.N,CCBG.OQ,CCNE.OQ,CFFI.OQ,CFG.N,CFR.N,CHCO.OQ,CHMG.OQ,CIVB.OQ,CMA.N,CNOB.OQ,COLB.OQ,CPF.N,CTBI.OQ,CUBI.N,CVBF.OQ,CZNC.OQ,DCOM.OQ,DFS.N^E25,EBMT.OQ,EBTC.OQ^G25,EFSC.OQ,EGBN.OQ,EVBN.K^E25,EWBC.OQ,FBIZ.OQ,FBNC.OQ,FCAP.OQ,FCBC.OQ,FCCO.OQ,FCF.N,FCNCA.OQ,FFBC.OQ,FFIC.OQ,FFIN.OQ,FGBI.OQ,FHN.N,FISI.OQ,FITB.OQ,FLG.N,FLIC.O^F25,FMBH.O,FMNB.OQ,FNB.N,FNLC.OQ,FNWB.OQ,FRBA.OQ,FRBKQ.PK,FRCB.PK,FRME.OQ,FRST.OQ,FSBW.OQ,FULT.OQ,FUNC.OQ,GABC.OQ,GBCI.N,GSBC.OQ,HAFC.OQ,HBAN.OQ,HBCP.OQ,HBNC.OQ,HFWA.OQ,HIFS.OQ,HMST.OQ,HOMB.N,HOPE.OQ,HTBK.OQ,HTH.N,HWBK.OQ,HWC.OQ,IBCP.OQ,IBOC.OQ,INBK.OQ,INDB.OQ,ISTR.OQ,JPM.N,KEY.N,LARK.OQ,LCNB.OQ,LKFN.OQ,MBWM.OQ,MFIN.OQ,MOFG.OQ,MPB.OQ,MTB.N,NBHC.N,NBTB.OQ,NFBK.OQ,NKSH.OQ,NRIM.OQ,NWBI.OQ,NWFL.OQ,OCFC.OQ,ONB.OQ,OPOF.OQ,ORRF.OQ,OSBC.OQ,OVBC.OQ,OVLY.OQ,OZK.OQ,PB.N,PEBK.OQ,PEBO.OQ,PFBC.OQ,PFIS.OQ,PFS.N,PGC.OQ,PKBK.OQ,PLBC.OQ,PNC.N,PNFP.OQ,PPBI.OQ,PRK.A,PVBC.OQ,PWOD.OQ,QCRH.OQ,RBCAA.OQ,RF.N,SBCF.OQ,SBFG.OQ,SBNY.PK,SBSI.N,SFNC.OQ,SFST.OQ,SHBI.O,SNV.N,SRCE.OQ,STBA.OQ,SYBT.OQ,TBBK.OQ,TCBI.OQ,TCBK.OQ,TFC.N,TFIN.OQ,THFF.OQ,TMP.A,TOWN.OQ,TRMK.OQ,TRST.OQ,UBFO.OQ,UBSI.OQ,UCB.N,UMBF.OQ,UNB.OQ,UNTY.OQ,USB.N,UVSP.OQ,VBTX.OQ,VLY.OQ,WABC.OQ,WAL.N,WASH.OQ,WBS.N,WFC.N,WNEB.OQ,WSBC.OQ,WSBF.OQ,WSFS.OQ,WTBA.OQ,WTFC.OQ,ZION.OQ
5/31/18,55.7,31.47795,31.321953,27.6,30.25,42.8,29.04,19.4,59.75,58.404416,15.6,17.81,30.14,39.3,42.17,38.75,84.93,100.95,18.2,28.24,32.11,30.99,45.72,33.5,42.19,15.85,34.05,45.895816,59.88,22.54,30.39,60.4,40.85,114.23,74.29,52.5,24.23,94.29,26.25,41.813834,29.44,51.05,30.31,23.19,25.469689,36.95,73.86,19.55,40.1,54.6,60.55,46.55,69.48,25.88,41.61,36.75,32.831126,23.45,15.69,439.29,31.45,26.69,26.3,22.322319,18.54,31.85,30.58,34.77,25.5,37.46,15.8,13.25,28.98,16.31,13.6,8.6,99.6,45.49,17.47,28.95091,17.172422,20.5,36.07,38.357543,55.753985,29.95,14.87,44.02,20.913344,31.941683,211.526898,26.8,23.02,17.99,17.06,23.45,17.149776,50.25,25.55,43.2,35.3,78.35,27.35,107.01,19.44,20.083861,19.55,48.79,35.187753,4.96,33.33,35.599691,172.08,38.94,38.1,16.34,47.004656,39.7,17.24,31.22,29.32,17.95,26.68,25.95,14.95,48.444673,19.75,47.54,72.43,30.819647,37.53,63.7,47.02,27.737966,34.5,19.954547,27.75,143.41,67.05,41.3,113.333672,11.676242,30.766682,48.05,43.91,18.24,31.18,17.776191,127.49,33.938463,32,47.3,18.88,54.11,53.18,45.17,39.7,11.32,96.35,38.92,52.5,41.05,43.314098,84.27,31.65,32.17,43.5,10.7,36.45,32.46,77.05,50.75,23.15,49.99,29.1,30.74,12.71,57.23,60.26,61,64.1,53.99,10.85,46.59,15.293121,52.35,24.95,92.11,54.81
6/30/18,53.35,34.026165,30.484467,27.3,30.85,49.61,28.19,19.55,59.2,58.579776,15,17.65,30.29,40.6,40.85,40.425,83.42,94.01,18.6,28.24,31.72,32.15,45.71,32.95,40.49,16.9,34.4,45.988205,59.07,23.63,30.06,62.55,38.9,108.24,75.23,50.11,24.24,90.92,24.9,40.220739,28.65,49.95,28.38,22.42,25.758551,35.95,70.41,19.3,40.43,53.95,61.3,46.1,65.2,26,40.91,41.55,30.362835,25.1,15.51,403.3,30.65,26.1,25.45,21.504137,17.84,32.9,28.7,33.12,24.85,39.3,15.95,13.42,28.22,15.97,13.9,7.85,96.79,46.4,17.84,31.517127,16.237533,20.45,35.85,38.052571,55.463095,28.35,14.76,46.55,20.69,34.624189,216.897505,26.95,22.56,17.83,16.99,22.07,18.00016,46.65,25.5,42.8,34.1,78.4,27.65,104.2,19.54,20.254425,19.7,48.19,36.026021,5.48,33.78,34.608056,170.15,38.59,38.15,16.62,45.296283,39.55,17.39,36.02,29.96,18.6,28.86,26,14.4,51.855574,22.87,45.04,68.36,31.07187,37.78,61.46,47.02,27.330931,34.59,21.500002,28.2,135.1,61.35,38.15,109.977684,12.962607,29.853348,47.45,45.3,17.78,31.58,19.352382,127.88,33.471374,29.9,44.2,19.02,52.83,53.43,43.24,38.15,10.46,91.5,37.45,50.44,40.75,45.052622,85.88,32.1,32.63,44.5,11.2,36.4,30.67,76.23,51.9,22.75,50.02,27.5,31.07,12.16,56.51,56.61,58.1,63.7,55.44,11,45.04,15.028686,53.3,25.15,87.05,52.69
7/31/18,46.6,34.27599,32.410684,27,31.45,48.49,30.88,20,62.1,61.843719,14.9,16.74,28.97,40.6,38.86,44.425,80.49,97.33,18.2,29.54,31.72,32.5,46.1,32.9,41.59,16.55,32.8,47.473529,63.25,24.22,31.01,62.5,39.78,110.49,80.48,44.96,24.73,96.94,24.8,40.250241,27.56,48.825,25.47,23.92,26.973765,35.8,71.41,19.05,37.99,56.25,54.05,46.85,64.74,23.76,41.42,38.07,31.00135,24.75,16.87,406.82,30.35,25.08,28.3,21.818186,17.89,31.7,29.59,32.31,21.8,40.31,15.975,12.83,30.5,16.18,14.15,7.9,98.86,47.2,17.54,30.580333,17.074012,18.7,36.64,42.007363,57.256919,25.05,15.44,45.59,21.01,34.822893,218.25003,29.6,23.19,16.78,15.23,20.8,17.876872,50.25,24.5,44.45,31.8,88.4,26.8,114.95,20.87,20.126502,18.6,48.49,34.62241,5.18,32.16,32.525623,173.35,39.58,40.24,16.66,46.126064,40.3,18.02,37.6,29.17,19.45,28.99,26.3,15.5,48.345807,21.93,40.9,70.15,30.451015,36.22,62.24,46.1,25.35532,32.88,21.454548,27.55,144.83,62.5,37,108.10228,13.581052,30.400015,43.45,47.87,18.61,29.31,18.857144,109.71,34.077596,29.8,43.95,19.32,49.42,56.56,44.76,38.15,9.71,90.8,38.82,50.81,38.35,51.06295,85.68,32.3,35.19,45.5,10.75,36.95,30.03,71.89,52.85,24.4,53.01,27.3,30.82,11.65,60.02,56.72,58.45,64.53,57.29,10.85,48.87,14.984614,56.7,24.8,87.73,51.7
8/31/18,49.65,35.77494,32.955049,27.25,30.25,46.4,30.93,20.15,63.8,63.179394,14.85,15.95,29.45,42.25,38.79,44.075,83.13,102.55,18.15,29.67,32.05,31.5,45.74,34.8,42.3,17.6,32.1,50.501033,66.13,24.52,30.83,62.3,41.16,110.89,81.08,42,23.88,97.48,24.65,41.548318,28.33,49.4,24.7,24.05,27.900117,35,78.12,18.6,35.97,56.3,53.85,47.55,63.39,22.16,41.72,40,31.992479,25.15,16.75,475.01,31.4,25.92,30.2,20.652897,18.42,32.3,29.43,32.31,21.8,41.09,15.85,13.45,29.28,16.74,14.3,7.8,101.59,48.12,17.55,29.065518,17.910491,20.15,37.59,44.939024,57.499327,26.1,16.21,45.75,20.43,36.064793,214.241819,29.45,23.41,17.51,15.84,20.75,18.205642,51.55,24.95,46.85,31.45,91.1,27.45,114.58,21.07,20.751902,18.6,49.27,34.515189,6.53,33.54,30.195281,177.15,40.15,40.48,16.28,44.905798,44.55,18.22,39.24,29.2,20.3,26.6,26.05,15.45,41.672306,20.97,40.46,74.84,29.607039,35.86,61.21,45.98,25.047562,33.41,20.954548,26.2,143.54,64.55,39.55,108.724124,14.001595,30.186682,43.5,48.61,19.46,31.62,19.142858,115.74,35.379481,31.6,41.6,18.79,50.06,55.99,46.66,38.7,10.03,88.9,38.88,51.66,42.45,51.112622,87.87,32.6,35.48,46.25,11.1,39.4,30.34,75.24,52.5,24.4,54.11,28.5,30.62,12.05,64.03,57.65,60,65.38,58.48,10.65,49.35,14.896469,48.8,24.15,88.55,53.29
9/30/18,45.7,37.17396,31.91656,26,27.25,38.32,29.46,18.9,59.95,61.058027,13.85,15.94,28.72,40.7,35.4,41.95,78.91,97.28,16.7,28.9,31.05,31.36,43.44,32.7,41.44,17.8,30.85,46.919198,61.07,23.34,28.86,58.75,38.57,104.44,76.8,42.43,24.09,90.2,23.75,38.126114,26.43,46.35,23.53,22.32,26.047414,33.2,76.45,18.15,34.39,53.05,50.6,46.95,60.37,23.18,40.51,38.33,32.287911,24.2,16.14,452.28,29.7,24.4,29.55,21.231409,17.26,31.4,27.92,31.11,21.75,40.33,15.3,12.72,28.97,15.4,13.15,7.15,96,44.99,16.2,27.76497,16.385147,18.8,35.28,42.391037,53.669271,24.9,14.92,43.48,19.75,34.922245,217.006102,26.5,21.9,16.17,14.92,20.17,18.698797,47.55,23.65,45,30.45,82.6,26.85,112.84,19.89,20.609766,18.65,46.48,32.52674,6.65,33.31,28.906155,164.54,37.65,38.38,15.92,44.368881,41.55,17.32,39.16,27.22,19.3,29.9,23.8,15.45,36.234638,19.65,37.96,69.35,27.977294,35.03,58.5,42.4,24.372479,30.89,20.409093,24.85,136.19,60.15,37.2,104.193541,14.323186,28.966681,40.85,46.1,18.35,29.2,19.380953,114.84,34.584437,29.45,39.3,17.82,45.79,52.62,43.36,36.3,9.59,82.65,38.62,48.54,38.2,49.870819,81.19,30.85,33.65,42.5,11.1,36.35,27.89,70.9,53.15,22.9,52.81,26.45,28.26,11.25,60.16,56.89,55.3,58.96,52.56,10.8,44.58,15.116831,47.15,23.5,84.94,50.15
10/31/18,42.89,40.07193,30.312106,23.18,27.49,40.28,27.5,15.95,57.38,56.785831,12.44,14.12,25.57,33.37,33.1,42.495,78.44,85.73,15.5,27.23,27.92,30.32,40.55,28.7,37.67,16.62,27.73,45.199348,58.39,23.7,25.6,48.55,37.35,97.92,73.78,43.47,23.16,81.56,20.73,36.474015,27.04,45.51,20.49,21.85,25.081219,29.7,69.67,16.45,32.38,43.45,49.17,44,52.44,20.93,36.89,43.95,32.907366,21.85,13.5,426.63,26.17,22.69,29.495,18.884301,16.14,28.55,26.99,28.74,20.21,37.28,13.1,11.83,28.56,14.6,11.88,6.75,90.99,41.61,15.11,22.493014,15.755328,18,31.71,41.712229,52.50571,20.98,14.33,39.74,16.76,32.50799,201.002877,25.98,19.04,14.48,14.51,19.9,19.233048,41.96,22.13,38.7,25.77,78.45,26.09,109.02,18.16,19.366073,16.99,43.03,30.957425,6.8,28.81,26.536148,165.41,33.76,36.49,13.17,42.152877,38.03,16.14,38,25.32,17.85,26.89,20.26,14.22,34.544018,18.15,27.36,65.03,27.007208,34.23,51.41,42.61,24.223564,26.99,17.945456,25.9,128.49,52.3,29.23,90.21684,12.383743,27.000014,36.43,44.87,16.97,26.31,17.266668,109.9,31.483763,26.78,35.91,16.12,37.56,46.59,40.11,31.71,10.5,65.23,36.02,49.16,35.86,45.559278,73.13,28.13,30.8,37.45,10.72,33.17,24.87,63.85,47.45,21.17,52.27,24.96,23.56,9.98,58.21,48.24,51.35,58.84,53.23,10.04,40.1,14.402858,42.53,21.99,76.14,47.05
11/30/18,42.83,36.064737,29.99294,23.17,27.46,38.09,28.4,17.2,55.82,58.92684,11.71,14.93,25.73,34.15,34.54,42.69,79.75,84.3,15.48,28.4,28.69,29.67,41.35,30.79,39.57,17.15,26.15,47.026508,65.66,26.92,26.66,52.58,36.36,100.32,76.73,43.2,21.31,79.18,20.14,40.153281,28.04,46.21,19.51,23.24,26.505609,29.52,71.3,17.6,34.18,44.69,57.64,40.5,53.69,21.45,40.02,37.7,33.136088,23.48,13.94,429.47,27.92,23.37,32.76,18.330582,16.49,30.08,27.93,31.89,21.62,37.03,14.02,12.26,28.43,15.48,11.96,7.55,99.15,42.04,15.86,23.848375,17.173088,18.03,31.54,46.454044,52.631762,22.44,14.59,37.98,17.4,34.848829,219.365615,26.62,19.61,15.2,14.29,19.54,18.649481,40.22,22.98,38.39,24.85,80.37,25.13,111.19,18.34,17.722621,16.04,46.3,31.132876,5.98,28.74,25.970916,169.01,37.23,38.97,14.09,42.260261,36.47,17.93,35.51,25.77,18.73,25.6,20.62,14.67,36.728972,18.73,27.1,69.39,27.618362,34.9,51.22,42.51,25.494308,28.61,17.263638,23.25,135.78,57.35,30.87,94.392084,13.447468,28.833348,36.85,43.27,16.45,29,17.161906,123.33,33.938814,29.4,37.74,16,37.81,48.36,42.27,31.35,9.95,59.66,38.45,51.1,38.28,46.383836,81.77,28.61,32.34,39.45,10.08,36.17,25.85,67.67,45,22.22,54.46,25.5,25.69,10.82,63.2,46.87,52.6,60.17,54.28,9.93,43.48,14.773066,42.07,20.5,77.35,48.66
12/31/18,31.67,39.222525,27.620764,19.79,25.42,31.66,24.64,13.31,49.9,52.523457,10.47,14.95,22.43,26.97,29.94,41.24,67.32,73.33,13.82,24.03,24.54,28.71,35.97,26.14,33.53,14.6,24.78,42.064175,58.3,23.21,22.95,53.21,29.73,87.94,67.59,41.31,17.42,68.69,18.47,35.820122,24.35,39.61,18.2,20.23,26.326315,25.49,58.98,16.17,32.16,37.63,48.71,32.51,43.53,19.51,32.66,39.72,30.000692,19.43,12.08,377.05,23.72,21.53,28.845,19.181822,13.16,25.7,23.53,28.23,19.95,31.92,12.74,9.84,26.3,14.83,12.12,5.97,86.9,34.27,13.22,21.366868,15.269351,15.92,27.77,38.977324,44.632277,19.7,11.92,35.4,15.78,29.61702,195.217627,21.23,16.34,11.86,11.34,17.83,17.285086,34.65,21.02,34.4,20.44,70.31,24.8,97.62,14.78,17.092069,15.15,40.16,28.26,4.69,24.83,22.827434,143.13,30.87,34.59,13.55,35.56344,32.87,16.94,33,22.51,15.4,21.83,18.21,13,34.988918,18.3,22.83,62.3,23.728315,30.1,43.35,44.06,23.955516,25.18,17.013638,22.71,116.91,46.1,25.52,83.850335,10.72631,26.82668,32.09,38.72,13.38,26.02,15.666667,102.81,31.572146,24.13,32.07,14.54,31.99,40.34,37.84,32.8,7.96,51.09,33.79,43.32,29.7,39.886721,75.01,23.95,28.43,34.3,9.58,31.11,21.46,60.97,47.75,20.76,45.7,21.57,21.38,8.88,55.68,39.49,47.53,49.29,46.08,10.04,36.69,14.773066,37.91,19.09,66.49,40.74
1/31/19,37.95,36.37452,27.47412,21.65,25.14,32.56,28.47,14.58,53.68,53.564498,11.74,15,23.93,27.25,33.81,41.94,77.33,83.11,14.87,26.6,24.76,28.9,40.52,29.18,37.12,15.68,24.15,44.623694,59.95,24,25.27,49.98,33.92,97.28,71.68,41.92,18.73,78.74,20,36.274166,28.63,40.61,19.67,21.91,25.07,30.79,67.49,17.88,32.35,44.13,54.88,35,50.32,20.64,36.77,45.58,32.688174,20.5,13.6,407.53,26.33,22.18,30.55,17.958681,14.68,26.82,26.82,34.86,20.72,32.58,12.97,11.65,25.87,15.27,11.24,5.9,96.63,36.63,15.08,24.192198,15.831595,16.2,29.25,41.799513,51.720306,21.93,13.24,35.36,16.14,30.872654,183.001847,24.47,18.31,14.31,13.27,18.41,18.789209,41.08,22.16,35.47,20,79.78,23.06,103.5,16.47,17.207732,16.5,45.03,33.2,5.29,27.71,22.956346,164.54,31.96,35.62,14.31,33.903877,33.13,17.64,29.32,24.01,16.14,23.94,18.83,14.03,35.473365,17.65,30.34,71.14,25.222248,32,46.56,41.24,24.531322,26.69,17.836365,24.45,122.67,53.77,29.75,92.802925,11.186433,23.553345,34.26,41.69,15.17,27.52,17.44762,127.31,32.8052,24.74,35.99,14.9,35.42,45.4,38.42,34.57,8.48,58.27,37.72,48.8,30.46,41.198065,73.54,25.96,31.53,38.8,10.26,35.37,25.72,64.36,47.65,19.81,51.16,23.49,26.46,10.11,62.66,44.28,52.04,53.88,48.91,9.25,40.61,13.838732,42.17,21.54,71.14,47.59
2/28/19,40.77,39.37242,30.553637,23.28,27.83,33.72,29.08,17.32,56.38,61.018743,13.12,15.64,25.82,31.32,36.49,44.5,82.23,90.44,15.98,26.95,26.94,30.27,44.85,32.59,38.84,16.31,25.87,46.959349,64.79,24.68,27.8,51.59,36.94,103.68,80.14,46.58,21.33,87.11,21.57,37.530537,29.18,42.78,21.39,22.79,26.24,32.97,71.61,17.28,31.72,45.18,59.19,35.65,54.61,22.06,39.19,50,34.165337,20.05,14.06,436.58,27.73,23.21,32.425,17.264466,15.63,30.14,27.58,37.53,23.36,34.91,14.72,12.24,26.35,16.12,11.57,6.4,104.98,40.39,15.85,25.83657,16.946218,17.3,30.97,43.424719,55.69351,23.08,14.41,35.37,17.67,32.805932,193.789949,27.9,19.48,14.58,13.97,19.22,19.43031,43.68,23.25,40.82,21.6,85.13,24.34,104.36,17.66,17.767394,17,48.32,34.63,7.09,31.09,24.388887,173.06,36.13,38.63,14.91,38.560414,37.51,18.6,30.64,25.2,17.78,23.25,20.42,14.28,36.096225,17.85,32.8,74.45,27.462058,33.34,51.22,43.75,27.45,29.08,20.172729,24.3,126.02,58.69,29.85,99.050485,11.394231,29.240015,35.75,45.24,16.4,29.02,17.857144,135.76,34.525509,26.83,38.1,15.75,39.68,47.55,41.38,35.62,9.07,61.03,40.22,50.97,33.87,44.088983,80.41,27.57,35.48,42.35,10.8,38.39,27.69,68.81,46.5,22.09,51.69,26.51,28.01,10.56,64.28,46.27,52.4,57.42,49.89,9.82,42.43,14.843582,43.28,23.12,73.67,51.1
3/31/19,34.35,36.9741,28.371234,21.35,27.41,39.43,27.59,13.84,52.15,53.201115,13.4,14.87,25.87,27.24,33.4,40.69,78.87,81.55,14.4,24.3,24.4,29.18,41.72,28.22,33.91,17.1,23.73,43.325279,59.77,21.78,25.27,50.6,32.5,97.07,76.19,46.93,21.83,73.32,19.7,32.388418,28.84,41.06,18.31,21.05,25.04,29.3,71.16,16.94,28.73,40.77,50.2,35.65,47.97,20.02,34.76,51.5,31.582685,19.07,12.6,407.2,24.06,21.93,28.89,16.942152,13.98,27.18,25.22,34.71,21.93,33.32,13.79,10.6,24.92,15.57,11.53,5.25,100.46,36.85,14.65,25.153906,15.269351,17.26,29.4,39.708547,51.04173,21.27,12.68,33.25,16.09,30.035565,170.244174,26.35,17.57,13.08,12.1,18.25,19.10154,40.4,21.5,38.03,19.33,81.01,22.71,101.23,15.75,17.021178,17.15,45.22,32.72,6.9,27.25,24.398846,157.02,33.26,36.01,13.9,41.830727,34.42,16.97,30.84,24.06,16.4,21.2,18.59,12.59,35.740305,17.64,28.98,69.06,25.903927,30.97,44.97,45.24,25.89,26.22,18.990911,22.79,122.66,54.7,26.53,93.70977,11.206223,27.400014,33.92,44.72,14.15,26.35,17.161906,128.07,33.043856,24.48,33.87,14.91,34.36,44.91,39.53,33.81,8.08,54.59,39.29,46.53,29.39,41.72459,76.07,24.75,33.63,38.8,10.6,36.24,24.93,64.04,45.23,18.88,48.19,24.46,24.22,9.58,61.8,41.04,48.15,50.67,48.32,9.23,39.75,14.950694,38.6,20.68,67.33,45.41
4/30/19,36.46,37.843491,29.026818,22.69,28.25,35.77,30.58,14.51,56.4,52.071684,13.22,15.01,26.28,29.99,36.58,42.35,82.38,87.14,15.05,26.46,25.84,30.49,43.98,30.48,36.79,17.11,23.74,45.09381,66.46,22.94,28.48,48.5,36.2,101.69,79.38,47.38,22,78.59,21.83,37.193674,30.01,42.25,22.65,21.7,28.35,30.99,81.49,17,31.73,42.54,55.26,36.74,51.48,23.03,37.91,51.18,33.126558,18.79,13.61,448.25,25.1,22.6,30.76,17.727276,15.09,27.5,28.82,34.89,23.27,34.49,14.39,12.13,26.81,16.28,11.41,5.12,105.62,36.67,14.92,25.756843,17.015266,18.92,29.85,42.205815,56.991681,23.72,13.92,36.64,16.27,30.165114,183.110718,28.14,19.19,14.06,12.52,21.03,19.32346,43.74,21.53,41.47,21.89,80.23,23.28,116.05,17.55,18.491223,17,47.75,33.8,6.81,28.18,24.279342,170.07,38.24,38.02,15,41.284048,35.49,17.43,32.18,25.18,17.08,21.1,20.74,13.25,37.154098,19.17,32.65,73.64,27.238076,32.68,49.19,43.5,26.52,28.93,20.800002,26.15,136.93,58.07,29.07,96.607603,12.121522,29.106681,34.21,47.26,15.53,28.36,17.428572,132.07,34.933213,25.39,36.81,15.83,36.86,46.83,40.08,34.35,10.21,64.73,39.91,51.2,31.01,40.900032,80.67,26.08,35.96,40,10.5,39.24,28.08,69.86,39.51,21.6,53.32,25.22,26.51,10.48,64.22,47.78,51.81,53.13,48.41,9.66,40.32,15.041525,43.18,20.97,76.2,49.33
5/31/19,35.29,35.67501,27.750155,19.81,26.3,34.37,26.6,13.23,52.23,49.557472,12.24,13.9,23.63,29.19,32.48,40.51,75.66,74.93,14.35,24.8,24.71,28.56,42.35,27.08,33.64,16.7,23.49,42.780542,61.81,23.41,24.75,48.06,32.58,91.27,73.05,44.8,21.7,68.82,21.01,33.164341,27.79,39.59,19.72,20.55,27.6,27.83,74.55,16.4,28.04,39.19,53.08,35.09,42.72,22.88,35.41,48.75,31.220542,17.78,12.57,420.1,22.32,21.03,28.33,17.024797,13.41,27.03,26.5,29.79,21.35,33.42,13.45,11,25.28,16.06,11.2,4.84,97.02,33.25,13.81,23.494586,15.545541,18,27.87,39.0545,54.306827,20.62,12.65,35.65,15.51,28.002634,178.706401,28.45,17.52,12.87,11.91,20.13,21.682385,37.98,21.15,36.46,20.33,69.35,23.89,105.96,15.97,17.386824,16.97,43.95,30.85,6.67,27.84,23.90091,159.6,35.09,35.95,15.01,37.057045,33.43,16.77,32.05,23.82,15.94,21.32,21.24,12.2,35.888605,18.81,28.9,64.81,26.634301,30.91,43.77,43.4,23.84,27.04,18.454547,24.39,127.26,52.95,28.3,93.452625,11.651504,27.893347,32.08,45.84,13.83,23.19,16.84762,114.55,32.387553,22.81,35.63,15.35,31.96,43.76,37.7,33.33,8.9,57.3,37.3,46.75,28.07,37.581934,79.03,25.36,31.77,36.9,10.2,35.78,26.51,61.74,32.92,20.15,50.2,23.88,25.43,9.82,59.89,41.15,49.09,44.28,44.37,9.16,35.53,14.996109,39.69,20.8,67.74,43.07
6/30/19,39.19,39.542301,29.958436,21.14,27.1,33.5,29,13.97,55.66,53.181473,13.85,13.99,26.59,31.39,33.74,41.02,82.91,75.48,15.38,27.12,26.41,28.7,45.87,29.04,35.91,16.95,23.75,44.519224,65.84,24.85,28.24,54.61,35.36,93.66,76.26,48.34,22.45,72.64,22.66,35.978586,29.96,42.29,21,21.03,26.33,29.46,77.59,16.6,31.71,41.6,54.13,37.73,46.77,23.5,36.42,50.54,32.17355,18.51,13.47,450.27,24.22,22.2,30.79,17.231408,14.93,29.15,27.9,29.94,20.08,34.92,14.83,11.77,26.85,16.25,11.74,4.91,97.65,37.9,15.31,25.846536,16.14724,19.71,30.12,40.184217,58.860261,22.27,13.82,38.48,16.34,29.437644,195.977262,29.64,19.26,13.78,12.25,21.27,22.908708,40.06,21.79,37.71,21.54,76.15,23.85,111.8,17.75,17.871864,19,46.83,32.58,6.74,27.96,24.846988,170.07,36.3,37.51,15.61,38.003972,35.66,17.61,34.81,24.85,16.59,22.05,21.99,12.77,38.132878,19.55,30.09,66.05,29.263647,32.26,47.25,44.99,24.25,28.12,21.772729,24.3,137.28,57.48,30.88,98.298829,13.84822,30.166682,34.87,49.75,14.94,25.44,15.676191,120.84,32.198617,23.26,39.16,16.34,35,46.4,37.48,36.15,8.92,61.37,37.8,49.13,29.05,39.896655,81.6,27.28,33.25,39.6,11.39,37.09,28.56,65.82,37.01,22.7,52.4,26.26,25.95,10.78,61.61,44.72,52.18,47.77,47.32,9.34,38.55,15.495677,41.3,21.22,73.16,45.98
7/31/19,39.77,37.27389,28.6904,21.67,27.31,38.68,30.68,15.63,58.34,58.200076,12.83,13.41,25.39,32.8,34.41,43.72,85.25,83.68,14.83,26.07,27.03,28.1,44.71,29.89,37.22,16.75,24.4,45.392296,65.99,25.82,28.22,54.3,37.26,94.94,77.45,43.64,22.17,73.2,22.86,37.500068,29.47,42.29,20.62,22.01,25.62,29.21,89.74,17.77,30.55,41.68,40.31,37.06,48.01,23.83,36.94,56.75,31.515975,19.11,13.77,467.02,25.49,20.36,32.75,18.057855,16.4,30.79,29.69,34.59,22.12,34.08,14.61,12.05,26.21,16.07,11.38,4.35,99.36,39.41,15.92,24.565919,16.768668,21.29,31.55,41.531949,58.968441,21.49,14.25,37.36,17.42,28.421178,190.81085,29.02,19.67,14.75,12.37,22.68,20.882826,41.52,21.74,37.63,21.08,77.76,24.11,116,18.37,17.722621,18.01,45.99,33.6,5.01,31.07,25.942447,164.25,36.28,38.7,15.65,35.768444,38.97,17.15,34.62,24.4,17.61,22.6,22.87,13.14,35.651325,18.74,30.58,69.39,26.410319,32.41,54.19,48.38,24.18,28.43,21.790911,24.55,142.9,60.74,31.63,93.551527,13.680003,30.240015,38.26,47.77,15.93,27.04,15.771429,127.46,34.42607,25.75,40.78,16.4,38.17,46.95,38.07,38.25,9.68,62.93,37.75,51.53,31.21,43.125344,81.97,28.14,35.54,40.5,10.72,37.59,28.7,68.26,33.19,20.71,57.15,27.46,25.59,11.16,64.1,49.44,50.23,51,48.41,9.34,36.58,15.350348,42.37,21.18,71.54,45.07
