instrument,year,beta_mkt,beta_smb,beta_hml,n_obs
HAFC.OQ,2016,0.009733276357253061,0.013822447185890364,0.014259739796009831,12
HAFC.OQ,2017,0.03120263526107733,0.020392984930878308,0.006924218798620745,12
HAFC.OQ,2018,0.01022780943576473,0.012362109366279968,-0.0094328107543688,12
HAFC.OQ,2019,0.014465951922528196,0.013652657741209714,0.00937178830916231,12
HAFC.OQ,2020,0.006226028864929324,0.014529558143262873,0.020140234784239954,12
HAFC.OQ,2021,0.015823882472714573,0.017643778668889182,0.0157510666019122,12
HAFC.OQ,2022,0.004403591703879738,0.013086759748502421,0.01343481520661493,12
HAFC.OQ,2023,0.00724259325208842,0.01604057010925052,0.013723192131179812,12
HBAN.OQ,2016,0.024749774722771394,-0.0037346762488868453,0.014680184824425123,12
HBAN.OQ,2017,0.03054617118933563,0.016578449324065565,-0.0031233913190746986,12
HBAN.OQ,2018,0.017686841633314368,0.0021952992719205845,0.011257868315385099,12
HBAN.OQ,2019,0.009451950508110955,0.01698859214030732,0.00928745414882809,12
HBAN.OQ,2020,0.00858440162514941,0.0051687520371085805,0.024444084006697772,12
HBAN.OQ,2021,0.010346431262706037,0.007107244390359009,0.010809811051033357,12
HBAN.OQ,2022,0.006850549224772065,0.02518034392445678,0.015715670981070216,12
HBAN.OQ,2023,0.008578316932799975,0.01701054095280766,0.009123274949806248,12
HBCP.OQ,2016,0.01141838895946173,-0.0008039905408553797,0.014735859231161923,12
HBCP.OQ,2017,-0.01350551319056109,0.012049333918680214,0.011386239447200582,12
HBCP.OQ,2018,0.00538069531740182,0.012876254948705083,-0.0002749231636462422,12
HBCP.OQ,2019,0.00444032876211349,-0.0001409240264812709,0.005715366443616928,12
HBCP.OQ,2020,0.005554461229316272,0.016395698929288837,0.012108882439154561,12
HBCP.OQ,2021,0.013582755897155616,0.00402970187935524,0.009634815641994159,12
HBCP.OQ,2022,0.0032513604324095778,0.018224014022533885,0.003986020385086813,12
HBCP.OQ,2023,-7.770870119184516e-05,0.014197736703083951,0.004752351578853505,12
HBNC.OQ,2016,0.008399641847770166,0.010976907671916645,0.009795239891819216,12
HBNC.OQ,2017,0.009147144364137263,0.023358119329371752,-0.005712306410595166,12
HBNC.OQ,2018,0.013474405831753234,0.01212760107264092,0.0019721528960429764,12
HBNC.OQ,2019,0.0016378799085901225,0.018414219691036664,0.006646391770142921,12
HBNC.OQ,2020,0.008037020921613127,0.012277273318363015,0.02524597495395957,12
HBNC.OQ,2021,0.007073333455557556,0.001631589433592973,0.007825744610507574,12
HBNC.OQ,2022,-0.00010144150628743192,-0.004715630005103354,-0.00020806679797199558,12
HBNC.OQ,2023,0.0123955091275437,0.020897926315408405,0.018092200105077533,12
HFWA.OQ,2016,0.0029875128160184923,0.01046383641800911,0.023169061154385412,12
HFWA.OQ,2017,0.022573052944445525,0.027665713560748463,-0.0025152697069623434,12
HFWA.OQ,2018,0.012232712727714604,0.015290713710491732,0.00704525069212877,12
HFWA.OQ,2019,0.003900462788123774,0.020882297354774343,0.004476095373524636,12
HFWA.OQ,2020,0.004055056086116508,0.01003249132531696,0.014002869898888548,12
HFWA.OQ,2021,0.007187431996814006,-9.987286567042942e-05,0.013402063715452847,12
HFWA.OQ,2022,0.003687975673598319,0.036470064511203173,0.021154299300452702,12
HFWA.OQ,2023,0.0015198698768371464,0.019047400131892985,0.010828428498840286,12
HIFS.OQ,2016,0.0029908574882985864,0.004589409511478732,0.01421118720807952,12
HIFS.OQ,2017,0.02931816009539747,0.012906180185309028,-0.01025501166482798,12
HIFS.OQ,2018,0.012808808476153039,0.00924116960723998,0.009388683708380856,12
HIFS.OQ,2019,-0.0004157057997396692,0.0164716119232845,0.010611053416115197,12
HIFS.OQ,2020,0.008742169827632889,-0.0030078717232468544,0.01666534611365298,12
HIFS.OQ,2021,0.006388041029944844,-0.004792382040775159,0.004513109332273095,12
HIFS.OQ,2022,0.006170200404437984,-0.0036501990746585777,0.003237180966267866,12
HIFS.OQ,2023,0.00813873284056041,0.027581503186134736,-0.0022568030169010517,12
HMST.OQ,2016,0.009929465308348723,-0.006535846737703833,0.011251747731434029,12
HMST.OQ,2017,0.020255005228623526,0.010528116725059298,-0.0023468491641372054,12
HMST.OQ,2018,0.01518089397353755,0.0100768815860129,0.018554164703386902,12
HMST.OQ,2019,0.0010370665860769315,0.03752559914172451,0.0029536180086381873,12
HMST.OQ,2020,0.0072008731639620766,-0.006135394522391943,0.024616300474857494,12
HMST.OQ,2021,0.011222137776808208,0.010034767061122737,0.01240388639500102,12
HMST.OQ,2022,0.0043762692834536454,0.011651770858614418,0.00679232984696811,12
HMST.OQ,2023,0.03484972445156751,0.022550823881883668,0.04162545789757331,12
HOMB.N,2016,0.009344945480546832,0.0024149376910849877,0.02050078697597157,12
HOMB.N,2017,0.03428057293538001,0.023130824275303694,-0.007759279253756775,12
HOMB.N,2018,0.015524090728660133,0.00993427594783397,0.011106318610732198,12
HOMB.N,2019,0.010320391467564544,0.015687689469605585,0.009712012886475762,12
HOMB.N,2020,0.013212140159135936,-0.0006928836466842033,0.018974088187969418,12
HOMB.N,2021,0.007937859538582418,0.01061571986108401,0.012987710698020835,12
HOMB.N,2022,0.0061320265991021234,0.02457844247272101,0.013371207952129135,12
HOMB.N,2023,0.006024349467832474,0.014028245644309628,-0.0008521796898670782,12
HOPE.OQ,2016,0.010609104578043125,0.016571463838288968,0.015734249028089918,12
HOPE.OQ,2017,0.0292638994598717,0.011695950120428376,0.006278368836903766,12
HOPE.OQ,2018,0.01589573377116445,0.013749782346450596,0.00856906243908103,12
HOPE.OQ,2019,0.01112757139218714,0.016129329579951737,0.01036767376904369,12
HOPE.OQ,2020,0.012746979351553486,0.02139789579384207,0.00850414782228693,12
HOPE.OQ,2021,0.008136897758770703,0.004110628653195579,0.013811982116206104,12
HOPE.OQ,2022,0.004478646490523501,0.012006179471084502,0.013657168701440516,12
HOPE.OQ,2023,0.007841723504941653,0.018184199462613616,0.01597810511458669,12
HTBK.OQ,2016,0.0191245199784177,-0.0004294015399368108,0.01402477482997975,12
HTBK.OQ,2017,0.028313277910091823,0.0141212434177141,-0.0064557726507173795,12
HTBK.OQ,2018,0.01115926818542501,0.016129563240103242,0.012479208257310366,12
HTBK.OQ,2019,0.004031489656531752,0.031180143658497195,0.004667151943857677,12
HTBK.OQ,2020,0.009051332275280634,0.013443407439552937,0.013365604304067049,12
HTBK.OQ,2021,0.013154243084445438,-0.003951925998938506,0.015224570282841434,12
HTBK.OQ,2022,0.005676291336858583,0.022900792036165043,0.01766870350840651,12
HTBK.OQ,2023,0.002807796187219049,0.014378083713019584,0.017747153931580145,12
HTH.N,2016,0.02192818086080905,-0.007643690707844347,0.008320285487206383,12
HTH.N,2017,0.02711179759720167,0.02557243374224676,-0.0054001377189213245,12
HTH.N,2018,0.007297001462377075,0.004477444896369495,0.0018157061516381467,12
HTH.N,2019,0.007799088477477966,-0.005794640991754759,0.0012755227465922224,12
HTH.N,2020,0.01138913784551628,0.0039292271350795755,0.017569984213080755,12
HTH.N,2021,0.01649393459120982,0.014429930934615967,0.007707305411418702,12
HTH.N,2022,0.008318959869184678,0.016354051911002046,0.01420765501107716,12
HTH.N,2023,0.005273887236788909,0.014932246347869299,-0.0010422322470802162,12
HWBK.OQ,2016,-0.0026081345675579015,0.01622597309520664,0.008408696310774793,12
HWBK.OQ,2017,0.010935002505782375,0.013823700799785033,-0.020687438327730047,12
HWBK.OQ,2018,0.005968448301094486,0.005974871042783618,0.008727351496878725,12
HWBK.OQ,2019,-0.007409957855244934,0.030801153291643596,0.006960063814124977,12
HWBK.OQ,2020,0.006403572928581443,0.02543251074884136,-0.001726307639842337,12
HWBK.OQ,2021,0.0015531241091255948,-0.013986595206441353,0.007193425652313759,12
HWBK.OQ,2022,-0.0026232193012515996,0.02399424928543062,0.013053629352489778,12
HWBK.OQ,2023,0.011109543143798185,0.00559273632653817,0.007053003606631168,12
HWC.OQ,2016,0.0020781634036826204,0.015768019767539086,0.016955289174900932,12
HWC.OQ,2017,0.040358718583154804,0.02611683989974922,-0.01799730382104545,12
HWC.OQ,2018,0.015229616509669898,0.005419084392489492,0.003451187926420067,12
HWC.OQ,2019,0.013175024500265704,0.020392397943339344,0.012817167533708438,12
HWC.OQ,2020,0.008758077280869761,0.028878762244410838,0.018239398703891574,12
HWC.OQ,2021,0.01047247548871912,-0.0039500579896473076,0.012275036978484262,12
HWC.OQ,2022,0.007500191604955281,0.03045808963175278,0.021207073517458794,12
HWC.OQ,2023,0.011219201799048483,0.01787161463025492,0.007256150811160919,12
IBCP.OQ,2016,-0.0014046216654064027,0.010938709500157821,0.011116503016714678,12
IBCP.OQ,2017,0.018136461935658446,0.024574083581091616,-0.004813430629747215,12
IBCP.OQ,2018,0.008669920511603568,0.012930025349465727,0.005469217263615815,12
IBCP.OQ,2019,-0.0009161087453648949,0.02295905337598114,0.010248998586099851,12
IBCP.OQ,2020,0.008679897618466863,0.013680432984575622,0.02059935747997677,12
IBCP.OQ,2021,0.008198382680516253,-0.0016695856983587132,0.011264301625271813,12
IBCP.OQ,2022,0.006643321068977656,0.017484249132983083,0.012858738653762015,12
IBCP.OQ,2023,0.0026653427441053566,0.009971723995501386,0.015113361626901165,12
IBOC.OQ,2016,0.01447064007082561,0.006927494188965552,0.01755218145212132,12
IBOC.OQ,2017,0.01541410745266006,0.015919835647111975,0.00626566898860487,12
IBOC.OQ,2018,0.013702462026673794,0.011542146264783356,-0.0011682366327959368,12
IBOC.OQ,2019,0.007326752622470542,0.01482004298531467,0.006470031437304322,12
IBOC.OQ,2020,0.011598926446965184,0.02724780222217056,-0.0007515477974732823,12
IBOC.OQ,2021,0.011150907874761683,0.005611608220755031,0.009511111689021553,12
IBOC.OQ,2022,0.006132754565906092,0.017286795587217935,0.011973912974974809,12
IBOC.OQ,2023,-0.00040990783095797706,0.02014844273416104,0.0015708602797240463,12
INBK.OQ,2016,-0.0002753657661537061,-0.00259968039949484,0.017011577532123637,12
INBK.OQ,2017,0.008578672712517072,-0.008658452914379774,0.021680428274366823,12
INBK.OQ,2018,0.00982361109810902,0.012395770407292176,-0.003150078539274223,12
INBK.OQ,2019,0.004088757169372509,0.010100063860037412,0.008973190637292888,12
INBK.OQ,2020,-0.0031656362649185492,0.015296741635609977,0.036119937672980204,12
INBK.OQ,2021,-0.007857793639885332,-0.004240433574010351,0.004785733230820903,12
INBK.OQ,2022,-0.005520969106164707,-0.0007339995852110141,0.0036822296115622457,12
INBK.OQ,2023,0.02296821578869654,0.01382232389053854,0.027368087476919687,12
INDB.OQ,2016,0.009636667140346925,0.004360640453713877,0.012254713916332196,12
INDB.OQ,2017,0.00993736245913577,0.01487205172577116,0.002623400588938212,12
INDB.OQ,2018,0.013888086935872613,0.014293766373493567,0.016889567325703955,12
INDB.OQ,2019,0.012547390943759118,0.017379475838202464,0.006937881685175994,12
INDB.OQ,2020,0.007064320733714697,0.022365707159470952,0.0010055500528104288,12
INDB.OQ,2021,0.015234399133093926,0.00904523164121448,0.007926123635933327,12
INDB.OQ,2022,0.005011015032986247,0.017888282575821923,0.015526130360104242,12
INDB.OQ,2023,0.011878065935622765,0.00739206678467417,0.01997454734174739,12
ISTR.OQ,2016,0.00906931722597362,-0.00020682662605491387,0.010796333149749664,12
ISTR.OQ,2017,0.02390634591764202,0.028546345130367405,-0.021494925671618318,12
ISTR.OQ,2018,0.0035626739232405263,0.010039241858807753,-0.003918267370815548,12
ISTR.OQ,2019,-0.005268313797081201,0.01149238376623219,0.0029272844240532383,12
ISTR.OQ,2020,0.006435042848457742,0.01920586040274818,0.01784784541088257,12
ISTR.OQ,2021,0.006213665381438962,0.0041557092748717795,0.007764777255656075,12
ISTR.OQ,2022,-0.00020253267960065923,0.020974241270834266,0.016712257318255465,12
ISTR.OQ,2023,0.016825183028567822,0.01855541184266168,0.02144416203782181,12
JPM.N,2016,0.012564488929656194,0.0005600854998139672,0.014300054298150993,12
JPM.N,2017,0.01470727563021303,0.005023157813153035,0.005933427942492591,12
JPM.N,2018,0.014535765606036628,-0.002181409236870633,0.010429591618016175,12
JPM.N,2019,0.01084466387122257,-0.0024756956458092663,0.008636531679037072,12
JPM.N,2020,0.011535751194771762,0.00846798043614946,0.009674430797346825,12
JPM.N,2021,0.008990857930351679,0.0046083175088411,0.009403256081294666,12
JPM.N,2022,0.009487406538148299,0.01347967911405402,0.014465554067745617,12
JPM.N,2023,0.007191091656574536,0.008553128827954283,0.0006221189147088933,12
KEY.N,2016,0.019250502287143832,-0.006912213308217426,0.024564442344827436,12
KEY.N,2017,0.021197278384145934,0.01599905612387869,-0.0013236064172897372,12
KEY.N,2018,0.017844941390629074,0.0026357251863921728,0.011732087299752206,12
KEY.N,2019,0.011126714784799563,0.016055482503608127,0.010145992961757912,12
KEY.N,2020,0.011539513580970884,0.011581140531262952,0.01766388809022844,12
KEY.N,2021,0.010110430066754246,0.0040788163437783355,0.011530759513867136,12
KEY.N,2022,0.006656017882422544,0.013222896611388209,0.016148528529142416,12
KEY.N,2023,0.011319207614668245,0.017325675176920376,0.019727327451097464,12
LARK.OQ,2016,0.003420681246645768,0.0040815914903226825,0.0056200227050585486,12
LARK.OQ,2017,0.009544208259941223,0.0070261674961757765,-0.0170209015555646,12
LARK.OQ,2018,0.0027609626792474296,0.004951480328806222,-0.00768792275549505,12
LARK.OQ,2019,0.005530404024422434,0.005761571731746731,0.0034156139796389946,12
LARK.OQ,2020,0.005128688748082656,0.019777990093691307,3.1785289489657392e-06,12
LARK.OQ,2021,-0.001623557074197136,0.0025152204081056485,0.0022366320848205504,12
LARK.OQ,2022,-0.0018208868089934051,0.009366703638836751,0.006810763710802483,12
LARK.OQ,2023,0.011103508082875763,0.004971205068728937,-0.0036461786495679896,12
LCNB.OQ,2016,8.532401759634269e-05,0.019746422715053266,0.011611907183789558,12
LCNB.OQ,2017,0.023941948133381952,0.034095095617259985,-0.011133268701753046,12
LCNB.OQ,2018,0.0030797598776244935,0.012891639534625951,-0.005320613340837787,12
LCNB.OQ,2019,0.004551964649674677,0.01591017530871956,0.002176214685870422,12
LCNB.OQ,2020,0.009846045669904033,0.027136556851277863,-0.003966282298499865,12
LCNB.OQ,2021,-0.0037501753300971307,-0.0010127477717165067,0.003476310257787119,12
LCNB.OQ,2022,0.0026781814706364595,0.0064599654935874225,0.007727485596887571,12
LCNB.OQ,2023,0.006969114774362838,0.011080761577881869,0.00499901642753094,12
LKFN.OQ,2016,0.014118670190399448,-0.001830426790547548,0.011085333429292733,12
LKFN.OQ,2017,0.02911395177160163,0.025165820466047668,-0.003279925996533508,12
LKFN.OQ,2018,0.012003362679838592,0.01419617774326546,0.015263324680860332,12
LKFN.OQ,2019,0.008077951367828073,0.020192390740009464,0.0043950174728298284,12
LKFN.OQ,2020,0.004881237897064612,0.009985397200266036,0.012135753418984622,12
LKFN.OQ,2021,0.0011553667779398225,0.008293182580926392,0.004350494083153973,12
LKFN.OQ,2022,0.004311532730589523,0.030716619677847383,0.01570724371126792,12
LKFN.OQ,2023,0.0029446429885959064,0.017205384333936723,0.0027809327173553174,12
MBWM.OQ,2016,0.0045429861848535254,0.011387969583987252,0.015228407596459388,12
MBWM.OQ,2017,0.027145046715602056,0.022994986615616424,-0.0011061327656612698,12
MBWM.OQ,2018,0.0072787591337212,0.013642764901617095,0.010109708689477763,12
MBWM.OQ,2019,0.009248597864629157,0.018573656802848428,0.0064201359938897634,12
MBWM.OQ,2020,0.0075529234060107584,0.01740021389764405,0.016452564157529354,12
MBWM.OQ,2021,0.006385116495468695,-0.00400392581288505,0.008284753944902119,12
MBWM.OQ,2022,0.006793212045613111,0.014528803558496582,0.014420620290529172,12
MBWM.OQ,2023,0.00379156781403935,0.015031072402842651,0.007643799482452574,12
MFIN.OQ,2016,0.02214700118036821,-0.006832015281397737,-0.023343185327324795,12
MFIN.OQ,2017,-0.01287653116767538,-0.044201167966226175,0.019266943611663378,12
MFIN.OQ,2018,0.01585359365929482,0.005598502269010645,-0.024380349421556907,12
MFIN.OQ,2019,-0.01168875654777531,0.06526843848549999,0.020225920256814845,12
MFIN.OQ,2020,0.030635092746643087,0.0015048127614016573,0.043676192668030744,12
MFIN.OQ,2021,0.018466910647943625,0.032593063285437,0.0012267467391675665,12
MFIN.OQ,2022,0.0026010191182405367,0.020350481534592166,0.021367732174556522,12
MFIN.OQ,2023,0.024060487220112826,0.016221319977122964,-0.004659025318055909,12
MOFG.OQ,2016,0.009333771449643508,0.007629626884396036,0.010685131854080075,12
MOFG.OQ,2017,0.034321211961001,0.008333306963686239,-0.010565124140615036,12
MOFG.OQ,2018,0.009576965656072254,0.014584619557247292,-0.0023125801697951396,12
MOFG.OQ,2019,-0.0017470532513825564,0.03348614194411873,0.008289287981604183,12
MOFG.OQ,2020,0.005097064029475091,0.015829143695157318,0.017472716209478843,12
MOFG.OQ,2021,0.007294014132123891,-0.0032800467651993423,0.010972414204774796,12
MOFG.OQ,2022,0.009200495830642641,0.010039214030260589,0.00920870203279842,12
MOFG.OQ,2023,0.005843486148445983,0.021925372287600726,0.009810634374133636,12
MPB.OQ,2016,-0.0018336402029169503,0.01729001449690947,0.015024571870822472,12
MPB.OQ,2017,0.03753285796774079,-0.0011151501685978758,-0.012588610952387502,12
MPB.OQ,2018,0.007162872719461918,0.01724226292339115,0.0192895306751102,12
MPB.OQ,2019,0.0010803683950015852,0.01155547645819492,0.004672231866721017,12
MPB.OQ,2020,0.003952753798282235,0.0052182297558100495,0.014849183748393946,12
MPB.OQ,2021,-0.0017281741610493812,-0.0036019793017601836,0.007149079264770585,12
MPB.OQ,2022,0.0037123721244738677,0.027006817944105678,0.013928669098363466,12
MPB.OQ,2023,0.0026101942431561997,0.02364057156541157,-0.0002000844455377522,12
MTB.N,2016,0.014037778863855802,-0.0034987036163680206,0.017611250264852288,12
MTB.N,2017,0.03368026699328476,0.012212660388252757,-0.005384531451433862,12
MTB.N,2018,0.014130751790628147,-0.0010286333861138815,0.013674543897163128,12
MTB.N,2019,0.007597733942050213,0.023216730129066238,0.010048525509164352,12
MTB.N,2020,0.009253818654782874,0.0038979015650345934,0.018692794945299678,12
MTB.N,2021,0.0030713863140011586,0.005468564138672474,0.009782470672101657,12
MTB.N,2022,0.001345232467525941,0.017451477957978946,0.0147213961447394,12
MTB.N,2023,0.006658296428438024,0.014158813283341936,0.006061255286383023,12
NBHC.N,2016,0.010983590672082912,-0.0032205981731963287,0.014550230733159208,12
NBHC.N,2017,0.029349664051105638,0.027756789704241044,-0.012387604929181556,12
NBHC.N,2018,0.016138341317387873,0.019513390564972047,0.0185411560005323,12
NBHC.N,2019,0.00806180067285764,0.011819208632001919,0.007053572204101654,12
NBHC.N,2020,0.006589735880492937,0.003024726088797214,0.019317769860051577,12
NBHC.N,2021,0.006969547063072441,0.005575082365780507,0.008063502342777688,12
NBHC.N,2022,0.007544628903389696,0.01881735233593352,0.01673113334548951,12
NBHC.N,2023,0.0022722063971474214,0.01320756175993484,0.00697787144397341,12
NBTB.OQ,2016,0.006988475797532128,0.006230576875836527,0.010416912975952403,12
NBTB.OQ,2017,0.03287257034964114,0.021810416331232065,-0.000932704613795559,12
NBTB.OQ,2018,0.012071333099895054,0.012532803344883173,0.01673678092994057,12
NBTB.OQ,2019,0.003924048104966023,0.015666788188855092,0.006129341561297357,12
NBTB.OQ,2020,0.006933137141165357,0.012455730899750335,0.0005614867215107452,12
NBTB.OQ,2021,0.006350097488731006,0.002386213331576824,0.010969723359232958,12
NBTB.OQ,2022,0.003981181842072752,0.02947558236656983,0.016977507206392368,12
NBTB.OQ,2023,-0.002815865812176275,0.017057026322550878,0.005073283401086728,12
NFBK.OQ,2016,0.00435479462277166,0.004070648858617536,0.011076749788832926,12
NFBK.OQ,2017,0.02718271976164146,0.01944581057807061,-0.0027273095069697273,12
NFBK.OQ,2018,0.00872971923392571,0.011328532991679723,-0.0018090309928006235,12
NFBK.OQ,2019,0.0009214633029802728,0.012490057739778378,0.003674631730344621,12
NFBK.OQ,2020,0.003862218723180845,0.026462822297738293,0.006540203637185508,12
NFBK.OQ,2021,0.007527868622163984,-0.0005739601700829864,0.009739561495048744,12
NFBK.OQ,2022,0.003649183787504267,0.025765977746231277,0.011361250985299236,12
NFBK.OQ,2023,0.0070990239207183075,0.02496159222759664,0.007181614585962115,12
NKSH.OQ,2016,0.002175250939327447,0.005545905555528892,0.006579965896425384,12
NKSH.OQ,2017,0.0021010582279145204,0.03261271133702273,-0.013182983942136739,12
NKSH.OQ,2018,0.01003061942256616,0.022816864200699054,0.02493449580372307,12
NKSH.OQ,2019,0.00373981935588263,0.0059395678673268715,0.009378306040855064,12
NKSH.OQ,2020,0.0031163250153595605,0.019718552996932145,0.0031220507372181966,12
NKSH.OQ,2021,0.006007630161184479,-0.0009179417734040884,0.0026329270660594853,12
NKSH.OQ,2022,0.0007875644645052608,0.010928952824925944,0.005674070565502661,12
NKSH.OQ,2023,0.007093043487314838,0.018162920598478818,0.008530692409197946,12
NRIM.OQ,2016,0.007516136898584391,0.013819268161933494,0.003916824690775929,12
NRIM.OQ,2017,0.04426943889699749,0.04289424808653167,-0.0215133111829226,12
NRIM.OQ,2018,0.008657655332375015,0.01878545377217978,-0.0012658523691410585,12
NRIM.OQ,2019,0.0024123213590042745,0.012853599325066165,0.010687838426940759,12
NRIM.OQ,2020,0.00356592049064809,0.011374549702886278,0.015405001161448953,12
NRIM.OQ,2021,0.015305575647158872,0.0016214796418814559,0.011865270775579022,12
NRIM.OQ,2022,0.004895946241108803,0.0073729380329410985,0.009135496590961852,12
NRIM.OQ,2023,0.00578793770311596,0.02030584219090572,-0.0003684140710616436,12
NWBI.OQ,2016,0.0074079652319610605,0.006873922099394823,0.007213589772513604,12
NWBI.OQ,2017,0.03164629203265863,0.012471598678235093,0.0009935851364628115,12
NWBI.OQ,2018,0.009373195043451086,0.00958635266646811,0.00792278903787083,12
NWBI.OQ,2019,0.0021477951048079146,0.019001148672403267,0.005394570063465655,12
NWBI.OQ,2020,0.0023937455389354194,0.01062455360533179,0.01693605228323286,12
NWBI.OQ,2021,0.006484590844828594,0.0028183804134771723,0.007164358459113612,12
NWBI.OQ,2022,0.004492267964846195,0.0201256072296139,0.010232406523135399,12
NWBI.OQ,2023,0.00635391723146785,0.009959658947327572,0.006582101885490684,12
NWFL.OQ,2016,0.00100123981027473,0.01108709367515998,0.0105331202174589,12
NWFL.OQ,2017,-0.00539593351311138,0.010171181019304166,-0.012839456503844862,12
NWFL.OQ,2018,0.0055221207224901234,0.010750824698651202,-0.003975632030553676,12
NWFL.OQ,2019,0.001712135069541962,0.005818774503365767,0.00510987319177435,12
NWFL.OQ,2020,0.006768626182047242,0.01337398858950347,0.0030246642257659917,12
NWFL.OQ,2021,0.00108544512560835,-0.0013356818691861437,0.0013435408468749435,12
NWFL.OQ,2022,0.0022053260376060793,-0.003129839336042377,0.0042534063451797974,12
NWFL.OQ,2023,0.011066027787175076,0.014301567319396519,0.005706574338796372,12
OCFC.OQ,2016,0.014924623096367523,-0.004966141440074852,0.020439261711830612,12
OCFC.OQ,2017,0.03264666951720237,0.02014503127634596,-0.006973728716227791,12
OCFC.OQ,2018,0.009445458109978313,0.01797376971063653,0.009493177551588239,12
OCFC.OQ,2019,0.003822476813828337,0.017578455616250578,0.014043976436651784,12
OCFC.OQ,2020,0.00674569800237323,0.0295211566004852,0.0020559972069275232,12
OCFC.OQ,2021,0.015080848756658775,0.004841297794177917,0.012219351040016858,12
OCFC.OQ,2022,0.00607712161020626,0.022650008274419146,0.01752966882308455,12
OCFC.OQ,2023,0.011095085885854887,0.028145771420650917,0.006811226434653574,12
ONB.OQ,2016,0.01523126527056625,-0.0013060464619328938,0.01678640122968255,12
ONB.OQ,2017,0.01978101305663294,0.01999812471747854,-0.0011596156604944726,12
ONB.OQ,2018,0.01448170311565911,0.01349955625032506,0.01277628653791573,12
ONB.OQ,2019,0.004559013810589374,0.014895211793829036,0.0031922067484207593,12
ONB.OQ,2020,0.0077937790241146224,0.004714327570527619,0.014105448114290266,12
ONB.OQ,2021,0.0032551663910003062,0.0025759780638965383,0.008479035337900249,12
ONB.OQ,2022,0.006317099054938222,0.030091423237875017,0.016823757504761096,12
ONB.OQ,2023,0.00693852769289029,0.014835241186737558,0.009269411688624062,12
OPOF.OQ,2016,-0.00338928551479531,0.00466121134251953,0.009565129697990794,12
OPOF.OQ,2017,0.00046601847371527047,0.023499673365354957,-0.01527141298328197,12
OPOF.OQ,2018,0.011257237419950194,0.009908442374568819,0.006594736237440588,12
OPOF.OQ,2019,0.0014944513057807748,0.015975647236100007,-0.0050578787133756485,12
OPOF.OQ,2020,0.009428426588665377,0.0019076992515368548,0.023339697773859473,12
OPOF.OQ,2021,-0.0014631475947677215,0.0029178619945982613,0.004618403948392874,12
OPOF.OQ,2022,-0.014453889237835024,0.01849758487347117,0.0075932852303882215,12
OPOF.OQ,2023,0.002807283786556397,0.010376247127265254,0.015522318011641868,12
ORRF.OQ,2016,0.003526363769456212,-0.0002602010358721653,0.0049656315647907045,12
ORRF.OQ,2017,-0.0029247216401301936,0.0037834412927392393,0.0017258567660261102,12
ORRF.OQ,2018,0.011710430165786403,0.013049081251926086,0.009937334255109394,12
ORRF.OQ,2019,-0.0005306728653306555,0.016449828267983968,0.007585177917955544,12
ORRF.OQ,2020,0.007969293637334353,0.012390305613004379,0.014300609054365353,12
ORRF.OQ,2021,0.0112773492016046,-0.00022395051284597044,0.012798858843816544,12
ORRF.OQ,2022,0.0029071472452333845,0.022593951469962507,0.01348589161889896,12
ORRF.OQ,2023,0.009689599375370433,0.014621042148344594,0.008977010156064485,12
OSBC.OQ,2016,0.013516132144087825,0.011439373645559822,0.011779935640059146,12
OSBC.OQ,2017,0.021936324797766707,0.027645735610759482,-0.010768641597406339,12
OSBC.OQ,2018,0.015272249955352622,0.006378982188546302,0.01151143690293619,12
OSBC.OQ,2019,0.005758548213953982,0.018675131081596467,0.010787279004128444,12
OSBC.OQ,2020,0.011067328069984582,-0.0005419914019566471,0.026496662730290534,12
OSBC.OQ,2021,0.008153564618388731,0.0014148995980846268,0.017250937517342153,12
OSBC.OQ,2022,0.008441945405679283,0.014548927639025986,0.018186720789899784,12
OSBC.OQ,2023,0.004974225573803854,0.01863465227643407,0.0025364488877257993,12
OVBC.OQ,2016,0.004420692096298433,-0.00736517800823199,0.006352007581601576,12
OVBC.OQ,2017,0.032055886693006,0.022121254082361107,-0.02430438076742156,12
OVBC.OQ,2018,0.004654559490673936,0.02390897992626377,0.02343551523981065,12
OVBC.OQ,2019,0.002911618881440894,0.010019286771197431,0.01205425476262163,12
OVBC.OQ,2020,0.003305562220267983,0.018224798468830645,-0.006062482253694996,12
OVBC.OQ,2021,0.0023112831503560556,-0.0012774463180023343,0.0023172223251918837,12
OVBC.OQ,2022,-0.004793033191497578,0.006791394058022277,0.006068957999519414,12
OVBC.OQ,2023,-0.004635117459143415,0.01178911655744369,-0.008036524841534309,12
OVLY.OQ,2016,0.002984725075308693,0.007290074888327396,0.006814009446549272,12
OVLY.OQ,2017,0.03980578765362959,0.009603959486485666,-0.007613241879345087,12
OVLY.OQ,2018,0.002413778861483442,0.005516113993750203,-0.003941018958266134,12
OVLY.OQ,2019,0.004256514012466117,0.006614790771412718,0.006515558855779952,12
OVLY.OQ,2020,0.0025992949992301563,0.0068078324207945465,0.016377354575636625,12
OVLY.OQ,2021,0.0004508035829943039,-0.006139537217698464,0.006591283817575282,12
OVLY.OQ,2022,-0.0013873216895633235,0.019400064916793747,0.009617720742272922,12
OVLY.OQ,2023,0.003005709182042158,0.014819567502731272,0.004185285645571021,12
OZK.OQ,2016,0.013471728661180916,0.012767155734726976,0.026956659599968114,12
