instrument,date,ritrf,rit,new_wacc,environmental_pillar_score,social_pillar_score,governance_pillar_score,esg_score,environmental_pillar_score_1,social_pillar_score_1,governance_pillar_score_1,esg_score_1,esg_combined_score,esg_combined_score_1,total_assets,debt__total,price_to_book_value_per_share,capital_adequacy__total_,weighted_average_cost_of_capital_,beta_levered,wacc_tax_rate_,wacc_cost_of_debt_,wacc_debt_weight_,wacc_equity_weight_,lnta,td_ta,d_e,beta_unlevered
HTBK.OQ,2018-12-31,-0.284513695,-0.266413695,-0.250154873,21.58687943,13.42227179,77.6182545,34.60001843,22.15799615,15.04601655,71.01921757,33.02974253,34.60001843,33.02974253,3096.562,39.369,1.335890735,15.0,7.072192998,0.740410393,37.72658,2.647581852,5.747175279,94.25282472,8.038047743,0.012713777,0.06097616,0.713324094
HTBK.OQ,2019-12-31,0.031169531,0.052569531,0.049703006,20.28455285,11.13905151,66.91817892,29.61551396,21.58687943,13.42227179,77.6182545,34.60001843,29.61551396,34.60001843,4109.463,39.882,1.320761012,14.6,6.518250896,0.863506571,37.72658,2.023739185,7.172226765,92.82777323,8.321047642,0.009704918,0.077263803,0.823866394
HTBK.OQ,2020-12-31,-0.324264771,-0.319864771,-0.289718828,18.99807322,6.301510349,73.64039062,29.63608976,20.28455285,11.13905151,66.91817892,29.61551396,29.63608976,29.61551396,4634.114,39.74,0.919671154,16.5,7.742354661,1.238956586,37.72658,2.073703018,9.058863227,90.94113677,8.441200305,0.008575534,0.099612382,1.166590595
HTBK.OQ,2021-12-31,0.308925294,0.309325294,0.293448958,22.77871804,22.7213379,68.48301088,36.69357327,18.99807322,6.301510349,73.64039062,29.63608976,36.69357327,29.63608976,5499.409,39.925,1.204722277,14.4,1.54372663,1.166699328,28.14853,2.043455807,5.388333756,94.61166624,8.612395911,0.007259871,0.056952107,1.120833772
HTBK.OQ,2022-12-31,0.115232218,0.129432218,0.12397285,23.56427534,20.88803179,75.26350093,38.57920542,22.77871804,22.7213379,68.48301088,36.69357327,38.57920542,36.69357327,5157.58,39.35,1.250814917,14.8,8.220525449,0.998304655,28.06106,3.941534523,5.40118378,94.59881622,8.548222756,0.007629547,0.05709568,0.95891803
FRBKQ.PK,2017-12-31,0.042986019,0.050986019,0.049621935,22.15799615,33.12164755,25.58567833,25.63918139,21.15270351,40.02660897,22.92235495,28.10524583,25.63918139,28.10524583,2322.347,21.681,2.127432873,16.7,7.406563752,1.029745822,31.375235,2.395430458,3.948439054,96.05156095,7.750333591,0.009335814,0.041107495,1.001493761
FRBKQ.PK,2018-12-31,-0.210395028,-0.192295028,-0.186706179,21.58687943,34.68219933,24.41150344,25.9905121,22.15799615,33.12164755,25.58567833,25.63918139,25.9905121,25.63918139,2753.297,102.681,1.432052621,15.03,9.75102428,1.152524942,28.26105,3.050013024,2.609472017,97.39052798,7.920554382,0.037293834,0.026793899,1.130789292
FRBKQ.PK,2019-12-31,-0.052210206,-0.030810206,-0.028555045,20.28455285,36.14500154,31.22254059,29.16803538,21.58687943,34.68219933,24.41150344,25.9905121,29.16803538,25.9905121,3341.29,11.265,0.987563165,12.37,6.609785034,0.850378354,20.99961,2.649236998,4.358701133,95.64129887,8.114112239,0.003371452,0.045573421,0.820826007
THFF.OQ,2017-12-31,0.101004066,0.109004066,0.105226774,22.15799615,16.17919148,31.83825212,19.48664973,21.15270351,15.64398135,46.90415245,24.64490963,19.48664973,24.64490963,3000.668,57.686,1.334082871,17.88,6.801454497,0.910221953,29.63328,1.670993574,3.884271377,96.11572862,8.00659021,0.019224386,0.040412443,0.885053759
THFF.OQ,2018-12-31,-0.193645924,-0.175545924,-0.158797932,21.58687943,16.89093302,32.42616034,20.0513205,22.15799615,16.17919148,31.83825212,19.48664973,20.0513205,19.48664973,3008.718,69.656,1.10625665,19.36,8.605323577,1.036009536,29.58445,2.384220528,8.707739689,91.29226031,8.009269353,0.023151389,0.09538311,0.970805809
THFF.OQ,2019-12-31,-0.002871212,0.018528788,0.017586566,20.28455285,17.22040133,31.21405073,19.77837732,21.58687943,16.89093302,32.42616034,20.0513205,19.77837732,20.0513205,4023.25,111.092,1.119346185,16.16,6.434300826,0.916768102,28.82238,1.60222175,13.22500198,86.77499802,8.299845313,0.027612502,0.152405673,0.827050692
THFF.OQ,2020-12-31,-0.214402518,-0.210002518,-0.170858482,18.99807322,21.90893758,24.40451022,19.65245672,20.28455285,17.22040133,31.21405073,19.77837732,19.65245672,19.77837732,4557.544,121.92,0.87655121,17.4,4.961059883,0.830947029,25.60363,0.822352179,18.11213294,81.88786706,8.424539161,0.02675125,0.221182131,0.713533962
THFF.OQ,2021-12-31,0.176654746,0.177054746,0.150118965,18.48795725,29.95919904,19.68128256,22.09706065,18.99807322,21.90893758,24.40451022,19.65245672,22.09706065,19.65245672,5175.099,109.311,0.975421192,15.63,1.391581898,0.752083661,19.88065,0.729086085,15.73228977,84.26771023,8.551613748,0.021122494,0.186694165,0.654225778
THFF.OQ,2022-12-31,0.076173241,0.090373241,0.082675938,20.12867766,32.72654656,22.18386154,24.8477125,18.48795725,29.95919904,19.68128256,22.09706065,24.8477125,22.09706065,4989.281,80.464,1.163346354,14.61,6.292857487,0.595852534,19.30606,4.443815276,14.11977448,85.88022552,8.51504709,0.016127374,0.164412406,0.526059742
THFF.OQ,2023-12-31,-0.02494283,0.02455717,0.027599542,17.61816778,23.94386529,17.71774834,18.78254635,20.12867766,32.72654656,22.18386154,24.8477125,18.78254635,24.8477125,4851.146,175.798,0.961293473,15.8,5.445300385,0.53057529,19.24314,4.566800433,24.68880953,75.31119047,8.486970245,0.036238448,0.327823918,0.41951323
MPB.OQ,2018-12-31,-0.168642742,-0.150542742,-0.118132599,21.58687943,32.80012143,52.48167888,35.16226462,22.15799615,5.828762666,38.2830016,16.67294686,35.16226462,16.67294686,2077.981,118.206,0.865190108,12.3,5.508686355,0.459704372,20.41044,5.459166281,15.81653555,83.03606366,7.639152028,0.056885024,0.190477906,0.399187358
MPB.OQ,2019-12-31,0.024887098,0.046287098,0.037835258,22.06022092,40.50927013,52.78785949,39.35192361,21.58687943,32.80012143,52.48167888,35.16226462,39.35192361,35.16226462,2231.175,59.973,1.022568957,11.9,4.084901407,0.50876969,20.41044,2.492990431,31.95946909,68.04053091,7.710283632,0.026879559,0.469712224,0.370326231
MPB.OQ,2020-12-31,-0.16799074,-0.16359074,-0.041127239,20.85479836,36.1118091,62.68297594,40.74469707,22.06022092,40.50927013,52.78785949,39.35192361,40.74469707,39.35192361,2998.948,245.312,0.719617342,12.6,2.684801017,0.619367221,20.11747,1.808404297,68.78552568,31.21447432,8.006016839,0.081799351,2.203641969,0.224381995
MPB.OQ,2021-12-31,0.173842101,0.174242101,0.131669596,22.45895173,42.78834578,69.04017238,46.80134097,20.85479836,36.1118091,62.68297594,40.74469707,46.80134097,40.74469707,4689.425,155.544,1.03351628,14.6,1.744663569,0.548654296,17.38542,2.349558655,27.49605514,72.50394486,8.453065253,0.033169099,0.379235298,0.417766521
MPB.OQ,2022-12-31,0.05026302,0.06446302,0.060824782,20.8198309,41.94104807,56.5810578,41.90062197,22.45895173,42.78834578,69.04017238,46.80134097,41.90062197,46.80134097,4497.954,163.997,0.929718093,13.2,6.103644819,0.542355276,17.38542,4.526452838,13.44114458,86.55885542,8.411377906,0.036460355,0.155283298,0.480689263
MPB.OQ,2023-12-31,0.00309005,0.05259005,0.047830134,18.32471056,39.06483303,48.1814888,37.33894,20.8198309,41.94104807,56.5810578,41.90062197,37.33894,41.90062197,5290.792,346.889,0.741974013,11.7,5.527223895,0.581107701,17.38542,5.003364673,42.29170282,57.70829718,8.57372323,0.065564664,0.732853071,0.361960857
ORRF.OQ,2018-12-31,-0.239076221,-0.220976221,-0.176492487,21.58687943,18.26468903,28.52875861,19.32963886,22.15799615,8.28995073,24.37542896,12.88696999,19.32963886,12.88696999,1934.388,179.378,0.990148236,15.6,5.835767954,0.612635889,28.26105,2.733798494,18.489574,81.510426,7.567546276,0.092731138,0.22683692,0.526894176
ORRF.OQ,2019-12-31,0.051753176,0.073153176,0.060910074,22.06022092,38.72053885,52.45144858,38.34360496,21.58687943,18.26468903,28.52875861,19.32963886,38.34360496,19.32963886,2383.274,249.783,1.134791869,14.0,4.59171499,0.585615766,20.99961,2.145318307,21.78291135,78.21708865,7.776230452,0.104806665,0.278492996,0.480008771
ORRF.OQ,2020-12-31,-0.195298824,-0.190898824,-0.13719889,20.85479836,36.08104274,39.95670996,32.54798121,22.06022092,38.72053885,52.45144858,38.34360496,32.54798121,38.34360496,2750.572,109.414,0.752822535,15.6,5.381112973,0.931945362,13.80259,2.192297552,25.59627884,74.40372116,7.919564169,0.039778635,0.3440188,0.718796754
ORRF.OQ,2021-12-31,0.236248388,0.236648388,0.195383667,19.0205481,45.34407344,49.69895134,40.61101219,20.85479836,36.08104274,39.95670996,32.54798121,40.61101219,32.54798121,2834.565,57.16,1.037388683,15.0,1.528423561,0.983014728,13.80259,1.586363016,18.5064881,81.4935119,7.949643765,0.020165352,0.227091552,0.822092549
ORRF.OQ,2022-12-31,0.038844418,0.053044418,0.050937668,17.26625006,40.53280326,49.43310012,38.09781679,19.0205481,45.34407344,49.69895134,40.61101219,38.09781679,40.61101219,2922.408,155.416,1.079747681,12.7,7.234016628,0.845040784,13.80259,4.732335172,17.19386692,82.80613308,7.980163213,0.053180802,0.207640017,0.716755634
ORRF.OQ,2023-12-31,0.011026735,0.060526735,0.057285148,15.2370401,37.20811808,49.98076375,36.62112382,17.26625006,40.53280326,49.43310012,38.09781679,36.62112382,38.09781679,3064.24,179.378,1.181129667,13.0,6.690500525,0.899234458,17.20394,5.17542871,18.33868453,81.66131547,8.027554857,0.058539148,0.224570036,0.758249272
IBCP.OQ,2019-12-31,0.007125399,0.028525399,0.026223953,22.06022092,33.44864383,80.00530617,45.64813376,21.58687943,38.43670344,70.41860982,44.41530444,45.64813376,44.41530444,3564.694,128.102,1.454181307,13.74,4.408688869,0.51613446,30.80453,2.248689474,17.75055777,82.24944223,8.178833495,0.035936324,0.215813716,0.449072913
IBCP.OQ,2020-12-31,-0.262749061,-0.258349061,-0.197004928,20.85479836,27.37975615,60.24463908,35.53579754,22.06022092,33.44864383,80.00530617,45.64813376,35.53579754,45.64813376,4204.013,108.817,1.036243617,15.95,6.137150692,1.049928099,30.80453,2.491620238,22.25920562,77.74079438,8.343794824,0.025884078,0.286325935,0.876309626
IBCP.OQ,2021-12-31,0.235271823,0.235671823,0.203541615,19.0205481,26.176116,60.20117432,34.88450557,20.85479836,27.37975615,60.24463908,35.53579754,34.88450557,35.53579754,4704.74,108.958,1.268188006,14.53,1.604979406,1.062485399,19.60699,2.125591184,14.6992797,85.3007203,8.45632579,0.023159197,0.172323043,0.933203427
IBCP.OQ,2022-12-31,0.076562107,0.090762107,0.081732506,17.26625006,25.78277889,59.51002454,34.4094975,19.0205481,26.176116,60.20117432,34.88450557,34.4094975,34.88450557,4999.787,165.099,1.449528149,13.62,7.758513161,0.987144575,19.18366,4.427927269,16.424258,83.575742,8.517150591,0.033021207,0.19651944,0.851853377
IBCP.OQ,2023-12-31,-0.034706269,0.014793731,0.019666393,22.5183285,28.49998639,57.19520507,35.9475949,17.26625006,25.78277889,59.51002454,34.4094975,35.9475949,34.4094975,5263.726,129.264,1.340448785,13.71,6.989858228,0.984333287,18.916,5.3393814,17.09699294,82.90300706,8.56859442,0.024557509,0.206228864,0.843315277
FMNB.OQ,2017-12-31,0.181111582,0.189111582,0.185394444,22.15799615,40.4285175,51.90002288,38.73655291,21.15270351,30.78321242,46.23293515,31.91233002,38.73655291,31.91233002,2159.069,296.559,1.678307906,12.73,4.495243851,0.420777347,23.52352,2.669504071,2.20345175,97.79654825,7.677432389,0.137355036,0.022530977,0.413649789
FMNB.OQ,2018-12-31,-0.218305366,-0.200205366,-0.196947612,21.58687943,41.57671717,54.01176993,40.06628889,22.15799615,40.4285175,51.90002288,38.73655291,40.06628889,38.73655291,2328.864,250.792,1.349759144,13.03,7.221510363,0.730532192,23.67823,3.244853633,1.448079483,98.55192052,7.753135874,0.107688555,0.014693569,0.722430572
FMNB.OQ,2019-12-31,0.076404191,0.097804191,0.088769723,20.28455285,37.59779318,55.512045,38.63284161,21.58687943,41.57671717,54.01176993,40.06628889,38.63284161,40.06628889,2449.158,125.397,1.508763387,13.82,6.444028889,0.880561802,23.67823,2.391151043,11.35632556,88.64367444,7.803499571,0.051200045,0.128112081,0.802131467
FMNB.OQ,2020-12-31,-0.088516385,-0.084116385,-0.062574371,18.99807322,31.89961444,52.49068761,34.7188563,20.28455285,37.59779318,55.512045,38.63284161,34.7188563,38.63284161,3071.148,78.906,1.068514104,14.72,5.715556905,0.950188831,23.67823,2.433600039,20.97770325,79.02229675,8.029806712,0.025692673,0.265465623,0.790106819
FMNB.OQ,2021-12-31,0.187836119,0.188236119,0.18462786,17.43215031,29.12833501,51.27057465,32.90506104,18.99807322,31.89961444,52.49068761,34.7188563,32.90506104,34.7188563,4142.749,87.758,1.331011188,17.6,1.529692135,0.957627822,16.98201,2.194995656,2.12233424,97.87766576,8.329114856,0.021183518,0.02168354,0.940694162
FMNB.OQ,2022-12-31,-0.031951137,-0.017751137,-0.008549651,15.8938172,28.06325838,51.66573557,32.51904096,17.43215031,29.12833501,51.27057465,32.90506104,32.51904096,32.90506104,4082.2,183.211,1.645113208,17.79,7.250050385,0.850933916,16.70115,4.563943992,16.49950163,83.50049837,8.314391338,0.044880457,0.197597643,0.730668407
FMNB.OQ,2023-12-31,0.018164425,0.067664425,0.063936337,14.03688525,29.99721008,54.71570311,34.57626932,15.8938172,28.06325838,51.66573557,32.51904096,34.57626932,32.51904096,5078.35,443.663,1.339997453,14.06,6.667769281,0.864757512,16.70115,5.485229273,16.96660544,83.03339456,8.532741685,0.087363612,0.20433472,0.738977313
PFIS.OQ,2018-12-31,-0.124241381,-0.106141381,-0.075872544,21.58687943,22.55003563,45.75727293,27.65743593,22.15799615,28.78842267,43.22695035,29.84075977,27.65743593,29.84075977,2288.993,124.406,1.170085923,13.1,4.863849488,0.453378886,28.26105,2.733798494,24.07000183,75.92999817,7.735867262,0.054349664,0.317002534,0.369377227
PFIS.OQ,2019-12-31,-0.0159952,0.0054048,0.0054048,20.28455285,33.02429901,60.69510772,38.23029109,21.58687943,22.55003563,45.75727293,27.65743593,38.23029109,27.65743593,2475.327,184.883,1.244138885,13.04,3.556215923,0.286033041,20.99961,0.0,0.0,100.0,7.814127787,0.074690334,0.0,0.286033041
PFIS.OQ,2020-12-31,-0.196844291,-0.192444291,-0.14111872,18.99807322,23.08365322,66.93748112,35.5469852,20.28455285,33.02429901,60.69510772,38.23029109,35.5469852,38.23029109,2883.802,97.769,0.837015074,15.1,1.743290575,0.131633931,21.00652,1.842476943,24.7951227,75.2048773,7.966864841,0.033902813,0.329700993,0.104434715
PFIS.OQ,2021-12-31,0.137909286,0.138309286,0.127262222,17.43215031,28.88589444,54.75599191,34.03956073,18.99807322,23.08365322,66.93748112,35.5469852,34.03956073,35.5469852,3369.483,35.711,1.11063021,13.56,1.582467347,0.148836569,20.93924,2.248488014,9.165211283,90.83478872,8.122514599,0.010598362,0.100899792,0.137840719
PFIS.OQ,2022-12-31,0.092894356,0.107094356,0.100547318,17.26625006,25.35884361,62.24394786,35.18343799,17.43215031,28.88589444,54.75599191,34.03956073,35.18343799,34.03956073,3553.515,148.485,1.176697642,12.13,4.982192222,0.262110025,21.24215,4.315142602,8.955145872,91.04485413,8.175692533,0.041785387,0.098359715,0.243265241
PFIS.OQ,2023-12-31,-0.015827112,0.033672888,0.034949748,15.2370401,21.23944303,58.16351841,31.64645267,17.26625006,25.35884361,62.24394786,35.18343799,31.64645267,35.18343799,3742.289,75.59,1.007248334,14.16,5.361905172,0.425747806,14.1068,5.340839176,10.46495592,89.53504408,8.227452735,0.020198868,0.116881117,0.386905253
EBTC.OQ,2017-12-31,0.106264511,0.114264511,0.110889546,22.15799615,28.34220161,17.41821094,20.32828793,21.15270351,30.30191981,10.49061433,18.80637339,20.32828793,18.80637339,2817.564,103.847,1.705342715,11.21,6.981990175,0.937574007,33.90482,2.307132233,3.408523566,96.59147643,7.943627961,0.036857015,0.035288037,0.91620473
EBTC.OQ,2018-12-31,-0.18645563,-0.16835563,-0.161687147,21.58687943,40.5150322,25.75949367,29.36887369,22.15799615,28.34220161,17.41821094,20.32828793,29.36887369,20.32828793,2964.358,115.352,1.474895086,11.77,7.139260032,0.733479883,33.44324,2.829689936,3.562430409,96.43756959,7.994415762,0.038912979,0.036940276,0.7158791
EBTC.OQ,2019-12-31,-0.00060026,0.02079974,0.020552666,20.28455285,38.2637788,22.3463865,27.02353342,21.58687943,40.5150322,25.75949367,29.36887369,27.02353342,29.36887369,3235.049,111.045,1.350197582,11.88,6.579958754,0.84588111,32.82101,2.183158633,4.028285957,95.97171404,8.081799354,0.034325601,0.041973679,0.822683497
EBTC.OQ,2020-12-31,-0.162257114,-0.157857114,-0.118492302,18.99807322,44.48865042,25.73341387,31.3303996,20.28455285,38.2637788,22.3463865,27.02353342,31.3303996,27.02353342,4014.324,78.518,0.912042312,14.62,3.343127914,0.459072974,32.0822,2.261660702,22.72561365,77.27438635,8.297624244,0.019559458,0.294089862,0.382643921
EBTC.OQ,2021-12-31,0.141629514,0.142029514,0.126802956,17.43215031,37.48495835,26.02849167,27.96279634,18.99807322,44.48865042,25.73341387,31.3303996,27.96279634,31.3303996,4447.819,64.458,1.558869743,13.73,1.573164977,0.424194122,24.43548,1.997925909,11.99581234,88.00418766,8.400169143,0.014492047,0.136309563,0.384581578
EBTC.OQ,2022-12-31,0.041329061,0.055529061,0.052508824,23.65355917,56.16480794,24.28656085,37.71830949,17.43215031,37.48495835,26.02849167,27.96279634,37.71830949,27.96279634,4438.333,62.398,1.517404141,13.49,6.025907216,0.526694805,24.3678,4.491796358,14.01072064,85.98927936,8.398034134,0.014058882,0.162935668,0.468910149
EBTC.OQ,2023-12-31,-0.033245318,0.016254682,0.019546233,20.83148563,55.81688221,24.00115814,37.30401296,23.65355917,56.16480794,24.28656085,37.71830949,37.30401296,37.71830949,4466.034,85.266,1.202965703,13.12,5.860830681,0.609673627,23.91978,5.009882487,15.05699062,84.94300938,8.404256045,0.019092107,0.177259915,0.537223772
HIFS.OQ,2017-12-31,0.211924531,0.219924531,0.219501246,22.15799615,12.41071513,13.04850149,10.85317524,21.15270351,11.52291334,14.23065984,10.83840256,10.85317524,10.83840256,2284.599,579.976,2.337300747,12.76,6.219695643,0.755718546,40.86507,1.986038345,0.203326179,99.79667382,7.733945796,0.253863369,0.002037404,0.754809139
HIFS.OQ,2018-12-31,-0.215944169,-0.197844169,-0.197498226,21.58687943,10.33422403,8.55984899,8.207320757,22.15799615,12.41071513,13.04850149,10.85317524,8.207320757,10.85317524,2408.587,607.351,1.958595488,12.46,8.165398415,0.872998443,40.9751,2.409475219,0.163129435,99.83687056,7.786795547,0.252160707,0.00163396,0.872157297
HIFS.OQ,2019-12-31,0.109000391,0.130400391,0.130189249,20.28455285,9.626397162,9.131911281,8.062181053,21.58687943,10.33422403,8.55984899,8.207320757,8.062181053,8.207320757,2590.346,505.887,1.797267895,13.57,6.505296391,0.802160068,40.9751,1.536134237,0.174017762,99.82598224,7.859546737,0.195297076,0.001743211,0.801335551
HIFS.OQ,2020-12-31,0.002086099,0.006486099,0.006486099,18.99807322,8.595493609,8.282492701,7.245062203,20.28455285,9.626397162,9.131911281,8.062181053,7.245062203,8.062181053,2857.093,408.031,1.569829481,13.75,6.063470349,0.862338515,40.9751,0.0,0.0,100.0,7.957559953,0.142813342,0.0,0.862338515
HIFS.OQ,2021-12-31,0.163215412,0.163615412,0.163615412,17.43215031,6.336396157,7.212436231,5.739329537,18.99807322,8.595493609,8.282492701,7.245062203,5.739329537,7.245062203,3431.165,665.0,2.530757468,12.97,1.515266,0.904750383,28.85628,0.0,0.0,100.0,8.140655133,0.193811723,0.0,0.904750383
HIFS.OQ,2022-12-31,-0.0993085,-0.0851085,-0.0851085,17.26625006,5.80909212,6.045623836,5.255364604,17.43215031,6.336396157,7.212436231,5.739329537,5.255364604,5.739329537,4193.799,1276.0,1.535359343,12.51,8.1263165,0.925370875,27.60445,0.0,0.0,100.0,8.341362285,0.30425874,0.0,0.925370875
HIFS.OQ,2023-12-31,0.030747465,0.080247465,0.080247465,15.2370401,6.068898342,8.657698912,6.319439617,17.26625006,5.80909212,6.045623836,5.255364604,6.319439617,5.255364604,4483.947,1692.675,1.031280506,13.17,7.35744808,0.992065899,27.60445,0.0,0.0,100.0,8.408258964,0.377496656,0.0,0.992065899
CCBG.OQ,2017-12-31,0.090039485,0.098039485,0.087711604,22.15799615,21.13294252,43.91786776,26.29237189,21.15270351,22.34340265,35.52758817,23.87225945,26.29237189,23.87225945,2898.794,74.334,1.371262573,17.1,5.315383584,0.659217717,28.62855075,2.410858852,12.77683791,87.22316209,7.972050067,0.025643078,0.146484461,0.596821204
CCBG.OQ,2018-12-31,-0.209559841,-0.191459841,-0.160249138,21.58687943,23.62458951,46.18365534,28.34391232,22.15799615,21.13294252,43.91786776,26.29237189,28.34391232,26.29237189,2959.183,74.996,1.284625985,17.13,6.945860758,0.794676973,32.37173011,2.726451983,14.8694362,85.1305638,7.992668496,0.025343482,0.174666248,0.710723625
CCBG.OQ,2019-12-31,-0.036650363,-0.015250363,-0.011649331,20.28455285,19.30971019,28.76896954,19.93444529,21.58687943,23.62458951,46.18365534,28.34391232,19.93444529,28.34391232,3088.953,65.805,1.564241786,17.9,5.529033065,0.712768439,31.61897003,2.107997065,12.13896426,87.86103574,8.035587478,0.021303335,0.138160951,0.651241796
CCBG.OQ,2020-12-31,-0.246080862,-0.241680862,-0.163256066,24.33537481,33.05754843,22.87023054,25.39839845,20.28455285,19.30971019,28.76896954,19.93444529,25.39839845,19.93444529,3798.071,135.598,1.203814887,17.3,4.570647503,0.862822705,32.84715,1.291627048,31.32549792,68.67450208,8.242248585,0.035701808,0.456144522,0.660501744
CCBG.OQ,2021-12-31,0.16043387,0.16083387,0.131034244,22.22374927,26.56503108,55.18432958,33.73260432,24.33537481,33.05754843,22.87023054,25.39839845,33.73260432,25.39839845,4263.849,88.328,1.126527636,17.15,1.523270552,0.755238361,24.41855,1.555310378,19.98920351,80.01079649,8.357927552,0.020715555,0.249831328,0.635280749
CCBG.OQ,2022-12-31,0.095728296,0.109928296,0.096976105,19.68436486,26.70374176,61.4981378,35.94955973,22.22374927,26.56503108,55.18432958,33.73260432,35.94955973,33.73260432,4519.223,110.193,1.39398369,15.3,6.494718696,0.672728227,23.68359,4.191997814,16.61890771,83.38109229,8.416095355,0.024383174,0.199312665,0.583910596
CCBG.OQ,2023-12-31,-0.059708322,-0.010208322,-0.002370671,17.41491575,17.54843959,77.24861668,36.99996443,19.68436486,26.70374176,61.4981378,35.94955973,36.99996443,35.94955973,4304.477,88.543,1.113413849,16.57,5.65170331,0.544762046,19.88837,4.946907975,15.72600071,84.27399929,8.367410923,0.020569979,0.186605606,0.473915147
AROW.OQ,2017-12-31,0.111070856,0.119070856,0.103691442,22.15799615,30.5175293,8.289865019,18.12104594,21.15270351,31.4707733,7.282423208,18.23117591,18.12104594,18.23117591,2760.465,244.966,1.896079487,15.0,5.013335612,0.619601145,30.08052,1.917215905,14.55477282,85.44522718,7.923154423,0.088740846,0.170340384,0.553659664
AROW.OQ,2018-12-31,-0.161252323,-0.143152323,-0.121649567,21.58687943,22.91036508,11.20253165,15.39645247,22.15799615,30.5175293,8.289865019,18.12104594,15.39645247,18.12104594,2988.334,353.659,1.719592234,14.9,6.05340398,0.622665674,29.7094,2.498989189,13.37919468,86.62080532,8.00247132,0.118346544,0.154457057,0.561684289
AROW.OQ,2019-12-31,0.053459611,0.074859611,0.064556188,20.28455285,22.51587105,52.38352966,30.02594272,21.58687943,22.91036508,11.20253165,15.39645247,30.02594272,15.39645247,3184.275,236.353,1.878980283,14.8,4.732924173,0.594509045,29.7094,1.725332219,16.42447009,83.57552991,8.065979913,0.074225059,0.196522476,0.522352876
AROW.OQ,2020-12-31,-0.183621121,-0.179221121,-0.141078924,18.99807322,18.95256987,48.17980469,26.74520435,20.28455285,22.51587105,52.38352966,30.02594272,26.74520435,30.02594272,3688.636,87.703,1.38783661,15.5,3.987268628,0.633919553,29.17827,1.183610401,20.3312656,79.6687344,8.213012021,0.02377654,0.255197547,0.536885399
AROW.OQ,2021-12-31,0.218330889,0.218730889,0.209345335,17.43215031,17.67301815,44.26701319,24.70194175,18.99807322,18.95256987,48.17980469,26.74520435,24.70194175,26.74520435,4027.952,70.169,1.522470067,15.7,1.543761519,0.662189186,21.27914,2.128484023,4.646882214,95.35311779,8.301013337,0.017420515,0.048733406,0.637723954
AROW.OQ,2022-12-31,0.061807489,0.076007489,0.073899342,15.8938172,25.42706308,46.86126629,29.48187915,17.43215031,17.67301815,44.26701319,24.70194175,29.48187915,24.70194175,3969.509,79.919,1.587107485,15.1,6.812876327,0.670815154,21.27914,4.313115919,5.012922273,94.98707773,8.286397688,0.020133221,0.052774782,0.644057921
FLIC.OQ,2017-12-31,0.116379193,0.124379193,0.081677099,22.15799615,27.95175818,67.3266987,38.10168359,21.15270351,25.90582745,63.24089875,35.61601396,38.10168359,35.61601396,3894.708,704.938,1.98349306,16.54,4.763830179,0.763563196,21.21324,2.61164518,41.13767483,58.86232517,8.267373988,0.180998935,0.698879542,0.492423003
FLIC.OQ,2018-12-31,-0.225102109,-0.207002109,-0.076045008,21.58687943,28.11262143,63.97845881,36.9761054,22.15799615,27.95175818,67.3266987,38.10168359,36.9761054,38.10168359,4241.06,750.95,1.306544689,16.48,5.076840358,0.681933773,21.21324,3.567460534,55.70059644,44.29940356,8.352568517,0.177066582,1.257366735,0.342570371
FLIC.OQ,2019-12-31,-0.012427962,0.008972038,0.013752466,20.28455285,21.93534376,61.83699459,33.14124856,21.58687943,28.11262143,63.97845881,36.9761054,33.14124856,36.9761054,4097.843,528.182,1.542709403,16.06,4.086851096,0.654403808,20.93854,2.389044124,48.20878067,51.79121933,8.318216017,0.128892688,0.930829227,0.376976533
CIVB.OQ,2018-12-31,-0.253564846,-0.235464846,-0.188835292,23.52538211,33.20870928,32.17743726,28.3345416,22.15799615,33.50860488,38.22580645,30.38155834,28.3345416,30.38155834,2138.954,245.226,0.938794589,16.1,6.927477519,0.772107269,26.30892,2.871431764,15.03929231,81.54830475,7.668072203,0.114647627,0.184421888,0.679730242
CIVB.OQ,2019-12-31,0.016684112,0.038084112,0.034680059,22.06022092,28.48911375,35.86861934,27.29899959,23.52538211,33.20870928,32.17743726,28.3345416,27.29899959,28.3345416,2309.557,274.601,1.213176205,16.1,6.056207733,0.806462713,26.30892,2.145329682,11.30541744,86.36873704,7.74481101,0.118897693,0.130897103,0.735515285
CIVB.OQ,2020-12-31,-0.234589359,-0.230189359,-0.095215957,21.88863295,25.51978971,32.41216148,24.74243443,22.06022092,28.48911375,35.86861934,27.29899959,24.74243443,27.29899959,2768.862,183.341,0.79601866,16.0,4.442500302,0.980705597,26.30892,2.48587526,54.31349448,45.68650552,7.926191684,0.06621529,1.188830134,0.522746967
CIVB.OQ,2021-12-31,0.22360537,0.22400537,0.196764843,20.07635504,19.44333939,31.69409953,21.43453765,21.88863295,25.51978971,32.41216148,24.74243443,21.43453765,24.74243443,3012.905,204.23,1.027224531,19.2,1.55269066,0.921157064,15.73395,1.802154446,13.04502181,86.95497819,8.010660009,0.067785078,0.150020414,0.817776769
