instrument,date,ritrf,rit,new_wacc,environmental_pillar_score,social_pillar_score,governance_pillar_score,esg_score,environmental_pillar_score_1,social_pillar_score_1,governance_pillar_score_1,esg_score_1,esg_combined_score,esg_combined_score_1,total_assets,debt__total,price_to_book_value_per_share,capital_adequacy__total_,weighted_average_cost_of_capital_,beta_levered,wacc_tax_rate_,wacc_cost_of_debt_,wacc_debt_weight_,wacc_equity_weight_,lnta,td_ta,d_e,beta_unlevered,rf,Year,ticker_prefix,Month,symbol,market_cap,equity_vol,asset_value,asset_vol,merton_status,distance_to_default,probability_of_default
BOH.N,2019-12-31,0.01174617,0.03314617,0.0298421,66.5241828,44.99435913,66.74136672,53.13387964,55.6867529,47.48032904,69.42681107,51.50705898,53.13387964,51.50705898,18095.496,689871.0,2.960897286,13.28,6.425365236,0.935453868,30.09815,1.585522167,14.97556253,85.02443747,9.803418347,0.038123907,0.176132451,0.832906546,0.021400000000000002,2019,BOH,12,BOH,3781163568.0,0.2135092436730188,3781838832.6064367,0.21347112062183327,converged,40.32316551591668,0.0
BOH.N,2020-12-31,-0.20813515,-0.20373515,-0.154640222,62.36912126,40.69599706,60.28542334,48.04474599,66.5241828,44.99435913,66.74136672,53.13387964,48.04474599,53.13387964,20603.651,661071.0,2.236395803,13.31,6.727538206,1.261001763,29.76603,1.075557809,23.23588863,76.76411137,9.933223572,0.032085139,0.302692081,1.039921978,0.004399999999999987,2020,BOH,12,BOH,3044480376.0,0.5401943358186249,3045138544.677393,0.540077579557377,converged,15.356597140909113,1.5996613771552413e-53
BOH.N,2021-12-31,0.207807251,0.208207251,0.175502073,64.31027812,36.77278918,66.17945431,48.83306156,62.36912126,40.69599706,60.28542334,48.04474599,48.83306156,48.04474599,22784.941,460881.0,2.355114235,14.81,1.413826051,1.225727918,20.96135,1.015677153,11.61850712,83.84403762,10.03385511,0.020227439,0.138572848,1.104731027,0.00040000000000001146,2021,BOH,12,BOH,3371607445.6800003,0.1660480579773731,3372068142.3644667,0.16602537225862174,converged,53.512993815502114,0.0
BOH.N,2022-12-31,0.022432908,0.036632908,0.034786168,58.16328628,36.05468222,63.60619746,46.77148453,64.31027812,36.77278918,66.17945431,48.83306156,46.77148453,48.83306156,23606.877,1135784.0,2.717391695,13.17,7.824117364,1.003998236,20.96135,4.58607136,11.90252912,83.18142912,10.06929335,0.048112421,0.143091183,0.901986017,0.014199999999999997,2022,BOH,12,BOH,3089660770.0,0.1970089500636106,3090780539.836849,0.19693757499281073,converged,40.1328368879018,0.0
CATY.OQ,2016-12-31,0.315899588,0.317899588,0.267821965,21.15270351,12.34368913,55.38538111,26.06120701,18.2821119,13.35311779,39.58129085,20.87241113,26.06120701,20.87241113,14520.769,836798.0,1.655736538,14.97,7.794082909,1.19372151,35.90576,2.820957427,16.70262491,83.29737509,9.583335248,0.057627664,0.200518022,1.057775652,0.0020000000000000018,2016,CATY,12,CATY,2667169246.88,0.2765995611076169,2668004372.956482,0.276512981224743,converged,29.04394893809599,9.174351121769169e-186
CATY.OQ,2017-12-31,0.233181875,0.241181875,0.226084601,22.15799615,18.92275381,40.37634409,23.92116976,21.15270351,12.34368913,55.38538111,26.06120701,23.92116976,26.06120701,15640.186,741617.0,1.728711741,14.11,8.731155081,1.334601081,35.90576,2.948554291,6.79190549,93.20809451,9.657598907,0.047417403,0.072868194,1.275050711,0.00799999999999998,2017,CATY,12,CATY,2957521092.32,0.2201938279627552,2958256800.0525866,0.22013906655668714,converged,37.59008939959045,1.560486720018753e-309
CATY.OQ,2018-12-31,-0.310165868,-0.292065868,-0.273024768,21.58687943,12.83079232,44.18720853,22.27146806,22.15799615,18.92275381,40.37634409,23.92116976,22.27146806,23.92116976,16784.737,736746.0,1.272102157,14.15,10.51556764,1.3056801,33.14203,4.512477559,5.909065632,94.09093437,9.728225241,0.043893807,0.062801647,1.253066463,0.018100000000000005,2018,CATY,12,CATY,2351569414.88,0.2153137294689138,2352292945.735244,0.21524750211950922,converged,37.4619548039565,1.9186445599935985e-307
CATY.OQ,2019-12-31,0.078192628,0.099592628,0.094635857,54.47154472,15.52302205,35.30192083,25.46231604,21.58687943,12.83079232,44.18720853,22.27146806,25.46231604,22.27146806,18094.144,843841.0,1.32228866,14.11,8.916655849,1.290980799,27.47571155,3.135910326,6.449958345,93.55004165,9.803343629,0.046636138,0.068946611,1.229501964,0.021400000000000002,2019,CATY,12,CATY,2668571912.7999997,0.2659192648708794,2669397887.4543333,0.265836983179603,converged,30.264655652358154,1.6734793960774485e-201
CATY.OQ,2020-12-31,-0.175825666,-0.171425666,-0.156855166,54.53495251,22.28932169,28.1576563,26.22091857,54.47154472,15.52302205,35.30192083,25.46231604,26.22091857,25.46231604,19043.134,292850.0,1.058403077,15.47,9.450281504,1.525753226,27.13165,2.62387488,7.646733694,92.35326631,9.854461896,0.015378246,0.082798736,1.438936337,0.004399999999999987,2020,CATY,12,CATY,2257590798.24,0.496638032404985,2257882362.530636,0.4965739006690322,converged,17.78463298293645,4.648507109551838e-71
CATY.OQ,2021-12-31,0.265322597,0.265722597,0.255860358,61.31882512,48.47428161,35.81576668,43.27530503,54.53495251,22.28932169,28.1576563,26.22091857,43.27530503,26.22091857,20886.723,162281.0,1.331232796,14.41,1.618977234,1.363455071,20.26840847,3.976214469,4.214278977,95.78572102,9.946868973,0.007769577,0.043996944,1.317246762,0.00040000000000001146,2021,CATY,12,CATY,3256529557.38,0.1659658502737175,3256691773.4805813,0.16595758350033726,converged,59.614763457867355,0.0
CATY.OQ,2022-12-31,-0.006480328,0.007719672,0.009495447,60.19661961,49.12357113,38.3603352,44.43860767,61.31882512,48.47428161,35.81576668,43.27530503,44.43860767,43.27530503,21947.976,626736.0,1.199314619,13.73,9.079181202,1.166768095,20.32829508,5.69413675,4.716974564,95.28302544,9.996430205,0.028555526,0.049504878,1.12249533,0.0142,2022,CATY,12,CATY,2967152339.29,0.2977984374034668,2967770238.5282955,0.2977364348180824,converged,28.32260882309414,9.103277494153394e-177
CATY.OQ,2023-12-31,0.005978443,0.055478443,0.054639853,59.18040323,54.66516954,24.86452967,42.36373809,60.19661961,49.12357113,38.3603352,44.43860767,42.36373809,44.43860767,23081.534,674923.0,1.18354296,14.31,7.78676718,1.158988799,20.1031,4.967989242,5.312323037,94.68767696,10.04678818,0.029240821,0.056103637,1.109265882,0.0495,2023,CATY,12,CATY,3238854076.39,0.4134013946714813,3239496404.0904455,0.4133194253978445,converged,20.421042037233285,5.436016688660708e-93
HOMB.N,2016-12-31,0.265506418,0.267506418,0.253373801,21.15270351,23.28879886,55.73805461,31.61694389,18.2821119,13.4215901,50.76184641,24.9313734,31.61694389,24.9313734,9808.465,1487314.0,2.938563102,12.97,7.694368132,1.053786545,36.18497,1.657622561,5.500607695,94.4993923,9.191001067,0.151635755,0.058207863,1.016045176,0.0020000000000000018,2016,HOMB,12,HOMB,5483575280.0,0.301528458529904,5485059622.344646,0.30144686024479483,converged,27.100552059855485,4.849979512156882e-162
HOMB.N,2017-12-31,0.222538191,0.230538191,0.207779013,22.15799615,25.44176468,66.69068863,36.62776319,21.15270351,23.28879886,55.73805461,31.61694389,36.62776319,31.61694389,14449.76,1815008.0,1.831412846,15.05,7.670372174,1.165238864,36.32805,2.364068099,10.56180413,89.43819587,9.578433084,0.125608176,0.118090532,1.083751034,0.008000000000000007,2017,HOMB,12,HOMB,4591038000.0,0.2153381241333231,4592838545.861686,0.21525370440805355,converged,36.333853574999395,2.363608706681828e-289
HOMB.N,2018-12-31,-0.262558024,-0.244458024,-0.213767609,21.58687943,20.95429095,61.34687986,32.47820506,22.15799615,25.44176468,66.69068863,36.62776319,32.47820506,36.62776319,15302.438,1984862.0,1.187106939,15.31,9.306248029,1.197069754,36.55707,2.535013529,11.77950028,88.22049972,9.635767441,0.129708874,0.133523391,1.103583892,0.018100000000000005,2018,HOMB,12,HOMB,3226561760.0,0.2237383543515053,3228511019.1753454,0.22360326915666057,converged,33.037655270946864,1.169999965240156e-239
HOMB.N,2019-12-31,0.107156474,0.128556474,0.110459387,20.28455285,20.11125041,65.30934946,33.48654601,21.58687943,20.95429095,61.34687986,32.47820506,33.48654601,32.47820506,15032.047,1139723.0,1.30235302,16.35,7.754689599,1.207862317,36.55707,1.834150253,15.47816716,84.52183284,9.617939668,0.075819547,0.18312626,1.082138721,0.021400000000000002,2019,HOMB,12,HOMB,3882142240.0,0.2697677102321899,3883257832.049877,0.2696902106877723,converged,30.103718083596682,2.1658753869173966e-199
HOMB.N,2020-12-31,-0.122645133,-0.118245133,-0.095770481,22.47551683,34.6601962,50.91009765,36.01984435,20.28455285,20.11125041,65.30934946,33.48654601,36.01984435,33.48654601,16398.804,939257.0,1.234211124,17.75,8.363950498,1.48497481,36.55707,1.689575444,17.42703442,82.57296558,9.704963684,0.057275945,0.211050122,1.309621262,0.004400000000000001,2020,HOMB,12,HOMB,3846598720.0,0.4830558674257938,3847533853.347888,0.48293846192198586,converged,16.991065475729137,4.781802240780179e-65
HOMB.N,2021-12-31,0.255789609,0.256189609,0.227785818,23.59114564,33.22962129,64.046429,40.42550193,22.47551683,34.6601962,50.91009765,36.01984435,40.42550193,36.01984435,18052.138,911979.0,1.441243537,19.77,1.549243586,1.134362803,24.91617,1.805512051,11.70647643,88.29352357,9.801019405,0.050519168,0.132585902,1.031660417,0.00040000000000001146,2021,HOMB,12,HOMB,3986077516.7000003,0.2842496363331018,3986989130.98135,0.28418464342267313,converged,29.357495818535657,9.58542704400302e-190
HOMB.N,2022-12-31,-0.028219081,-0.014019081,-0.009044043,22.02378034,32.61447171,48.06988461,34.38398647,23.59114564,33.22962129,64.046429,40.42550193,34.38398647,40.42550193,22883.588,1221566.0,1.31474131,16.54,8.763152967,1.183690241,24.04859,4.165976457,10.89577245,89.10422755,10.03817525,0.053381751,0.122281207,1.083098249,0.0142,2022,HOMB,12,HOMB,4636253795.099999,0.2589577363354253,4637458137.440199,0.2588904853205526,converged,31.76044065832811,1.1392397991214295e-221
HOMB.N,2023-12-31,0.042651652,0.092151652,0.085332497,19.75553826,26.48716249,41.75905033,29.00667183,22.02378034,32.61447171,48.06988461,34.38398647,29.00667183,34.38398647,22656.658,1883219.0,1.346495676,17.79,7.481983214,1.133224816,23.45486,4.850555438,12.39327942,87.60672058,10.02820904,0.083119893,0.141464939,1.022503499,0.0495,2023,HOMB,12,HOMB,5104666093.0199995,0.2510165823649004,5106458362.256201,0.25092848034459064,converged,31.57591459696399,3.953536178683779e-219
CUBI.N,2017-12-31,0.298049991,0.306049991,0.190216696,22.15799615,37.95794495,39.2736216,32.96564447,21.15270351,35.27384441,23.83816837,26.07756744,32.96564447,26.07756744,9839.555,2062237.0,1.159402088,13.047,5.127116583,0.639780113,34.11847,3.209501889,26.6009528,60.31433194,9.194165765,0.209586409,0.441038671,0.49573721,0.008000000000000007,2017,CUBI,12,CUBI,820966922.0,0.2769064360330636,823012726.9199588,0.2762181155118316,converged,21.573647021524316,1.5881875334512614e-103
CUBI.N,2018-12-31,-0.386608598,-0.368508598,-0.223801208,21.58687943,41.33667469,45.50632911,36.88526913,22.15799615,37.95794495,39.2736216,32.96564447,36.88526913,32.96564447,9833.425,1667918.0,0.763182424,13.005,6.749098664,0.757788744,33.80078,4.594576062,19.46905701,62.33853586,9.193542576,0.169617198,0.312311746,0.627959426,0.018100000000000005,2018,CUBI,12,CUBI,574897960.0,0.2756094194543187,576535960.2565539,0.27482638364929834,converged,21.19809868553527,4.971652049467665e-100
CUBI.N,2019-12-31,0.128489319,0.149889319,0.071110447,20.28455285,36.00686126,55.60967845,37.87888742,21.58687943,41.33667469,45.50632911,36.88526913,37.87888742,36.88526913,11520.717,1692745.0,0.893221066,12.205,5.327152482,1.090643881,31.91986,1.81327205,41.16535931,44.05162041,9.351902172,0.146930525,0.934480024,0.666573162,0.021400000000000002,2019,CUBI,12,CUBI,752105518.0,0.3887641237674629,753762423.1115661,0.38790955043758546,converged,15.583243159547044,4.731466955999638e-55
CUBI.N,2020-12-31,-0.264212278,-0.259812278,-0.000270309,40.93186965,39.5659396,49.99447398,38.25137542,20.28455285,36.00686126,55.60967845,37.87888742,38.25137542,37.87888742,18439.248,5820447.0,0.640716862,11.855,2.868035635,1.555638415,31.91986,2.283290077,91.03385634,5.55063151,9.822236715,0.315655335,16.40063048,0.127872195,0.004400000000000015,2020,CUBI,12,CUBI,574266204.0,0.6681529366615279,580061097.2925754,0.6614779932995112,converged,6.632692019790417,1.6480955556025663e-11
CUBI.N,2021-12-31,0.399992281,0.400392281,0.29152043,46.85631707,49.00967119,44.88616859,43.81602172,40.93186965,39.5659396,49.99447398,38.25137542,43.81602172,38.25137542,19575.028,1179759.0,1.751465305,12.888,2.21481657,1.607299376,24.65361,2.142851332,20.91454115,71.96533581,9.882009951,0.060268573,0.290619656,1.31857019,0.00040000000000001146,2021,CUBI,12,CUBI,2151540263.79,0.3158234096399383,2152719550.980769,0.31565039755358426,converged,23.63297977756801,8.83146330720905e-124
CUBI.N,2022-12-31,0.021423713,0.035623713,0.036067581,52.11168017,52.1544648,35.60442228,43.80490635,46.85631707,49.00967119,44.88616859,43.81602172,43.80490635,43.81602172,20896.112,1105532.0,0.725177445,12.2,8.82930449,1.608527833,24.48714,5.842027466,37.97059624,54.22489339,9.947318392,0.05290611,0.700242893,1.05216888,0.0142,2022,CUBI,12,CUBI,917470572.98,0.4007268681424679,918560517.3596287,0.40025137416094037,converged,16.63099984420809,2.078003468801002e-62
WSFS.OQ,2016-12-31,0.324872135,0.326872135,0.253894101,21.15270351,33.36156572,56.66808874,36.94784854,18.2821119,30.23154141,48.52736928,32.46469748,36.94784854,32.46469748,6765.27,1267447.0,2.116766661,11.93,7.422722721,1.240057076,35.16586,2.104635425,23.29877518,76.70122482,8.819557451,0.187346107,0.303760145,1.036022514,0.0020000000000000018,2016,WSFS,12,WSFS,2631613950.0,0.3232737958094134,2632878864.639206,0.3231184853004132,converged,23.485582157283112,2.8632765558018987e-122
WSFS.OQ,2017-12-31,0.216014011,0.224014011,0.189043686,22.15799615,33.06238382,54.30221917,35.94774127,21.15270351,33.36156572,56.66808874,36.94784854,35.94774127,36.94784854,6999.54,937806.0,2.075488308,11.41,7.494346862,1.218721626,35.16586,2.115692351,16.62900946,83.37099054,8.853599712,0.13398109,0.199457981,1.079167116,0.008000000000000007,2017,WSFS,12,WSFS,2716779450.0,0.1413785238283543,2717709783.481926,0.14133012676435322,converged,56.39116066574054,0.0
WSFS.OQ,2018-12-31,-0.326446917,-0.308346917,-0.268835465,21.58687943,26.0021204,62.01088163,35.2209691,22.15799615,33.06238382,54.30221917,35.94774127,35.2209691,35.94774127,7248.87,699788.0,1.448852251,12.71,8.732159472,1.093369611,35.61226,2.737473097,12.12108533,87.87891467,8.888600874,0.096537529,0.137929393,1.004188053,0.018100000000000005,2018,WSFS,12,WSFS,2152416070.0,0.2432022225033461,2153103305.7774982,0.2431245962844772,converged,32.98797679593314,6.040774008224912e-239
WSFS.OQ,2019-12-31,0.023650759,0.045050759,0.042777781,22.06022092,28.06476893,45.70625066,30.63007183,21.58687943,26.0021204,62.01088163,35.2209691,30.63007183,35.2209691,12256.302,489288.0,1.225974144,13.78,7.805578983,1.106920758,32.76434107,2.185000239,7.486809053,92.51319095,9.413795533,0.03992134,0.080926936,1.04979933,0.021400000000000002,2019,WSFS,12,WSFS,2497620230.0,0.2478613071455386,2498099158.479026,0.2478137878793675,converged,34.416097776951574,7.242204499105078e-260
WSFS.OQ,2020-12-31,-0.18581767,-0.18141767,-0.157704439,20.85479836,37.85710092,29.38387194,29.62268438,22.06022092,28.06476893,45.70625066,30.63007183,29.62268438,30.63007183,14333.914,340641.0,1.196218775,13.76,8.263210932,1.370413006,32.7650184,2.23892287,12.06957943,87.93042057,9.570383617,0.023764688,0.137262842,1.254625332,0.004399999999999987,2020,WSFS,12,WSFS,2548151760.0,0.5177164317555859,2548490905.4721746,0.5176475356166035,converged,16.98183167693008,5.596866320242152e-65
WSFS.OQ,2021-12-31,0.208749799,0.209149799,0.193273527,19.0205481,32.60584191,39.95283473,30.78424737,20.85479836,37.85710092,29.38387194,29.62268438,30.78424737,29.62268438,15777.327,239477.0,1.230545758,15.59,1.717579575,1.146013083,23.60865439,3.809636406,8.817825356,91.18217464,9.666329188,0.015178553,0.096705583,1.067175795,0.0003999999999999837,2021,WSFS,12,WSFS,2386150048.7999997,0.3323963538719843,2386389430.0283556,0.33236301084510933,converged,27.53616323104753,3.240781690440375e-167
WSFS.OQ,2022-12-31,-0.000723025,0.013476975,0.015911808,17.26625006,31.91278572,25.72532588,25.28748937,19.0205481,32.60584191,39.95283473,30.78424737,25.28748937,30.78424737,19914.755,726894.0,1.266821288,13.84,8.10027512,1.01966961,23.63834608,4.535118626,11.5100686,88.4899314,9.899216193,0.036500273,0.130072071,0.927541391,0.0142,2022,WSFS,12,WSFS,2793484090.0800004,0.2985246997973035,2794200735.124998,0.29844813541729853,converged,27.555676777125434,1.8919148008181912e-167
WSFS.OQ,2023-12-31,-0.057147865,-0.007647865,0.005665015,15.2370401,32.03978015,35.2556764,28.75659676,17.26625006,31.91278572,25.72532588,25.28748937,28.75659676,25.28748937,20594.672,895076.0,1.122240143,15.23,6.832638185,1.058344767,23.89875,4.991989796,29.17090392,70.82909608,9.932787681,0.043461532,0.411849163,0.805791647,0.0495,2023,WSFS,12,WSFS,2780502577.83,0.4363843977522104,2781354426.276125,0.4362507458279481,converged,18.328639342620267,2.444923026756239e-75
INDB.OQ,2016-12-31,0.269408059,0.271408059,0.233671346,21.15270351,35.8926492,48.45420933,35.24626936,18.2821119,33.59239047,27.31821895,26.49638449,35.24626936,26.49638449,7709.375,335474.0,2.200279321,13.6,6.802084301,0.963951517,27.39997,2.421089046,14.86686838,85.13313162,8.9501924,0.043515071,0.174630818,0.855490676,0.0020000000000000018,2016,INDB,12,INDB,3524388060.0,0.2377397169865972,3524722863.7225018,0.23771713474533654,converged,38.842438537712745,0.0
INDB.OQ,2017-12-31,0.165298842,0.173298842,0.154070856,22.15799615,42.6177896,52.42393045,40.0110386,21.15270351,35.8926492,48.45420933,35.24626936,40.0110386,35.24626936,8082.029,323698.0,2.031550633,13.82,6.703036499,0.969635239,28.53816,2.38537695,12.30571412,87.69428588,8.997398234,0.040051576,0.140325153,0.881263111,0.008000000000000007,2017,INDB,12,INDB,3494371979.9999995,0.2160140856616192,3494693098.746769,0.2159942366590041,converged,42.92530450905826,0.0
INDB.OQ,2018-12-31,-0.245605164,-0.227505164,-0.202930941,21.58687943,39.31178924,59.37930269,40.87519643,22.15799615,42.6177896,52.42393045,40.0110386,40.87519643,40.0110386,8851.592,258707.0,1.839172686,14.45,8.589918526,1.035396058,29.52765,3.063023781,9.865559941,90.13444006,9.088352609,0.029227172,0.109453833,0.961250315,0.018099999999999977,2018,INDB,12,INDB,3517384308.0,0.2424513422279914,3517638374.5262756,0.24243383082865325,converged,39.212007438188294,0.0
INDB.OQ,2019-12-31,0.049832541,0.071232541,0.066884319,22.06022092,36.65480469,57.20365064,39.02979356,21.58687943,39.31178924,59.37930269,40.87519643,39.02979356,40.87519643,11395.165,303103.0,1.675455481,14.83,8.284312382,1.200530024,29.52765,2.363253612,7.96696688,92.03303312,9.340944422,0.026599264,0.086566384,1.131502312,0.021399999999999995,2019,INDB,12,INDB,4164731100.0,0.3102862497187741,4165027785.5078773,0.31026414724111606,converged,30.62367658966863,2.9623111212538187e-206
INDB.OQ,2020-12-31,-0.213410849,-0.209010849,-0.190979693,20.85479836,27.73776473,61.91784959,36.31572558,22.06022092,36.65480469,57.20365064,39.02979356,36.31572558,39.02979356,13204.301,181060.0,1.414127771,15.13,6.625776219,1.019144865,29.52765,2.346727141,7.994348562,92.00565144,9.488297889,0.013712199,0.086889756,0.960340116,0.004400000000000015,2020,INDB,12,INDB,3653957472.0000005,0.3650692201000585,3654137737.086094,0.36505121058890566,converged,26.983367711543828,1.1583775967132021e-160
INDB.OQ,2021-12-31,0.247652594,0.248052594,0.236556159,20.07635504,39.65177093,72.59239633,46.18130654,20.85479836,27.73776473,61.91784959,36.31572558,46.18130654,36.31572558,20423.405,152374.0,1.278944054,16.04,1.546942158,0.968809695,24.26917,2.153784805,4.960880974,95.03911903,9.924436826,0.007460754,0.052198306,0.931968774,0.0003999999999999837,2021,INDB,12,INDB,3860427400.34,0.2419193874925127,3860579713.402589,0.2419098429460986,converged,41.79709920342515,0.0
INDB.OQ,2022-12-31,0.049420728,0.063620728,0.062684145,28.70658708,49.25513725,77.5791956,54.2234327,20.07635504,39.65177093,72.59239633,46.18130654,54.2234327,46.18130654,19294.174,113377.0,1.334911279,16.11,7.775114856,0.872936219,23.86741,4.52151452,3.207777713,96.79222229,9.867558464,0.00587623,0.033140862,0.851453206,0.014200000000000004,2022,INDB,12,INDB,3853489724.34,0.2541533167517669,3853601502.763356,0.2541459447240667,converged,40.98316463836291,0.0
INDB.OQ,2023-12-31,0.01105829,0.06055829,0.059450131,26.69165003,51.42283745,67.71592879,51.70574787,28.70658708,49.25513725,77.5791956,54.2234327,51.70574787,54.2234327,19347.373,1218379.0,0.974521531,15.91,6.970715323,0.911138568,23.86741,5.013331052,4.949237529,95.05076247,9.870311927,0.062973872,0.052069414,0.876396633,0.0495,2023,INDB,12,INDB,2821484436.4700003,0.568245731161259,2822643974.0488663,0.5680122967340484,converged,13.443527678332138,1.6801375236863432e-41
WSBC.OQ,2016-12-31,0.298060002,0.300060002,0.251679481,21.15270351,36.52434575,49.92463026,36.08894239,18.2821119,28.8449772,41.64419935,29.29902045,36.08894239,29.29902045,9790.877,1331920.0,1.410234357,14.18,6.267400333,0.877052675,24.51705,2.201914849,17.06909421,82.93090579,9.189206313,0.136036843,0.205823077,0.759115484,0.0020000000000000018,2016,WSBC,12,WSBC,4119644932.0,0.2460869280229545,4120974190.8220654,0.2460075503795025,converged,32.55576297737375,8.676696963494538e-233
WSBC.OQ,2017-12-31,0.157447581,0.165447581,0.142475905,22.15799615,42.86289057,52.28208648,40.08154486,21.15270351,36.52434575,49.92463026,36.08894239,40.08154486,36.08894239,9816.178,1297335.0,1.283115404,15.16,6.703588813,1.011361395,25.31646,2.234899716,15.44246302,84.55753698,9.19178712,0.132162946,0.182626689,0.889975754,0.008000000000000007,2017,WSBC,12,WSBC,3889074930.0,0.1689208874249568,3890361927.7242355,0.16886500552971978,converged,47.37327069245857,0.0
WSBC.OQ,2018-12-31,-0.26269574,-0.24459574,-0.194594865,21.58687943,41.92542727,44.6913169,36.88388601,22.15799615,42.86289057,52.28208648,40.08154486,36.88388601,40.08154486,12458.632,1534538.0,1.012319691,15.99,8.34229357,1.107590051,26.02654,2.731637108,18.88231968,81.11768032,9.430168995,0.123170666,0.232776869,0.944887022,0.018100000000000005,2018,WSBC,12,WSBC,3510213018.0,0.2664882267291732,3511720030.7174664,0.2663738664888319,converged,28.97526870220985,6.743474253968758e-185
WSBC.OQ,2019-12-31,0.030986613,0.052386613,0.045080759,20.28455285,41.89169879,37.66422583,34.3374039,21.58687943,41.92542727,44.6913169,36.88388601,34.3374039,36.88388601,15720.112,1903446.0,0.988112257,15.12,7.148908301,1.128695448,26.02654,1.90530136,19.07910255,80.92089745,9.662696191,0.121083488,0.235774727,0.96107386,0.0214,2019,WSBC,12,WSBC,3615452438.0,0.2474358790085875,3617315583.0141573,0.24730843396993601,converged,30.490835668780704,1.7235595010515306e-204
WSBC.OQ,2020-12-31,-0.274039743,-0.269639743,-0.17649167,18.99807322,33.07144025,50.01610792,34.40923322,20.28455285,41.89169879,37.66422583,34.3374039,34.40923322,34.3374039,16425.61,988444.0,0.771346034,17.58,5.294533035,1.068859592,26.02654,1.627467103,26.64685203,66.64435518,9.706596981,0.060177004,0.399836595,0.824881845,0.004400000000000015,2020,WSBC,12,WSBC,2866339112.0,0.4197328551645581,2867323216.4005203,0.41958879712903563,converged,18.802051342737435,3.632574048493707e-79
WSBC.OQ,2021-12-31,0.270066974,0.270466974,0.224560835,17.43215031,27.78601977,46.32495909,30.45885108,18.99807322,33.07144025,50.01610792,34.40923322,30.45885108,34.40923322,16927.125,591333.0,0.85539526,15.91,1.843574671,1.049809532,17.99867,1.70912395,12.12929872,82.3985661,9.736672644,0.034934048,0.147202789,0.936737583,0.00040000000000001146,2021,WSBC,12,WSBC,2180130502.55,0.2534733102919013,2180721599.064101,0.2534046049653519,converged,32.2846545446376,5.743329394235037e-229
WSBC.OQ,2022-12-31,0.087929493,0.102129493,0.085765071,23.31785617,27.26166683,43.91620112,30.40068076,17.43215031,27.78601977,46.32495909,30.45885108,30.40068076,30.45885108,16931.905,1125573.0,0.959249301,15.11,7.502790619,0.93258821,17.99867,4.500034714,16.15557012,78.13954675,9.736954991,0.066476454,0.2067528,0.797397416,0.014200000000000004,2022,WSBC,12,WSBC,2189177651.74,0.2847869281161508,2190287354.5484314,0.28464264163553876,converged,26.514597485878287,3.2893768128986114e-155
WSBC.OQ,2023-12-31,-0.000390747,0.049109253,0.044246917,20.53144691,28.31502412,36.56267888,28.14203324,23.31785617,27.26166683,43.91620112,30.40068076,28.14203324,30.40068076,17712.374,1763971.0,0.779810735,14.91,6.698286992,0.910938947,17.99867,5.190499356,19.60814562,73.10464412,9.78201877,0.099589756,0.268220246,0.74670544,0.049499999999999995,2023,WSBC,12,WSBC,1862638765.95,0.3493920109438354,1864317546.2495036,0.3490773904941421,converged,19.914367122168972,1.5274404554092e-88
FFBC.OQ,2016-12-31,0.312125894,0.314125894,0.275875592,21.15270351,32.38608872,76.15898749,43.4807355,18.2821119,30.30571974,74.47712418,41.8434017,43.4807355,41.8434017,8437.967,927501.0,2.037990456,13.1,7.904999675,1.18820475,32.33483,2.032926577,12.73439238,87.26560762,9.040496682,0.109919961,0.145926817,1.081423256,0.0020000000000000018,2016,FFBC,12,FFBC,2723694890.0,0.2987323508358958,2724620537.8517666,0.2986308611220676,converged,26.597236555254984,3.6532742638108023e-156
FFBC.OQ,2017-12-31,0.204431045,0.212431045,0.194197395,22.15799615,27.4881066,77.83230382,41.65373025,21.15270351,32.38608872,76.15898749,43.4807355,41.65373025,43.4807355,8896.923,934219.0,1.757369408,13.07,7.645194586,1.146171008,32.28385,2.178444789,9.223846594,90.77615341,9.093460766,0.10500473,0.101610899,1.072383526,0.008000000000000007,2017,FFBC,12,FFBC,2522648870.0,0.2282470989930534,2523575645.063448,0.2281632759778645,converged,34.55177964290643,6.701441353857249e-262
FFBC.OQ,2018-12-31,-0.286025737,-0.267925737,-0.211980378,21.58687943,41.28519906,62.53497668,42.99005034,22.15799615,27.4881066,77.83230382,41.65373025,42.99005034,41.65373025,13986.66,1611430.0,1.11731196,14.1,8.83604598,1.188396949,31.59911,3.302201414,19.2574313,80.7425687,9.545859297,0.115211923,0.238504071,1.021715413,0.018100000000000005,2018,FFBC,12,FFBC,2270862664.0,0.2640069438917433,2272445189.491912,0.26382309007618365,converged,27.422877996267975,7.318205196813524e-166
FFBC.OQ,2019-12-31,0.076682415,0.098082415,0.081995955,20.28455285,37.09129802,57.19728324,38.98830578,21.58687943,41.28519906,62.53497668,42.99005034,38.98830578,42.99005034,14511.625,1730557.0,1.114741921,13.39,7.707831372,1.242831034,31.59911,2.123112727,19.25135787,80.74864213,9.582705331,0.11925315,0.238410918,1.068573249,0.021400000000000002,2019,FFBC,12,FFBC,2435528928.0,0.2755244719421715,2437222844.5315256,0.27533297715994576,converged,26.272432456333053,1.9811515409542e-152
