instrument,date,ritrf,rit,new_wacc,environmental_pillar_score,social_pillar_score,governance_pillar_score,esg_score,environmental_pillar_score_1,social_pillar_score_1,governance_pillar_score_1,esg_score_1,esg_combined_score,esg_combined_score_1,total_assets,debt__total,price_to_book_value_per_share,capital_adequacy__total_,weighted_average_cost_of_capital_,beta_levered,wacc_tax_rate_,wacc_cost_of_debt_,wacc_debt_weight_,wacc_equity_weight_,lnta,td_ta,d_e,beta_unlevered,WACC_CAPM,yyyymm,mkt_rf,smb,hml,rf,WACC_FF,ticker_prefix,Year,Month,symbol,year,market_cap,fiscal_date_monthly,equity_vol,asset_value,asset_vol,merton_status,distance_to_default,probability_of_default
FCNCA.OQ,2022-12-31,-0.069155629,-0.054955629,-0.018427777,17.26625006,24.85207039,27.68063315,22.48928518,19.0205481,26.94636989,36.26624314,26.64997628,22.48928518,26.64997628,109298.0,7640000.0,1.252809856,13.18,6.688676958,0.950320254,22.74765,4.547467685,38.09386691,57.88351571,11.60183338,0.069900639,0.658112529,0.630015642,0.0692530420238117,202212,-6.37,-0.76,1.35,0.33,-3.2996037123111366,FCNCA,2022,12,FCNCA,2022,11000923348.72,2022-12-31,0.2952334796125269,11008337552.59631,0.2950346374895911,converged,-14.441007809521269,1.0
CFG.N,2016-12-31,0.419556332,0.421556332,0.199828047,21.15270351,42.14945319,67.7460182,45.29469533,18.2821119,32.13164792,56.42361111,36.24979737,45.29469533,36.24979737,149520.0,17149000.0,0.935433439,14.0,5.347639752,1.158132807,34.226565,2.614951715,53.92799353,45.20220012,11.91518544,0.114693686,1.193039131,0.648921936,0.0594810762241566,201612,1.81,0.14,3.47,0.03,0.97037370201555,CFG,2016,12,CFG,2016,15450913584.960001,2016-12-31,0.4400593459642828,,,not_converged,,
CFG.N,2017-12-31,0.284639539,0.292639539,0.16836183,61.11029612,59.28591744,62.21089774,57.69968745,21.15270351,42.14945319,67.7460182,45.29469533,57.69968745,45.29469533,152336.0,14436000.0,1.029032914,13.9,5.988760859,1.249201545,32.684565,2.620637605,44.43169629,54.85371659,11.93384389,0.094764205,0.810003388,0.808410057,0.0722606253583909,201712,1.06,-1.32,0.05,0.09,0.7835539956932703,CFG,2017,12,CFG,2017,18204584684.16,2017-12-31,0.21774548578032296,,,not_converged,,
CFG.N,2018-12-31,-0.413463639,-0.395363639,-0.185506792,63.18226927,58.30754806,81.18988375,64.25490469,61.11029612,59.28591744,62.21089774,57.69968745,64.25490469,57.69968745,160518.0,17242000.0,0.693518414,13.3,7.224603756,1.35224846,31.829885,3.329800141,48.80651133,49.72271139,11.98616136,0.107414745,0.981573811,0.81014682,0.0730617648720185,201812,-9.55,-2.33,-1.94,0.19,-6.315625539683401,CFG,2018,12,CFG,2018,12892384532.16,2018-12-31,0.24078758445721685,12909116954.049442,0.24047548259438517,converged,-19.443194954332736,1.0
CFG.N,2019-12-31,0.057691624,0.079091624,0.047298398,62.4867593,62.67575442,81.02030889,66.4628819,63.18226927,58.30754806,81.18988375,64.25490469,66.4628819,64.25490469,165733.0,14321000.0,0.852554272,13.0,6.519585371,1.475102424,31.78233,2.228358909,45.19614528,51.11537006,12.01813334,0.086410069,0.88419873,0.920110427,0.0749853175059643,201912,2.77,0.76,1.73,0.14,2.167023194109366,CFG,2019,12,CFG,2019,17610485565.12,2019-12-31,0.31025682493510265,,,not_converged,,
CFG.N,2020-12-31,-0.250938334,-0.246538334,-0.114185757,61.26114298,59.98081933,84.90031241,66.31182903,62.4867593,62.67575442,81.02030889,66.4628819,66.31182903,66.4628819,183349.0,8589000.0,0.737735347,13.4,7.146289177,1.837902819,30.91004,2.135510053,42.26497644,48.84499158,12.11914672,0.046845088,0.865287823,1.150251439,0.0837300128856775,202012,4.63,5.01,-1.69,0.01,4.1675800705521215,CFG,2020,12,CFG,2020,15507287953.92,2020-12-31,0.6535876596418732,,,not_converged,,
CFG.N,2021-12-31,0.308958679,0.309358679,0.217880937,63.24046111,57.7425825,79.87900603,64.01186402,61.26114298,59.98081933,84.90031241,66.31182903,64.01186402,66.31182903,188409.0,7006000.0,0.931794009,12.7,1.964402041,1.570129055,22.49198,2.202189243,23.93964882,69.10901716,12.14637041,0.03718506,0.346404128,1.237792841,0.1007759528995029,202112,3.23,-1.62,3.24,0.01,3.515872544918446,CFG,2021,12,CFG,2021,19945982558.25,2021-12-31,0.24176788422876946,,,not_converged,,
CFG.N,2022-12-31,0.007684097,0.021884097,0.024001109,65.21847322,50.91189585,82.95336675,62.1143396,63.24046111,57.7425825,79.87900603,64.01186402,62.1143396,64.01186402,226733.0,15890000.0,0.894129386,12.8,8.254732547,1.343459654,22.10279,4.622204368,26.96113368,65.31486586,12.33152839,0.070082432,0.412787094,1.01657904,0.0907255208933396,202212,-6.37,-0.76,1.35,0.33,-5.364293810079641,CFG,2022,12,CFG,2022,19381148560.46,2022-12-31,0.35617398949136103,,,not_converged,,
FITB.OQ,2016-12-31,0.361725902,0.363725902,0.162077297,64.97526488,59.44044488,61.64834326,58.28348276,64.01731298,52.95515868,49.95163904,51.10988516,58.28348276,51.10988516,142177.0,17681000.0,1.360792436,15.02,5.608279197,1.270791469,28.77828,2.893030086,54.98628127,41.44537449,11.86482804,0.124359074,1.326716961,0.653393242,0.0606312473121171,201612,1.81,0.14,3.47,0.03,0.9770619002785158,FITB,2016,12,FITB,2016,18002258376.96,2016-12-31,0.3634411107782589,,,not_converged,,
FITB.OQ,2017-12-31,0.263389688,0.271389688,0.160605685,76.96133554,62.50707575,70.55559635,64.58402315,64.97526488,59.44044488,61.64834326,58.28348276,64.58402315,58.28348276,142081.0,18749000.0,1.415699809,15.16,6.568211141,1.359465808,27.86469,2.869746808,40.26991172,56.10729325,11.8641526,0.131959938,0.71773043,0.895718919,0.0785616281721935,201712,1.06,-1.32,0.05,0.09,0.8673578769749551,FITB,2017,12,FITB,2017,20251706309.12,2017-12-31,0.176866557060999,,,not_converged,,
FITB.OQ,2018-12-31,-0.363805206,-0.345705206,-0.162174211,76.65388381,63.15912665,73.14168849,65.70384986,76.96133554,62.50707575,70.55559635,64.58402315,65.70384986,64.58402315,146069.0,16653000.0,1.019855491,14.48,7.118726075,1.248538406,27.86469,3.505213728,46.11830688,50.28423274,11.89183439,0.114007763,0.917152443,0.751411501,0.0706935259618454,201812,-9.55,-2.33,-1.94,0.19,-5.888460456857313,FITB,2018,12,FITB,2018,15706086007.04,2018-12-31,0.23771886659955382,,,not_converged,,
FITB.OQ,2019-12-31,0.064782664,0.086182664,0.052853723,82.38355483,76.92876347,70.86038736,72.73994119,76.65388381,63.15912665,73.14168849,65.70384986,72.73994119,65.70384986,169369.0,15699000.0,1.121394866,13.84,6.502169961,1.406457037,27.86469,2.344515209,42.27529113,53.03157883,12.03983505,0.092691106,0.797172026,0.892964492,0.0752698155056302,201912,2.77,0.76,1.73,0.14,2.147443757392821,FITB,2019,12,FITB,2019,20518703096.32,2019-12-31,0.2787491709475403,,,not_converged,,
FITB.OQ,2020-12-31,-0.187712335,-0.183312335,-0.075366276,87.60113796,80.77419335,69.6733807,77.92706696,82.38355483,76.92876347,70.86038736,72.73994119,77.92706696,72.73994119,204680.0,15991000.0,0.935975335,15.08,6.292732952,1.645132222,27.86469,2.30631589,48.17580372,45.48582653,12.22920306,0.078126832,1.0591388,0.932607736,0.0740417420323298,202012,4.63,5.01,-1.69,0.01,3.4772016451438574,FITB,2020,12,FITB,2020,18402753557.76,2020-12-31,0.6222463981615799,18418271952.286972,0.6217221217731848,converged,-7.2727068878903225,0.9999999999998238
FITB.OQ,2021-12-31,0.265553891,0.265953891,0.182950629,81.19292897,80.11262371,75.36025297,76.06580873,87.60113796,80.77419335,69.6733807,77.92706696,76.06580873,77.92706696,211116.0,12646000.0,1.479793335,13.42,1.870057349,1.445929091,21.54903,2.141992871,28.1442291,67.01207926,12.26016302,0.059900718,0.419987402,1.087586525,0.0926593203528148,202112,3.23,-1.62,3.24,0.01,3.1411298937744574,FITB,2021,12,FITB,2021,29734967267.199997,2021-12-31,0.2534950329175653,29747239521.41725,0.25339045328137677,converged,-16.16000840226474,1.0
FITB.OQ,2022-12-31,-0.018386825,-0.004186825,0.010014294,79.52921572,78.81547378,56.13253798,68.34767822,81.19292897,80.11262371,75.36025297,76.06580873,68.34767822,76.06580873,207452.0,18608000.0,1.474057637,12.79,7.638112793,1.229029974,21.23969,4.671247363,34.06300607,60.13600231,12.24265527,0.089697858,0.566432832,0.849878543,0.0823091480086513,202212,-6.37,-0.76,1.35,0.33,-4.497019183557045,FITB,2022,12,FITB,2022,22421890722.800003,2022-12-31,0.30350911920494467,,,not_converged,,
FRCB.PK,2016-12-31,0.4948226,0.4968226,0.420021492,21.15270351,36.37394181,50.95136519,36.38396661,18.2821119,30.57960897,36.86887255,28.44028017,36.38396661,28.44028017,73277.772,6811308.0,2.464239347,14.46,7.153789567,0.990237747,30.3649,2.317255947,7.384160471,84.30171399,11.20201259,0.092951898,0.087592056,0.933310636,0.0849171572111738,201612,1.81,0.14,3.47,0.03,1.5374472215478838,FRCB,2016,12,FRCB,2016,17158219397.12,2016-12-31,0.2159090200939543,,,not_converged,,
FRCB.PK,2017-12-31,0.421201866,0.429201866,0.362741418,22.15799615,43.10584389,56.75932281,41.81385478,21.15270351,36.37394181,50.95136519,36.38396661,41.81385478,36.38396661,87780.507,10071807.0,2.05165595,14.11,6.621407901,0.947147187,27.29984,2.384644382,10.85649086,84.07682295,11.38259474,0.114738538,0.129125846,0.865864427,0.0828483603159705,201712,1.06,-1.32,0.05,0.09,0.9216624049409672,FRCB,2017,12,FRCB,2017,16134014853.12,2017-12-31,0.17719573656454396,,,not_converged,,
FRCB.PK,2018-12-31,-0.665562677,-0.647462677,-0.543364261,21.58687943,38.74555725,52.45280924,38.10080772,22.15799615,43.10584389,56.75932281,41.81385478,38.10080772,41.81385478,99205.204,10473907.0,1.851950432,13.43,7.665253768,0.905397312,24.52842161,3.169590924,9.571389477,84.27572594,11.50494575,0.105578201,0.113572317,0.833918167,0.0809844394434383,201812,-9.55,-2.33,-1.94,0.19,-7.124524512559917,FRCB,2018,12,FRCB,2018,16182431795.2,2018-12-31,0.20920722451942694,16192596151.466953,0.20907590173809298,converged,-22.246984232783053,1.0
FRCB.PK,2019-12-31,-0.167573798,-0.146173798,-0.127175688,24.26353182,55.91865254,44.99461777,44.50668703,21.58687943,38.74555725,52.45280924,38.10080772,44.50668703,38.10080772,116263.634,14275604.0,2.274782765,12.73,6.74863594,0.908832993,18.81773,2.638232185,6.8999813,88.01407063,11.6636156,0.122786494,0.078396343,0.85445229,0.0838751070248218,201912,2.77,0.76,1.73,0.14,2.340423048110782,FRCB,2019,12,FRCB,2019,21871422489.600002,2019-12-31,0.24080173097501215,21885276185.74051,0.24064929999892065,converged,-19.985111400151666,1.0
FRCB.PK,2020-12-31,0.114195663,0.118595663,0.101708844,25.20943496,53.52827411,49.48689777,45.25974325,24.26353182,55.91865254,44.99461777,44.50668703,45.25974325,44.50668703,142502.134,13529458.0,2.506849546,12.55,6.516784653,1.056269296,18.62841,2.120764966,7.991076817,84.59822353,11.86711225,0.094942143,0.094459156,0.980876283,0.0893094415311716,202012,4.63,5.01,-1.69,0.01,4.147137670921469,FRCB,2020,12,FRCB,2020,25565820000.0,2020-12-31,0.4036471036090593,25578949602.087433,0.40343991269869917,converged,-11.413470563626325,1.0
MTB.N,2016-12-31,0.292043438,0.294043438,0.184798091,29.36119289,44.96845278,60.10381115,45.12374707,25.98120094,47.46944463,50.85171569,42.96013101,45.12374707,42.96013101,123449.206,9657277.0,1.601520055,14.09,5.086437666,0.768099758,33.71485,2.398421106,34.91598038,60.95941482,11.72358506,0.078228749,0.572774205,0.556729481,0.0566147948686328,201612,1.81,0.14,3.47,0.03,0.8713334596851398,MTB,2016,12,MTB,2016,25109517880.0,2016-12-31,0.24970843550222477,,,not_converged,,
MTB.N,2017-12-31,0.150937043,0.158937043,0.116514101,35.44657245,47.90272034,46.26515671,42.32876069,29.36119289,44.96845278,60.10381115,45.12374707,42.32876069,45.12374707,118593.487,8316529.0,1.708661496,14.75,5.44999953,0.822495312,35.07388,2.251589335,25.46162797,70.96642858,11.68345685,0.070126355,0.358784125,0.667098347,0.0658707749186637,201712,1.06,-1.32,0.05,0.09,0.6863092247493486,MTB,2017,12,MTB,2017,27446630840.0,2017-12-31,0.17208629090143251,27454701578.422676,0.17203570344791325,converged,-24.617545931727246,1.0
MTB.N,2018-12-31,-0.256841953,-0.238741953,-0.15474328,34.293491,48.1141228,55.69287142,45.74379069,35.44657245,47.90272034,46.26515671,42.32876069,45.74379069,42.32876069,120097.403,12843292.0,1.393304784,13.68,6.860261235,0.966665693,35.53041,2.666666876,29.56993589,66.94546517,11.69605838,0.106940631,0.441701851,0.752407575,0.070466990135713,201812,-9.55,-2.33,-1.94,0.19,-6.047895952738122,MTB,2018,12,MTB,2018,22974655080.0,2018-12-31,0.22928949909339408,22987118795.35746,0.22916517733403896,converged,-20.371909113907453,1.0
MTB.N,2019-12-31,0.025840125,0.047240125,0.032786839,37.36484516,53.39285035,71.3987053,54.64594977,34.293491,48.1141228,55.69287142,45.74379069,54.64594977,45.74379069,119872.757,7048549.0,1.532064022,13.05,5.863137133,1.109997784,35.53041,1.811456143,35.88243621,60.5340275,11.6941861,0.058800258,0.592764726,0.803093285,0.0693855422212006,201912,2.77,0.76,1.73,0.14,1.9501741547742673,MTB,2019,12,MTB,2019,27247591000.0,2019-12-31,0.2719500616446776,,,not_converged,,
MTB.N,2020-12-31,-0.272267787,-0.267867787,-0.167227685,80.23956206,61.11637779,76.76379777,67.67161563,37.36484516,53.39285035,71.3987053,54.64594977,67.67161563,54.64594977,142601.105,4441675.0,1.093540195,13.37,6.081572222,1.221512704,35.53041,1.669973243,29.64731781,63.62078512,11.86780654,0.03114755,0.466000502,0.939315462,0.076677657685534,202012,4.63,5.01,-1.69,0.01,3.607693535833091,MTB,2020,12,MTB,2020,20433686800.0,2020-12-31,0.4426941551476571,20437997203.665222,0.44260079029933663,converged,-7.922903407049246,0.9999999999999989
MTB.N,2021-12-31,0.261701277,0.262101277,0.207343621,83.26220367,66.697731,80.20069911,72.35887735,80.23956206,61.11637779,76.76379777,67.67161563,72.35887735,67.67161563,155107.16,3532415.0,1.223523137,15.33,1.773489804,1.077432443,24.26575,2.119175052,14.66763715,78.21005445,11.95187151,0.022774029,0.18754158,0.943433549,0.0848033210684749,202112,3.23,-1.62,3.24,0.01,2.7319684912284328,MTB,2021,12,MTB,2021,19764064759.74,2021-12-31,0.21673062224516154,,,not_converged,,
MTB.N,2022-12-31,0.089512436,0.103712436,0.089769579,90.80828067,85.95141549,82.4770445,83.99511722,83.26220367,66.697731,80.20069911,72.35887735,56.48353992,72.35887735,200729.841,7519488.0,1.053507213,13.6,7.099389923,0.820146224,24.26575,4.475625001,11.87070813,82.67659106,12.20971521,0.037460738,0.143580039,0.739710633,0.0762914758035657,202212,-6.37,-0.76,1.35,0.33,-4.042442722752129,MTB,2022,12,MTB,2022,24556538818.46,2022-12-31,0.29786585688795464,,,not_converged,,
HBAN.OQ,2016-12-31,0.325740506,0.327740506,0.164234666,29.82935769,60.45459718,72.90321616,57.48007622,18.38251351,49.02941309,62.5268051,46.84269656,57.48007622,46.84269656,99714.097,12001813.0,1.55385172,13.05,5.90373628,1.224840376,24.26771,3.053360794,48.64602621,46.67895893,11.51006234,0.120362249,1.042140342,0.684560262,0.0652744892620764,201612,1.81,0.14,3.47,0.03,1.0601068500257862,HBAN,2016,12,HBAN,2016,19259027988.48,2016-12-31,0.39055775552384614,,,not_converged,,
HBAN.OQ,2017-12-31,0.241138193,0.249138193,0.147690037,70.24456482,64.62662581,84.31130449,68.20357631,29.82935769,60.45459718,72.90321616,57.48007622,68.20357631,57.48007622,104185.0,14262000.0,1.602043362,13.39,6.570205225,1.341091508,24.26771,2.915893336,40.37699169,55.70149408,11.55392344,0.136891107,0.724881663,0.865795952,0.0779173499481448,201712,1.06,-1.32,0.05,0.09,0.8508761732627879,HBAN,2017,12,HBAN,2017,21211153367.04,2017-12-31,0.17588250529707183,21224993861.23947,0.17576781500268313,converged,-27.90404451398923,1.0
HBAN.OQ,2018-12-31,-0.321242222,-0.303142222,-0.165153433,83.58072275,74.0567996,92.17890399,80.3323948,70.24456482,64.62662581,84.31130449,68.20357631,80.3323948,68.20357631,108781.0,10642000.0,1.260477386,12.98,8.179809376,1.364420427,24.15136,3.71095029,37.77754034,57.98819328,11.59709197,0.097829584,0.651469518,0.913186754,0.0834139151892121,201812,-9.55,-2.33,-1.94,0.19,-7.435175472511388,HBAN,2018,12,HBAN,2018,17365175009.28,2018-12-31,0.26530136856678654,,,not_converged,,
HBAN.OQ,2019-12-31,0.078777735,0.100177735,0.060638721,83.60607327,76.52730109,90.92193888,81.15836513,83.58072275,74.0567996,92.17890399,80.3323948,81.15836513,80.3323948,109002.0,12455000.0,1.45219529,13.04,6.721770532,1.462582643,23.74462,2.403096736,43.04434412,52.65729562,11.59912151,0.114263958,0.817443122,0.900968815,0.0775959766804263,201912,2.77,0.76,1.73,0.14,2.214941460092988,HBAN,2019,12,HBAN,2019,21968694558.72,2019-12-31,0.27706616528319056,21980781457.840347,0.2769138107913427,converged,-17.141982961232326,1.0
HBAN.OQ,2020-12-31,-0.178033022,-0.173633022,-0.068624477,83.18945847,78.96086781,81.43216455,78.81935473,83.60607327,76.52730109,90.92193888,81.15836513,78.81935473,81.15836513,123038.0,8535000.0,1.189334871,14.46,5.901297806,1.485541959,22.60813,2.536468603,44.92310964,44.60152497,11.72024853,0.069368813,1.007210172,0.8348092,0.0685791616778665,202012,4.63,5.01,-1.69,0.01,3.080997973775314,HBAN,2020,12,HBAN,2020,18399510097.920002,2020-12-31,0.5089760990347936,,,not_converged,,
HBAN.OQ,2021-12-31,0.2692593,0.2696593,0.189595892,83.83384923,78.5200868,68.03904785,74.14081322,83.18945847,78.96086781,81.43216455,78.81935473,74.14081322,78.81935473,174064.0,7442000.0,1.294219749,13.14,2.02961093,1.294765917,15.9465,2.317565286,24.51322122,68.53860767,12.06717833,0.042754389,0.357655664,0.995497396,0.0874557621418107,202112,3.23,-1.62,3.24,0.01,2.877977962035936,HBAN,2021,12,HBAN,2021,22169984292.24,2021-12-31,0.2323746398294997,,,not_converged,,
HBAN.OQ,2022-12-31,-0.009434293,0.004765707,0.014482416,85.4306889,77.98474699,67.77127169,74.03253554,83.83384923,78.5200868,68.03904785,74.14081322,74.03253554,74.14081322,182906.0,11713000.0,1.307328406,13.09,7.738048125,1.149487788,15.9465,4.985577367,27.11923891,65.42486275,12.11672764,0.064038359,0.41450968,0.852476531,0.0836354741822765,202212,-6.37,-0.76,1.35,0.33,-4.563297138685675,HBAN,2022,12,HBAN,2022,20347259307.6,2022-12-31,0.2922639363538936,20358626136.134453,0.2921007566761933,converged,-14.283234760840273,1.0
KEY.N,2016-12-31,0.39431754,0.39631754,0.195754199,77.89661319,61.4367953,84.66011654,69.4185851,74.18236343,59.2068303,84.51408183,68.11696095,69.4185851,68.11696095,136453.0,14694000.0,1.452601136,12.85,5.490937315,1.098561321,24.79542,3.161282586,49.4674626,46.42581796,11.82373551,0.10768543,1.065516232,0.609865625,0.061389410378369,201612,1.81,0.14,3.47,0.03,0.9488173879539596,KEY,2016,12,KEY,2016,20022823215.36,2016-12-31,0.384402784845174,20037082942.02996,0.38412921814592427,converged,-12.295320684287532,1.0
KEY.N,2017-12-31,0.252233154,0.260233154,0.151604206,80.3662947,77.67592804,82.45644617,76.88239394,77.89661319,61.4367953,84.66011654,69.4185851,76.88239394,69.4185851,137698.0,15344000.0,1.540465017,12.92,5.792653164,1.084106291,23.7511,3.024624862,42.80931644,54.46321281,11.83281816,0.111432265,0.786022606,0.67784876,0.0675425714232006,201712,1.06,-1.32,0.05,0.09,0.6847552242995895,KEY,2017,12,KEY,2017,22105109154.56,2017-12-31,0.17962511814415402,,,not_converged,,
KEY.N,2018-12-31,-0.370350223,-0.352250223,-0.181775916,80.93195868,71.88957183,88.07275253,76.02537651,80.3662947,77.67592804,82.45644617,76.88239394,76.02537651,76.88239394,139613.0,14595000.0,1.065270864,12.89,7.095788442,1.145644505,24.79542,3.682904765,41.34378676,54.8550281,11.84662959,0.104538976,0.753691834,0.73119519,0.0718986041052883,201812,-9.55,-2.33,-1.94,0.19,-5.885960928618607,KEY,2018,12,KEY,2018,16197992727.039999,2018-12-31,0.2669465176690814,,,not_converged,,
KEY.N,2019-12-31,0.067219391,0.088619391,0.053248804,79.21377112,68.62977251,71.84308926,68.52096551,80.93195868,71.88957183,88.07275253,76.02537651,68.52096551,76.02537651,144988.0,13540000.0,1.306532981,12.79,6.171840467,1.319665452,24.79542,2.473544317,43.67550543,50.91911023,11.88440626,0.093387039,0.857742903,0.802198029,0.0704376653217691,201912,2.77,0.76,1.73,0.14,1.94074583323676,KEY,2019,12,KEY,2019,22181824952.32,2019-12-31,0.29084534195023626,22194964784.844246,0.29067315609093364,converged,-15.649873105254677,1.0
KEY.N,2020-12-31,-0.283181731,-0.278781731,-0.108506106,78.18887899,67.27524409,57.69881958,62.57492028,79.21377112,68.62977251,71.84308926,68.52096551,62.57492028,68.52096551,170336.0,14688000.0,0.995736573,13.4,6.103539452,1.579160341,18.49174,2.577924201,50.31607167,42.71392715,12.04552824,0.08622957,1.177978122,0.805632614,0.0706031954294394,202012,4.63,5.01,-1.69,0.01,3.1378779832215673,KEY,2020,12,KEY,2020,17984374874.88,2020-12-31,0.5582903350395008,17998628778.876762,0.5578482004227079,converged,-8.214798326417279,0.9999999999999999
