instrument,date,ritrf,rit,new_wacc,environmental_pillar_score,social_pillar_score,governance_pillar_score,esg_score,environmental_pillar_score_1,social_pillar_score_1,governance_pillar_score_1,esg_score_1,esg_combined_score,esg_combined_score_1,total_assets,debt__total,price_to_book_value_per_share,capital_adequacy__total_,weighted_average_cost_of_capital_,beta_levered,wacc_tax_rate_,wacc_cost_of_debt_,wacc_debt_weight_,wacc_equity_weight_,lnta,td_ta,d_e,beta_unlevered,WACC_CAPM,yyyymm,mkt_rf_x,smb_x,hml_x,rf_x,WACC_FF,year,beta_mkt,beta_smb,beta_hml,n_obs,beta_merge,mkt_rf,smb,hml,rf,factor_merge,weight_sum,kE_FF
FMBH.OQ,2022-12-31,-0.004797784,0.009402216,0.01766521,20.8198309,32.53163378,18.36233662,23.47481286,22.45895173,37.85619547,9.479098165,22.9130077,23.47481286,22.9130077,6744.215,800.402,1.036258455,15.2,6.641073449,0.852572199,0.2422416,0.04431370061,0.3417727985,0.6582272014999999,8.816440379,0.118679787,0.519232262,0.611841547,0.0705062666859554,202212,-6.37,-0.76,1.35,0.33,0.021475040785818703,2022,0.0044511976242961,0.022022229207524,0.0135032527671583,12,both,-0.2132,-0.0702,0.2581,0.014199999999999999,both,0.9999999999999999,0.015190233715335445
CPF.N,2017-12-31,0.212707526,0.220707526,0.203254588,22.15799615,43.21739915,24.5790437,30.28428571,21.15270351,39.67423403,20.9798066,27.23115045,30.28428571,27.23115045,5623.708,124.785,1.791205678,15.9,7.859622573,1.174109494,0.31375235,0.02769202103,0.08652750093,0.9134724991000001,8.634746512,0.022189097,0.094723707,1.10244617,0.1041246789950866,201712,1.06,-1.32,0.05,0.09,0.01692430167946014,2017,0.0373587215991692,0.0299781165766542,-0.0170386217525745,12,both,0.215,-0.0528,-0.13369999999999999,0.008,both,1.00000000003,0.01672734431689325
CPF.N,2018-12-31,-0.277466796,-0.259366796,-0.202194437,21.58687943,38.95145979,34.29935598,31.66769221,22.15799615,43.21739915,24.5790437,30.28428571,31.66769221,30.28428571,5807.026,319.166,1.434468169,14.7,7.503556486,0.942405831,0.2826105,0.03150168078,0.202763474,0.797236526,8.666823843,0.054962041,0.254332895,0.796990359,0.0810917670198908,201812,-9.55,-2.33,-1.94,0.19,0.016787084274413784,2018,0.008539293153063,0.0126449383934247,0.0187137154333102,12,both,-0.0682,-0.0323,-0.0962,0.0181,both,1.0,0.015308929272169048
CPF.N,2019-12-31,0.091717676,0.113117676,0.102027224,20.28455285,35.19317253,31.57911493,28.82429495,21.58687943,38.95145979,34.29935598,31.66769221,28.82429495,31.66769221,6012.672,251.547,1.583282037,13.6,7.239688762,1.040412337,0.3582586,0.02152046414,0.11167833769999999,0.8883216623,8.701624521,0.041836142,0.125718355,0.96273977,0.0928874488480977,201912,2.77,0.76,1.73,0.14,0.022840532060301948,2019,0.0117272950338448,0.0110087053468926,0.0006301530701531,12,both,0.28350000000000003,-0.0621,-0.1036,0.021400000000000002,both,1.0,0.02397576368198511
CPF.N,2020-12-31,-0.194930474,-0.190530474,-0.147667073,33.04569227,66.62780711,37.57371991,48.59678864,20.28455285,35.19317253,31.57911493,28.82429495,48.59678864,28.82429495,6594.583,127.385,0.980025597,15.2,7.287571,1.297314225,0.3575228,0.02139447149,0.2098308898,0.7901691101999999,8.794003833,0.019316612,0.265551876,1.108236806,0.0983461293148093,202012,4.63,5.01,-1.69,0.01,0.006503400395996693,2020,0.0124328231667917,0.0168326946518564,0.0106737076010998,12,both,0.2359,0.13449999999999998,-0.47,0.0044,both,0.9999999999999999,0.0045802578432039415
CPF.N,2021-12-31,0.290202314,0.290602314,0.255398626,32.34761076,77.60964619,30.27081913,51.5397057,33.04569227,66.62780711,37.57371991,48.59678864,51.5397057,48.59678864,7419.089,105.616,1.398564685,14.0,1.590904239,1.267168307,0.2594448,0.02106138989,0.1280109949,0.8719890051,8.911811552,0.01423571,0.146803451,1.142915083,0.1055032514245473,202112,3.23,-1.62,3.24,0.01,0.007736729495565546,2021,0.0122028817734616,0.0019684272781035,0.0131363237591229,12,both,0.23870000000000002,-0.037200000000000004,0.2545,0.0004,both,1.0,0.006582796781276613
CPF.N,2022-12-31,0.01924353,0.03344353,0.033415511,28.76230062,60.85902251,36.84242677,45.30241042,32.34761076,77.60964619,30.27081913,51.5397057,45.30241042,51.5397057,7432.763,110.859,1.21020869,13.5,8.206191289,1.094576629,0.25158159999999996,0.04444856878,0.15794007969999999,0.8420599203000001,8.913652939,0.014914911,0.187563944,0.959838101,0.0950347899442869,202212,-6.37,-0.76,1.35,0.33,0.01762545090800972,2022,0.0045853432059743,0.0060639089753461,0.0073425247831032,12,both,-0.2132,-0.0702,0.2581,0.014199999999999999,both,1.0,0.014691824064935917
CPF.N,2023-12-31,0.038832984,0.088332984,0.075111052,25.72914216,58.13634869,34.48064524,42.93234623,28.76230062,60.85902251,36.84242677,45.30241042,42.93234623,45.30241042,7642.796,156.102,1.056431923,14.6,7.255172273,1.191682756,0.251506,0.049288329900000004,0.2570311883,0.7429688117000001,8.941518784,0.020424724,0.345951518,0.94657431,0.0937482823652153,202312,4.85,6.29,4.89,0.43,0.046242636310585686,2023,0.0062808171943093,0.0198329908556032,0.0050836979051529,12,both,0.2175,-0.034,-0.1405,0.0495,both,1.0,0.04947749649499778
HFWA.OQ,2017-12-31,0.09088455,0.09888455,0.094534534,22.15799615,40.48429513,76.14161519,47.49119185,21.15270351,43.11203841,50.85466439,39.69125023,47.49119185,39.69125023,4113.27,144.33,1.801677972,12.8,4.617586168,0.464039121,0.26932,0.021228479629999998,0.052175146979999996,0.9478248530000001,8.321973612,0.035088871,0.055047245,0.446096272,0.0600319928754614,201712,1.06,-1.32,0.05,0.09,0.011926099572015486,2017,0.0225730529444455,0.0276657135607484,-0.0025152697069623,12,both,0.215,-0.0528,-0.13369999999999999,0.008,both,0.9999999999800001,0.011728748266869128
HFWA.OQ,2018-12-31,-0.244700246,-0.226600246,-0.217003675,21.58687943,40.90753392,79.37264046,48.86428739,22.15799615,40.48429513,76.14161519,47.49119185,48.86428739,47.49119185,5316.927,51.789,1.435607484,12.9,7.085931488,0.727789036,0.2624902,0.02719069159,0.03890706849,0.9610929315,8.578650784,0.009740401,0.040482109,0.706690129,0.078576109879852,201812,-9.55,-2.33,-1.94,0.19,0.016248131189251974,2018,0.0122327127277146,0.0152907137104917,0.0070452506921287,12,both,-0.0682,-0.0323,-0.0962,0.0181,both,0.99999999999,0.016094085822538202
HFWA.OQ,2019-12-31,-0.068321999,-0.046921999,-0.044156694,20.28455285,36.41905757,59.92889738,39.63825561,21.58687943,40.90753392,79.37264046,48.86428739,39.63825561,48.86428739,5552.97,40.764,1.280484302,12.8,5.92804765,0.732238638,0.2618122,0.01987718895,0.04489489069,0.9551051092999999,8.622088199,0.007340936,0.047005183,0.707682991,0.078267440933554,201912,2.77,0.76,1.73,0.14,0.020472657704979507,2019,0.0039004627881237,0.0208822973547743,0.0044760953735246,12,both,0.28350000000000003,-0.0621,-0.1036,0.021400000000000002,both,0.9999999999899999,0.02074526705400444
HFWA.OQ,2020-12-31,-0.295775552,-0.291375552,-0.270013748,24.95880839,52.98846431,66.24383369,50.98840429,20.28455285,36.41905757,59.92889738,39.63825561,50.98840429,39.63825561,6615.318,56.57,1.023826712,14.0,5.262108072,0.772292381,0.2618122,0.01752684948,0.07019666499999999,0.929803335,8.797143148,0.008551365,0.07549625,0.731524235,0.079067914176229,202012,4.63,5.01,-1.69,0.01,0.0010240737527732683,2020,0.0040550560861165,0.0100324913253169,0.0140028698988885,12,both,0.2359,0.13449999999999998,-0.47,0.0044,both,1.0,0.00012460896149241
HFWA.OQ,2021-12-31,0.162349132,0.162749132,0.152745719,23.43731268,52.18665281,58.25800418,47.72220468,24.95880839,52.98846431,66.24383369,50.98840429,47.72220468,50.98840429,7432.412,72.019,1.004158597,14.8,1.511383355,0.711256654,0.1747881,0.0145676373,0.06636742779999999,0.9336325722,8.913605715,0.009689856,0.071085168,0.671845951,0.0752904722990256,202112,3.23,-1.62,3.24,0.01,0.005960985225755256,2021,0.007187431996814,-9.987286567042942e-05,0.0134020637154528,12,both,0.23870000000000002,-0.037200000000000004,0.2545,0.0004,both,1.0,0.0055301805038251795
HFWA.OQ,2022-12-31,0.120265004,0.134465004,0.128409761,21.22464922,53.60656499,62.3083329,49.78749589,23.43731268,52.18665281,58.25800418,47.72220468,49.78749589,47.72220468,6980.1,68.07,1.348137151,14.0,6.587787952,0.62331398,0.1747881,0.04536447433,0.06240606974,0.9375939302999999,8.850818522,0.009752009,0.066559806,0.590860414,0.071373086406894,202212,-6.37,-0.76,1.35,0.33,0.017631581623231952,2022,0.0036879756735983,0.0364700645112031,0.0211542993004527,12,both,-0.2132,-0.0702,0.2581,0.014199999999999999,both,1.00000000004,0.016313449707149225
HFWA.OQ,2023-12-31,-0.095211066,-0.045711066,-0.039361056,18.71185729,50.61473327,67.81629939,50.19197146,21.22464922,53.60656499,62.3083329,49.78749589,50.19197146,49.78749589,7174.957,521.765,0.875047991,14.1,5.835684667,0.577457747,0.1747881,0.050377541590000005,0.07275179696,0.927248203,8.878352048,0.072720296,0.078459895,0.542343174,0.0683231605491095,202312,4.85,6.29,4.89,0.43,0.04721854970745248,2023,0.0015198698768371,0.0190474001318929,0.0108284284988402,12,both,0.2175,-0.034,-0.1405,0.0495,both,0.99999999996,0.04766156588964066
PGC.OQ,2017-12-31,0.192472748,0.200472748,0.184009603,22.15799615,41.16059893,59.90391215,41.98106544,21.15270351,41.28140758,70.94283276,46.01499795,41.98106544,46.01499795,4260.547,129.994,1.615296307,14.34,6.990659924,0.998863715,0.38052460000000005,0.021623538400000003,0.08800173648,0.9119982634999999,8.357152835,0.030511106,0.096493316,0.942524114,0.0923060913230835,201712,1.06,-1.32,0.05,0.09,0.01347012504655545,2017,0.0265388503907689,0.017777194653186,-0.0053113913419102,12,both,0.215,-0.0528,-0.13369999999999999,0.008,both,0.9999999999799999,0.013477349978740486
PGC.OQ,2018-12-31,-0.307053037,-0.288953037,-0.247299816,21.58687943,36.54175664,65.05996003,41.5462969,22.15799615,41.16059893,59.90391215,41.98106544,41.5462969,41.98106544,4617.858,199.555,1.038185144,15.03,8.396696839,1.039064162,0.3785937,0.03136832903,0.1350423958,0.8649576042,8.43768624,0.043213758,0.156126029,0.947171741,0.0914932903300818,201812,-9.55,-2.33,-1.94,0.19,0.016878943629136917,2018,0.0113256846474549,0.0142211895726398,0.004130362626169,12,both,-0.0682,-0.0323,-0.0962,0.0181,both,1.0,0.016470902999209853
PGC.OQ,2019-12-31,0.031733056,0.053133056,0.047378404,20.28455285,34.59201737,70.48922848,42.53376287,21.58687943,36.54175664,65.05996003,41.5462969,42.53376287,41.5462969,5182.879,324.115,1.161195486,14.2,6.849942772,0.999800809,0.3785937,0.02083853714,0.1432080663,0.8567919337,8.553115972,0.062535707,0.167144508,0.905727717,0.0875216764462316,201912,2.77,0.76,1.73,0.14,0.020520841940635973,2019,0.0054147243945359,0.0152906944655898,0.0019220235586696,12,both,0.28350000000000003,-0.0621,-0.1036,0.021400000000000002,both,1.0,0.021786400598859633
PGC.OQ,2020-12-31,-0.26081921,-0.25641921,-0.123021238,18.99807322,33.67846956,70.38961039,42.04478064,20.28455285,34.59201737,70.48922848,42.53376287,42.04478064,42.53376287,5890.442,380.633,0.819287073,17.67,5.475644107,1.267974836,0.2984882,0.02336032189,0.4889833984,0.5110166016000001,8.681086316,0.06461875,0.956883586,0.758691613,0.068700667173867,202012,4.63,5.01,-1.69,0.01,0.009658972572828151,2020,0.0089797198045165,0.0236904486212077,0.0137960974336107,12,both,0.2359,0.13449999999999998,-0.47,0.0044,both,1.0,0.00322051544764085
PGC.OQ,2021-12-31,0.268376887,0.268776887,0.209945239,17.43215031,35.34845084,65.33256329,41.0525544,18.99807322,33.67846956,70.38961039,42.04478064,41.0525544,42.04478064,6077.993,138.521,1.191723894,14.64,1.63678473,1.23109539,0.2826291,0.0204020284,0.231492097,0.768507903,8.712429822,0.022790582,0.301222793,1.012340323,0.092670771653927,202112,3.23,-1.62,3.24,0.01,0.007569667070301723,2021,0.0089871776469707,0.0001170956505163,0.0113960587757617,12,both,0.23870000000000002,-0.037200000000000004,0.2545,0.0004,both,1.0,0.005441180304564053
PGC.OQ,2022-12-31,0.060368316,0.074568316,0.066394125,18.62880931,30.65559831,62.07914339,37.94750724,17.43215031,35.34845084,65.33256329,41.0525544,37.94750724,41.0525544,6353.593,517.213,1.243980349,14.73,7.992705965,1.080181763,0.28156739999999997,0.04266771211,0.1861390171,0.8138609829000001,8.756775759,0.081404805,0.228711071,0.927741346,0.0916599571086494,202212,-6.37,-0.76,1.35,0.33,0.01847214576712356,2022,0.0067089413916085,0.0228630606882968,0.0175179485176163,12,both,-0.2132,-0.0702,0.2581,0.014199999999999999,both,1.0,0.015686049347387397
PGC.OQ,2023-12-31,-0.020913008,0.028586992,0.029982082,18.27614192,32.90737666,64.3083381,40.0835135,18.62880931,30.65559831,62.07914339,37.94750724,40.0835135,37.94750724,6476.857,540.518,0.906312126,14.95,6.885070036,1.036626536,0.27454470000000003,0.04777123151,0.229875312,0.7701246879999999,8.775990641,0.083453749,0.298491031,0.852109192,0.0869534930085542,202312,4.85,6.29,4.89,0.43,0.04541254905769252,2023,0.0012314411221276,0.0240793255081448,0.0023190533081728,12,both,0.2175,-0.034,-0.1405,0.0495,both,0.9999999999999999,0.048623314386987554
WASH.OQ,2017-12-31,0.14984738,0.15784738,0.154718481,22.15799615,43.64377743,21.61862274,29.43001779,21.15270351,42.4963665,19.9132537,28.24696911,29.43001779,28.24696911,4529.85,814.037,2.219567056,12.45,6.172060261,0.760157977,0.3175869,0.02753728617,0.02250107159,0.9774989284,8.418444105,0.179705067,0.023019024,0.748401721,0.0817615561528342,201712,1.06,-1.32,0.05,0.09,0.01266621940207651,2017,0.0257913993926306,0.0184223010672114,0.0003533206469112,12,both,0.215,-0.0528,-0.13369999999999999,0.008,both,0.99999999999,0.012525214402574791
WASH.OQ,2018-12-31,-0.231560607,-0.213460607,-0.207976885,21.58687943,41.15329275,51.58227848,38.98165345,22.15799615,43.64377743,21.61862274,29.43001779,38.98165345,29.43001779,5010.766,973.403,1.834884375,12.56,7.02386077,0.703420307,0.3244797,0.03409998103,0.02318739379,0.9768126062,8.519344077,0.194262314,0.023737812,0.692318718,0.0779361927549246,201812,-9.55,-2.33,-1.94,0.19,0.01600390285243071,2018,0.0097652879192477,0.0176467296769225,0.0106759194309871,12,both,-0.0682,-0.0323,-0.0962,0.0181,both,0.99999999999,0.015836994546081753
WASH.OQ,2019-12-31,0.028191551,0.049591551,0.048687489,20.28455285,35.52652649,63.7419081,40.56824406,21.58687943,41.15329275,51.58227848,38.98165345,40.56824406,38.98165345,5292.659,1164.145,1.855005133,12.94,5.769816139,0.688867366,0.3244797,0.02265322199,0.02636605272,0.9736339473,8.574076045,0.219954658,0.027080047,0.676492212,0.0765618162030123,201912,2.77,0.76,1.73,0.14,0.021361678939500816,2019,0.0063016072922986,0.0158941165988464,0.0065031366944052,12,both,0.28350000000000003,-0.0621,-0.1036,0.021400000000000002,both,1.00000000002,0.021525756065037913
WASH.OQ,2020-12-31,-0.182376592,-0.177976592,-0.140252162,18.99807322,36.33826852,75.18876472,45.09173649,20.28455285,35.52652649,63.7419081,40.56824406,45.09173649,40.56824406,5713.169,616.54,1.447948965,13.51,4.711619756,0.735710963,0.3244797,0.02249480572,0.1952890333,0.8047109667,8.65052914,0.107915589,0.242682207,0.632088435,0.0685513097731796,202012,4.63,5.01,-1.69,0.01,0.0038876492939770124,2020,0.0039806046909131,0.01522219520497,0.0132830272360557,12,both,0.2359,0.13449999999999998,-0.47,0.0044,both,1.0,0.0011433871007086862
WASH.OQ,2021-12-31,0.197480524,0.197880524,0.19352831,22.77871804,48.67126457,69.5081336,49.93378108,18.99807322,36.33826852,75.18876472,45.09173649,49.93378108,45.09173649,5851.127,167.681,1.729681964,14.01,1.53244271,0.792770062,0.2168125,0.022273852500000003,0.024120553519999997,0.9758794465,8.674389571,0.028657898,0.024716735,0.777715177,0.0838525175232385,202112,3.23,-1.62,3.24,0.01,0.005349400320550295,2021,0.0084126868646524,-0.0011376559121226,0.0102161778073804,12,both,0.23870000000000002,-0.037200000000000004,0.2545,0.0004,both,1.00000000002,0.005050446406501801
WASH.OQ,2022-12-31,0.034815136,0.049015136,0.048667336,21.06625006,31.19890492,47.33891993,33.28083369,22.77871804,48.67126457,69.5081336,49.93378108,33.28083369,49.93378108,6660.051,1002.681,1.786946621,12.37,7.415540762,0.789159707,0.2168125,0.04651350563,0.027633164909999997,0.9723668351000001,8.803882421,0.15055155,0.028418457,0.771977812,0.0838923388534898,202212,-6.37,-0.76,1.35,0.33,0.014922252264217239,2022,0.0057344403394717,0.0091316362592679,0.007650883456273,12,both,-0.2132,-0.0702,0.2581,0.014199999999999999,both,1.00000000001,0.014311069474288087
WASH.OQ,2023-12-31,-0.014899563,0.034600437,0.034882644,59.77811421,48.12101301,61.20572082,52.28673565,21.06625006,31.19890492,47.33891993,33.28083369,52.28673565,33.28083369,7202.847,1212.681,1.166658964,11.58,6.821443558,0.863636082,0.2161626,0.05161569279,0.048175695430000005,0.9518243046000001,8.882231644,0.168361344,0.050614063,0.830680339,0.0880459233015615,202312,4.85,6.29,4.89,0.43,0.04903076112044963,2023,0.0096741492251299,0.0163387898222268,0.0112737432282918,12,both,0.2175,-0.034,-0.1405,0.0495,both,1.0000000000300002,0.04946464767893505
PFBC.OQ,2017-12-31,0.196603147,0.204603147,0.185117688,22.15799615,32.91596753,36.8302448,29.58520802,21.15270351,25.2827254,47.98208191,29.81378129,29.58520802,29.81378129,3769.859,105.364,2.50367446,13.83,6.579548951,0.920931861,0.31375235,0.02395430458,0.103555414,0.8964445859999999,8.234792879,0.027949056,0.11551792,0.853288364,0.0863851487393763,201712,1.06,-1.32,0.05,0.09,0.01454017154362889,2017,0.0312014920147536,0.0203622446972714,-0.0051434291741991,12,both,0.215,-0.0528,-0.13369999999999999,0.008,both,0.9999999999999999,0.014320870743746513
PFBC.OQ,2018-12-31,-0.326800941,-0.308700941,-0.276122499,21.58687943,30.27138086,47.53830779,32.12839571,22.15799615,32.91596753,36.8302448,29.58520802,32.12839571,29.58520802,4216.435,100.394,1.592775788,13.77,9.133347691,1.132168584,0.390804,0.03075195822,0.09949593256,0.9005040674,8.346745263,0.023810162,0.110489154,1.060768718,0.1002456448729254,201812,-9.55,-2.33,-1.94,0.19,0.01622746881473902,2018,0.0149162312948153,0.0081985724571939,0.0090163358484008,12,both,-0.0682,-0.0323,-0.0962,0.0181,both,0.99999999996,0.01595052762671008
PFBC.OQ,2019-12-31,0.018563298,0.039963298,0.036884301,20.28455285,26.24067558,41.09307015,27.80888034,21.58687943,30.27138086,47.53830779,32.12839571,27.80888034,32.12839571,4628.481,99.211,1.909237193,13.7,7.987846556,1.189393308,0.390804,0.0197974323,0.1103472985,0.8896527015,8.439984015,0.021434894,0.12403413,1.10583519,0.102090714339306,201912,2.77,0.76,1.73,0.14,0.02105103631544755,2019,0.0094341977277739,0.0129942436623889,0.0106320937945087,12,both,0.28350000000000003,-0.0621,-0.1036,0.021400000000000002,both,1.0,0.022166167607278454
PFBC.OQ,2020-12-31,-0.281251504,-0.276851504,-0.227211026,18.99807322,35.92721093,41.62891372,32.80630556,20.28455285,26.24067558,41.09307015,27.80888034,32.80630556,27.80888034,5143.641,99.334,1.521624775,14.64,8.229094043,1.440784554,0.3857977,0.020452918160000003,0.17152080919999999,0.8284791908,8.545516473,0.019312001,0.20703092,1.278244439,0.1105652609709102,202012,4.63,5.01,-1.69,0.01,0.01329014459913475,2020,0.0113439226360931,0.0393171376281021,-0.0022907642485675,12,both,0.2359,0.13449999999999998,-0.47,0.0044,both,1.0,0.01344084555766082
PFBC.OQ,2021-12-31,0.269786779,0.270186779,0.237032814,19.0205481,33.41145172,35.89758398,29.72393957,18.99807322,35.92721093,41.62891372,32.80630556,29.72393957,32.80630556,6046.303,147.758,1.796196156,15.37,1.559717695,1.388499667,0.296528,0.01859979968,0.1289524031,0.8710475969,8.70720229,0.024437743,0.148042889,1.257534916,0.1124801485430587,202112,3.23,-1.62,3.24,0.01,0.006948445116227252,2021,0.0094960458016561,-0.0007216978720425,0.013149318918679,12,both,0.23870000000000002,-0.037200000000000004,0.2545,0.0004,both,1.0,0.006040054958499098
PFBC.OQ,2022-12-31,0.068323436,0.082523436,0.075051154,17.26625006,33.93500577,34.25977654,29.3822481,19.0205481,33.41145172,35.89758398,29.72393957,29.3822481,29.72393957,6425.358,147.995,1.699493327,14.39,8.295664561,1.11148715,0.2883403,0.03899183496,0.1364189574,0.8635810426,8.768007628,0.023032958,0.157968912,0.999161326,0.0968830559102344,202212,-6.37,-0.76,1.35,0.33,0.017552109129635545,2022,0.0034441082329959,0.018767673589801,0.014696260982264,12,both,-0.2132,-0.0702,0.2581,0.014199999999999999,both,1.0,0.01594133039824358
PFBC.OQ,2023-12-31,-0.037805381,0.011694619,0.014834528,15.2370401,28.77513843,35.62011067,27.2685308,17.26625006,33.93500577,34.25977654,29.3822481,27.2685308,29.3822481,6659.276,148.232,1.427495082,15.18,7.13496484,1.041891096,0.2827925,0.047228113880000006,0.1415792854,0.8584207146,8.803766049,0.022259477,0.16492995,0.931683222,0.093154908547082,202312,4.85,6.29,4.89,0.43,0.04589738971010389,2023,0.0020582250422821,0.0204954285626285,0.0097518982480996,12,both,0.2175,-0.034,-0.1405,0.0495,both,1.0,0.047880677671709
RBCAA.OQ,2017-12-31,0.104159653,0.112159653,0.092922847,22.15799615,31.40997143,32.66186227,27.33761625,21.15270351,30.78750968,35.68686007,28.11787443,27.33761625,28.11787443,5085.362,982.761,1.253395721,16.04,4.494195259,0.529886728,0.3504005,0.020359960519999998,0.19444112830000002,0.8055588717000001,8.534121496,0.193252909,0.2413742,0.458063886,0.0566182563798428,201712,1.06,-1.32,0.05,0.09,0.013689919981105664,2017,0.026561935666103,0.0240407627182367,-0.0101756006295758,12,both,0.215,-0.0528,-0.13369999999999999,0.008,both,1.0,0.013801941700863532
RBCAA.OQ,2018-12-31,-0.144036268,-0.125936268,-0.098766485,21.58687943,26.46861834,29.93004664,23.90325148,22.15799615,31.40997143,32.66186227,27.33761625,23.90325148,27.33761625,5240.404,1034.23,1.17224784,16.8,5.438355397,0.555434015,0.3395312,0.02323072748,0.1923123614,0.8076876386,8.564153874,0.197356921,0.238102395,0.479956446,0.0585845137051773,201812,-9.55,-2.33,-1.94,0.19,0.015413189850891504,2018,0.0101318780071071,0.0140009166724451,0.0158722945259754,12,both,-0.0682,-0.0323,-0.0962,0.0181,both,1.0,0.015429861577996489
RBCAA.OQ,2019-12-31,0.052311733,0.073711733,0.061959566,20.28455285,29.41442121,28.42937493,24.8241279,21.58687943,26.46861834,29.93004664,23.90325148,24.8241279,23.90325148,5620.319,958.857,1.282477465,17.01,5.235597956,0.723774521,0.3349010608,0.01628104927,0.18688875419999998,0.8131112457999999,8.634143703,0.170605441,0.229844016,0.62780291,0.0676127080272276,201912,2.77,0.76,1.73,0.14,0.020079959419309224,2019,0.0070412964395918,0.0165463411755429,0.0015668892251112,12,both,0.28350000000000003,-0.0621,-0.1036,0.021400000000000002,both,0.9999999999999999,0.022206350029901543
RBCAA.OQ,2020-12-31,-0.149133276,-0.144733276,-0.110715198,18.99807322,22.9494,26.38779825,20.88250977,20.28455285,29.41442121,28.42937493,24.8241279,20.88250977,24.8241279,6168.325,487.266,0.915462044,18.52,3.811249801,0.602196246,0.3343822,0.013405367960000001,0.22139096160000002,0.7786090384000001,8.727182605,0.078994865,0.284341628,0.506360933,0.0581549906342104,202012,4.63,5.01,-1.69,0.01,0.003113687805740847,2020,0.0025278038539628,0.0130018109369901,0.0112407484369627,12,both,0.2359,0.13449999999999998,-0.47,0.0044,both,1.0,0.001461900734802523
RBCAA.OQ,2021-12-31,0.190072055,0.190472055,0.153759785,17.43215031,27.20648842,14.53171624,18.7258361,18.99807322,22.9494,26.38779825,20.88250977,18.7258361,20.88250977,6093.632,315.967,1.216488189,17.47,1.413868242,0.620181641,0.1898881,0.01011829763,0.2014113225,0.7985886775000001,8.71499957,0.051851999,0.252209089,0.514965196,0.0602775220879277,202112,3.23,-1.62,3.24,0.01,0.005004008501110433,2021,0.0095444837443667,0.001680940286142,0.0062199666321422,12,both,0.23870000000000002,-0.037200000000000004,0.2545,0.0004,both,1.0,0.004198718799016039
RBCAA.OQ,2022-12-31,0.04406165,0.05826165,0.05388021,15.8938172,24.8545068,13.44413408,17.18705899,17.43215031,27.20648842,14.53171624,18.7258361,17.18705899,18.7258361,5835.543,311.956,0.943181798,17.92,6.208147389,0.602209999,0.1898881,0.046978389079999995,0.2168611223,0.7831388776999999,8.6717226,0.053457922,0.276912727,0.491868903,0.0647603975428192,202212,-6.37,-0.76,1.35,0.33,0.020860825233532998,2022,0.002355492284609,0.0222881008930898,0.0153645601434681,12,both,-0.2132,-0.0702,0.2581,0.014199999999999999,both,0.9999999999999999,0.01609877733525557
RBCAA.OQ,2023-12-31,0.03782087,0.08732087,0.083012885,14.03688525,26.07071616,9.348406793,16.30879674,15.8938172,24.8545068,13.44413408,17.18705899,16.30879674,17.18705899,6594.891,477.618,1.169844626,16.1,5.919463843,0.619163756,0.1898881,0.04581182795,0.08580249608000001,0.9141975039000001,8.794050537,0.072422425,0.093855535,0.575413093,0.0702329452292695,202312,4.85,6.29,4.89,0.43,0.04887153465029896,2023,0.0007424141736243,0.0206044133964725,-0.0072187949399133,12,both,0.2175,-0.034,-0.1405,0.0495,both,0.9999999999800001,0.04997516571634104
LKFN.OQ,2017-12-31,0.151253817,0.159253817,0.148743024,22.15799615,42.71540046,61.37153969,43.28059292,21.15270351,39.2616975,43.87798635,35.26987704,43.28059292,35.26987704,4682.976,181.61,2.589766253,13.26,6.215851415,0.8193851,0.3299566,0.01890838787,0.07170472881,0.9282952712,8.451689084,0.038780895,0.077243449,0.779063527,0.0820015088845288,201712,1.06,-1.32,0.05,0.09,0.013319089301595782,2017,0.0291139517716016,0.0251658204660476,-0.0032799259965335,12,both,0.215,-0.0528,-0.13369999999999999,0.008,both,1.00000000001,0.013369270416023562
LKFN.OQ,2018-12-31,-0.214379814,-0.196279814,-0.17540615,21.58687943,38.84850852,65.47301799,42.8391467,22.15799615,42.71540046,61.37153969,43.28059292,42.8391467,43.28059292,4875.254,276.483,1.934705719,14.2,7.557508251,0.864611155,0.3299566,0.023813436480000002,0.09835126665,0.9016487334,8.491927485,0.056711507,0.10907936,0.80572258,0.0831890470431267,201812,-9.55,-2.33,-1.94,0.19,0.015413663887489947,2018,0.0120033626798385,0.0141961777432654,0.0152633246808603,12,both,-0.0682,-0.0323,-0.0962,0.0181,both,1.00000000005,0.015354502289828783
LKFN.OQ,2019-12-31,0.013584494,0.034984494,0.03444127,20.28455285,35.85326448,70.97208957,43.33317142,21.58687943,38.84850852,65.47301799,42.8391467,43.33317142,42.8391467,4946.745,170.0,2.081882065,14.36,7.18527104,0.943384891,0.3254853,0.021920135900000002,0.02689352269,0.9731064773,8.506485064,0.034366033,0.027636773,0.926120695,0.0938518036200212,201912,2.77,0.76,1.73,0.14,0.021787318982221186,2019,0.008077951367828,0.0201923907400094,0.0043950174728298,12,both,0.28350000000000003,-0.0621,-0.1036,0.021400000000000002,both,0.99999999999,0.021980827937639492
