Bank,Year,equity_vol
OVBC.OQ,2019,0.21502360187994207
OVLY.OQ,2019,0.23104429812657382
OZK.OQ,2019,0.4434450091626982
PB.N,2019,0.25580475639389855
PEBK.OQ,2019,0.206985798893937
PEBO.OQ,2019,0.16547578026712542
PFBC.OQ,2019,0.3054430990331754
PFIS.OQ,2019,0.1788666351673068
PFS.N,2019,0.1844085721542056
PGC.OQ,2019,0.2016866543364841
PKBK.OQ,2019,0.2963357760965464
PLBC.OQ,2019,0.3143263368837349
PNC.N,2019,0.21866568667032438
PNFP.OQ,2019,0.29522668095346205
PPBI.OQ,2019,0.27598148542749873
PRK.A,2019,0.1882587076593118
PVBC.OQ,2019,0.2544213666530843
PWOD.OQ,2019,0.3597155751201993
QCRH.OQ,2019,0.2096311171569686
RBCAA.OQ,2019,0.20297272516022105
RF.N,2019,0.30326156695266654
SBCF.OQ,2019,0.3384952799431521
SBFG.OQ,2019,0.18726948784827824
SBNY.PK,2019,0.33139691441829827
SBSI.N,2019,0.1637784031818216
SFNC.OQ,2019,0.24091654975308083
SFST.OQ,2019,0.24014357511785772
SHBI.OQ,2019,0.1597975886052511
SNV.N,2019,0.33455039552107624
SRCE.OQ,2019,0.21638643765718005
STBA.OQ,2019,0.1869177220895606
SYBT.OQ,2019,0.16600794768673957
TBBK.OQ,2019,0.38704450907054977
TCBI.OQ,2019,0.34711540771869626
TCBK.OQ,2019,0.17963909676511294
TFC.N,2019,0.2617564613625074
TFIN.OQ,2019,0.26289019728391494
THFF.OQ,2019,0.19499283158494085
TMP.A,2019,0.16366778227365883
TOWN.OQ,2019,0.20200662063467523
TRMK.OQ,2019,0.25543424392008274
TRST.OQ,2019,0.23474827483409733
UBFO.OQ,2019,0.17644661593410324
UBSI.OQ,2019,0.22328262599389567
UCB.N,2019,0.3010595944730247
UMBF.OQ,2019,0.2307728851883294
UNB.OQ,2019,0.3737937388522139
UNTY.OQ,2019,0.33658998331493184
USB.N,2019,0.23225520353616663
UVSP.OQ,2019,0.2299922220090099
VBTX.OQ,2019,0.3353279370099742
VLY.OQ,2019,0.24626699883048492
WABC.OQ,2019,0.18120211883120463
WAL.N,2019,0.35321610554823324
WASH.OQ,2019,0.20891266474429437
WBS.N,2019,0.341471092712439
WFC.N,2019,0.1708354070139158
WNEB.OQ,2019,0.1725852204930472
WSBC.OQ,2019,0.24743587900858754
WSBF.OQ,2019,0.13705646366380606
WSFS.OQ,2019,0.24786130714553864
WTBA.OQ,2019,0.2037600036560945
WTFC.OQ,2019,0.2785815666175569
ZION.OQ,2019,0.31809144395710726
ABCB.N,2020,0.5301279579505466
ACNB.OQ,2020,0.3609190780857662
AROW.OQ,2020,0.2614839206902719
ASB.N,2020,0.39715456809658684
ATLO.OQ,2020,0.3790111663635861
AUBN.OQ,2020,0.5211983042776888
BAC.N,2020,0.40940508046099183
BANC.N,2020,0.6549879256553353
BANF.OQ,2020,0.513310446768288
BANR.OQ,2020,0.45411181627725933
BCBP.OQ,2020,0.30759540192766516
BFIN.OQ,2020,0.3382177224843364
BHB.A,2020,0.3370883726127284
BHLB.N,2020,0.7489737793027389
BKU.N,2020,0.5633425671617288
BMRC.OQ,2020,0.34140998185046295
BOH.N,2020,0.5401943358186249
BOKF.OQ,2020,0.5639004278614311
BRKL.OQ,2020,0.3761414270594121
BSRR.OQ,2020,0.4390073202844827
BUSE.OQ,2020,0.38539693929559565
BWFG.OQ,2020,0.5594571654857454
CAC.OQ,2020,0.3241997836438724
CADE.N,2020,0.44321522137749697
CATY.OQ,2020,0.496638032404985
CBAN.N,2020,0.3201878136972027
CBFV.OQ,2020,0.5053589246153295
CBSH.OQ,2020,0.3546165146478403
CBU.N,2020,0.2164362843849417
CCBG.OQ,2020,0.38108641992460385
CCNE.OQ,2020,0.4216001911805259
CFFI.OQ,2020,0.34918920788321123
CFG.N,2020,0.5678844679773759
CFR.N,2020,0.5220718555689784
CHCO.OQ,2020,0.2200382274403252
CHMG.OQ,2020,0.3744351265231226
CIVB.OQ,2020,0.4006597974304168
CMA.N,2020,0.6083995988788686
CNOB.OQ,2020,0.5226151021488502
COLB.OQ,2020,0.4494087541282704
CPF.N,2020,0.4916310754004143
CTBI.OQ,2020,0.3358749860685707
CUBI.N,2020,0.6681529366615279
CVBF.OQ,2020,0.2223026445849554
CZNC.OQ,2020,0.31391372678645213
DCOM.OQ,2020,0.45105701296891126
DFS.N,2020,0.6436541009411944
EBMT.OQ,2020,0.3050846950444935
EBTC.OQ,2020,0.27089875066042035
EFSC.OQ,2020,0.4115053116748828
EGBN.OQ,2020,0.4605630199079984
EVBN.A,2020,0.4864634756782335
EWBC.OQ,2020,0.6297313270620374
FBIZ.OQ,2020,0.47427318261230345
FBNC.OQ,2020,0.5504360080159815
FCAP.OQ,2020,0.4850831734136163
FCBC.OQ,2020,0.2667218248012359
FCCO.OQ,2020,0.3504568314172047
FCF.N,2020,0.39389666818414154
FCNCA.OQ,2020,0.6481429442169175
FFBC.OQ,2020,0.45681983594619086
FFIC.OQ,2020,0.47981530627520996
FFIN.OQ,2020,0.2854095410030626
FGBI.OQ,2020,0.4108997338917808
FHN.N,2020,0.5268050729866001
FISI.OQ,2020,0.5442186663842972
FITB.OQ,2020,0.5473666539581344
FLG.N,2020,0.35835664144378154
FLIC.OQ,2020,0.2856377434360875
FMBH.OQ,2020,0.3509956956258512
FMNB.OQ,2020,0.3156902914910881
FNB.N,2020,0.4278663769304311
FNLC.OQ,2020,0.25536336477072874
FNWB.OQ,2020,0.5894865254474249
FRBA.OQ,2020,0.5059921968796472
FRBKQ.PK,2020,0.6415952756108403
FRCB.PK,2020,0.4161295914770141
FRME.OQ,2020,0.4809659253304617
FRST.OQ,2020,0.420009846253163
FSBW.OQ,2020,0.43875654206298187
FULT.OQ,2020,0.356533348117993
FUNC.OQ,2020,0.5265576631658985
GABC.OQ,2020,0.25383439698257204
GBCI.N,2020,0.37057690624854195
GSBC.OQ,2020,0.3624072160637081
HAFC.OQ,2020,0.5286614451177652
HBAN.OQ,2020,0.4591514634050674
HBCP.OQ,2020,0.3754804934409614
HBNC.OQ,2020,0.5617089025907824
HFWA.OQ,2020,0.3032342269797753
HIFS.OQ,2020,0.31041844833834575
HMST.OQ,2020,0.3958568053385234
HOMB.N,2020,0.4830558674257938
HOPE.OQ,2020,0.517954984011708
HTBK.OQ,2020,0.4256373930215269
HTH.N,2020,0.4735216863664696
HWBK.OQ,2020,0.3475754517352477
HWC.OQ,2020,0.6384960410346378
IBCP.OQ,2020,0.5237066185883844
IBOC.OQ,2020,0.4347232971629489
INBK.OQ,2020,0.6562082554638347
INDB.OQ,2020,0.36506922010005854
ISTR.OQ,2020,0.49523504998212475
JPM.N,2020,0.36844612175175356
KEY.N,2020,0.4911018296847608
LARK.OQ,2020,0.30663338714024446
LCNB.OQ,2020,0.43445882436377337
LKFN.OQ,2020,0.38246114304173545
MBWM.OQ,2020,0.48243458698640546
MFIN.OQ,2020,1.4627898266044588
MOFG.OQ,2020,0.41304924663433557
MPB.OQ,2020,0.3461526510575486
MTB.N,2020,0.41366318499289817
NBHC.N,2020,0.33811392134646384
NBTB.OQ,2020,0.22988748084684826
NFBK.OQ,2020,0.3656921826521714
NKSH.OQ,2020,0.2801504668745985
NRIM.OQ,2020,0.4083846927652371
NWBI.OQ,2020,0.33930739593852105
NWFL.OQ,2020,0.30404820945183214
OCFC.OQ,2020,0.40596439372555404
ONB.OQ,2020,0.3160748809752932
OPOF.OQ,2020,0.48270247761237667
ORRF.OQ,2020,0.41212963904993966
OSBC.OQ,2020,0.5096886708107136
OVBC.OQ,2020,0.3846719122154338
OVLY.OQ,2020,0.48279733280659415
OZK.OQ,2020,0.5932745837727189
PB.N,2020,0.4521173785022952
PEBK.OQ,2020,0.5862658590305263
PEBO.OQ,2020,0.4075912634394022
PFBC.OQ,2020,0.6262719427066262
PFIS.OQ,2020,0.26140123056738895
PFS.N,2020,0.5189980743546678
PGC.OQ,2020,0.5370514508258819
PKBK.OQ,2020,0.42087953266439154
PLBC.OQ,2020,0.3896696548090005
PNC.N,2020,0.4348054111510514
PNFP.OQ,2020,0.5457063477992624
PPBI.OQ,2020,0.5003954179874144
PRK.A,2020,0.35538512006903394
PVBC.OQ,2020,0.416397558284085
PWOD.OQ,2020,0.37826353532358287
QCRH.OQ,2020,0.43392386686264717
RBCAA.OQ,2020,0.3087914178438978
RF.N,2020,0.5057550032655626
SBCF.OQ,2020,0.5355680813167785
SBFG.OQ,2020,0.6498031595943496
SBNY.PK,2020,0.7187541423299676
SBSI.N,2020,0.23776846460261164
SFNC.OQ,2020,0.3172257250573616
SFST.OQ,2020,0.4137323537061168
SHBI.OQ,2020,0.5187670891978962
SNV.N,2020,0.6222139512432726
SRCE.OQ,2020,0.36115263803073444
STBA.OQ,2020,0.38499577295308646
SYBT.OQ,2020,0.42600667537044273
TBBK.OQ,2020,0.7030482429857771
TCBI.OQ,2020,0.8384073907623854
TCBK.OQ,2020,0.35443449008675915
TFC.N,2020,0.46401149525650076
TFIN.OQ,2020,0.5077904827601278
THFF.OQ,2020,0.28597833967323183
TMP.A,2020,0.28024127709688745
TOWN.OQ,2020,0.4038244015888448
TRMK.OQ,2020,0.35725089222674117
TRST.OQ,2020,0.3927708392579183
UBFO.OQ,2020,0.35899181368018673
UBSI.OQ,2020,0.5510253715534993
UCB.N,2020,0.5208492985658087
UMBF.OQ,2020,0.40983569169879136
UNB.OQ,2020,0.5037742230399781
UNTY.OQ,2020,0.6138806997132394
USB.N,2020,0.3652875790899461
UVSP.OQ,2020,0.43993491926654515
VBTX.OQ,2020,0.6135577648533789
VLY.OQ,2020,0.4105245644537587
WABC.OQ,2020,0.20232953488632693
WAL.N,2020,0.63003364810033
WASH.OQ,2020,0.3578957377163454
WBS.N,2020,0.6237928388400976
WFC.N,2020,0.47954544235666846
WNEB.OQ,2020,0.397945582096007
WSBC.OQ,2020,0.4197328551645581
WSBF.OQ,2020,0.19940229975428822
WSFS.OQ,2020,0.5177164317555859
WTBA.OQ,2020,0.3742752533172513
WTFC.OQ,2020,0.6144371989634433
ZION.OQ,2020,0.5224366893027133
ABCB.N,2021,0.2737860274905199
ACNB.OQ,2021,0.16972927626845305
AROW.OQ,2021,0.1434677752794519
ASB.N,2021,0.1983655079729762
ATLO.OQ,2021,0.1648459772710506
AUBN.OQ,2021,0.1519104076044775
BAC.N,2021,0.26940487972070126
BANC.N,2021,0.20833864604614125
BANF.OQ,2021,0.2652684942642023
BANR.OQ,2021,0.232958568945784
BCBP.OQ,2021,0.2188997645789685
BFIN.OQ,2021,0.1779787971399314
BHB.A,2021,0.33679217955567775
BHLB.N,2021,0.33930845787239905
BKU.N,2021,0.25761497161761354
BMRC.OQ,2021,0.23085304955374922
BOH.N,2021,0.16604805797737318
BOKF.OQ,2021,0.21495581841510783
BRKL.OQ,2021,0.21909609485176484
BSRR.OQ,2021,0.23547668180076253
BUSE.OQ,2021,0.21509887303789924
BWFG.OQ,2021,0.2787168415190199
CAC.OQ,2021,0.21743471807357534
CADE.N,2021,0.24625810840651105
CATY.OQ,2021,0.16596585027371755
CBAN.N,2021,0.22796654848629883
CBFV.OQ,2021,0.20161736115565654
CBSH.OQ,2021,0.1420150658385836
CBU.N,2021,0.19725549965630093
CCBG.OQ,2021,0.22181519552531154
CCNE.OQ,2021,0.16598931239881004
CFFI.OQ,2021,0.2134791265326327
CFG.N,2021,0.2513973310714195
CFR.N,2021,0.21415366517036194
CHCO.OQ,2021,0.1634744000524094
CHMG.OQ,2021,0.2236855099854595
CIVB.OQ,2021,0.24346561081677767
CMA.N,2021,0.24613434270281884
CNOB.OQ,2021,0.1936498204699649
COLB.OQ,2021,0.2640832675166306
CPF.N,2021,0.23762084339628037
CTBI.OQ,2021,0.18896766738283785
CUBI.N,2021,0.3158234096399383
CVBF.OQ,2021,0.22429374714973319
CZNC.OQ,2021,0.17469457731688767
DCOM.OQ,2021,0.24000458555536716
DFS.N,2021,0.28613022197113563
EBMT.OQ,2021,0.18044921963731012
EBTC.OQ,2021,0.21674639138111482
EFSC.OQ,2021,0.27258742226699745
EGBN.OQ,2021,0.18007982037969483
EVBN.A,2021,0.14147381418214108
EWBC.OQ,2021,0.2675741887883204
FBIZ.OQ,2021,0.17400529505704204
FBNC.OQ,2021,0.2681124932583364
FCAP.OQ,2021,0.20673044877930727
FCBC.OQ,2021,0.25918408637157603
FCCO.OQ,2021,0.1830273725888979
FCF.N,2021,0.23080943632290238
FCNCA.OQ,2021,0.32204541004944676
FFBC.OQ,2021,0.2615465890840049
FFIC.OQ,2021,0.20564411726182824
FFIN.OQ,2021,0.21493627248503921
FGBI.OQ,2021,0.20960173706833785
FHN.N,2021,0.27107408834808744
FISI.OQ,2021,0.25006420256544687
FITB.OQ,2021,0.2635611966468266
FLG.N,2021,0.22918138051967485
FLIC.OQ,2021,0.21875560923458526
FMBH.OQ,2021,0.23841313669103287
FMNB.OQ,2021,0.2735712937023335
FNB.N,2021,0.24691069436037869
FNLC.OQ,2021,0.21834869818544553
FNWB.OQ,2021,0.27601934460554794
FRBA.OQ,2021,0.23884064219359694
FRBKQ.PK,2021,0.34921711694796803
FRCB.PK,2021,0.20676895423469976
FRME.OQ,2021,0.20521600000214454
FRST.OQ,2021,0.19486116575631704
FSBW.OQ,2021,0.18951083806341795
FULT.OQ,2021,0.2303429781596967
FUNC.OQ,2021,0.196623559321182
GABC.OQ,2021,0.28299575033128266
GBCI.N,2021,0.2035624275129989
GSBC.OQ,2021,0.14133512403506054
HAFC.OQ,2021,0.3387729995716282
HBAN.OQ,2021,0.23817680067173105
HBCP.OQ,2021,0.2182985432294079
HBNC.OQ,2021,0.17976959000982443
HFWA.OQ,2021,0.2262120920086049
HIFS.OQ,2021,0.1928924656368945
HMST.OQ,2021,0.302358089060943
HOMB.N,2021,0.28424963633310185
HOPE.OQ,2021,0.25297357570239093
HTBK.OQ,2021,0.33365360228845203
HTH.N,2021,0.2293799476117712
HWBK.OQ,2021,0.24181566774271732
HWC.OQ,2021,0.22085803255443623
IBCP.OQ,2021,0.21475887910196417
IBOC.OQ,2021,0.22402978631292322
INBK.OQ,2021,0.316242467524692
INDB.OQ,2021,0.24191938749251274
ISTR.OQ,2021,0.28489315712018237
JPM.N,2021,0.19395837368897229
KEY.N,2021,0.26505009259085366
LARK.OQ,2021,0.15547703584311173
LCNB.OQ,2021,0.1878452086222209
LKFN.OQ,2021,0.2577639961068576
MBWM.OQ,2021,0.16837624538821747
MFIN.OQ,2021,0.5680275372198591
MOFG.OQ,2021,0.1982532504289632
MPB.OQ,2021,0.1970752043971296
MTB.N,2021,0.21860385560762774
NBHC.N,2021,0.21276922622072075
NBTB.OQ,2021,0.19098378145214404
NFBK.OQ,2021,0.2067617536027709
NKSH.OQ,2021,0.11214295699590328
NRIM.OQ,2021,0.2665838082949663
NWBI.OQ,2021,0.15486887721085157
NWFL.OQ,2021,0.10789863612876406
OCFC.OQ,2021,0.28935634965102947
ONB.OQ,2021,0.1725885537517456
OPOF.OQ,2021,0.25868364266339755
ORRF.OQ,2021,0.2223907575131753
OSBC.OQ,2021,0.31903621012386363
OVBC.OQ,2021,0.2132662338916231
OVLY.OQ,2021,0.14394028137564333
OZK.OQ,2021,0.21115775697335623
PB.N,2021,0.15517171557330212
PEBK.OQ,2021,0.23615348489055288
PEBO.OQ,2021,0.18843029523651994
PFBC.OQ,2021,0.2647501261169396
PFIS.OQ,2021,0.19450464753925503
PFS.N,2021,0.2147369554368518
PGC.OQ,2021,0.21190240166617225
PKBK.OQ,2021,0.20947465722651412
PLBC.OQ,2021,0.31523005362138395
PNC.N,2021,0.22521880100341948
PNFP.OQ,2021,0.2162494418564835
PPBI.OQ,2021,0.29214400276915986
PRK.A,2021,0.19267983637599362
PVBC.OQ,2021,0.2489308504116981
PWOD.OQ,2021,0.23448107788825742
QCRH.OQ,2021,0.16613284219508978
RBCAA.OQ,2021,0.18613731836798258
RF.N,2021,0.3118012689377988
SBCF.OQ,2021,0.27287571613760564
SBFG.OQ,2021,0.16403967026656827
SBNY.PK,2021,0.37932077151407023
SBSI.N,2021,0.22219390338454625
SFNC.OQ,2021,0.2646167743303128
SFST.OQ,2021,0.18475359426133384
SHBI.OQ,2021,0.2222119635423407
SNV.N,2021,0.26088347875740886
SRCE.OQ,2021,0.18552169542376237
STBA.OQ,2021,0.2440246848651191
SYBT.OQ,2021,0.22255644950399167
TBBK.OQ,2021,0.38097678615665553
TCBI.OQ,2021,0.34998547924235207
TCBK.OQ,2021,0.2642447682111982
TFC.N,2021,0.2520885430042251
TFIN.OQ,2021,0.457624526653242
THFF.OQ,2021,0.17437729131387175
TMP.A,2021,0.22053710374946126
TOWN.OQ,2021,0.2573686947839164
TRMK.OQ,2021,0.20469009807787775
TRST.OQ,2021,0.22568323706180876
UBFO.OQ,2021,0.1605250377299273
UBSI.OQ,2021,0.23749458504978402
UCB.N,2021,0.22480838307550244
UMBF.OQ,2021,0.20754032142077286
UNB.OQ,2021,0.2243210955036169
UNTY.OQ,2021,0.18694097153721534
USB.N,2021,0.2597750956887349
UVSP.OQ,2021,0.23838723420403546
VBTX.OQ,2021,0.20605128626903083
VLY.OQ,2021,0.24200136316244386
WABC.OQ,2021,0.1571493409794887
WAL.N,2021,0.396499922564576
WASH.OQ,2021,0.19914126588575437
WBS.N,2021,0.27411069449094394
WFC.N,2021,0.2775721972131549
WNEB.OQ,2021,0.32914171781864343
WSBC.OQ,2021,0.25347331029190134
WSBF.OQ,2021,0.09578887677890398
WSFS.OQ,2021,0.3323963538719843
WTBA.OQ,2021,0.14834650361456783
WTFC.OQ,2021,0.2640524301650454
ZION.OQ,2021,0.24723792201720138
ABCB.N,2022,0.341804434940883
ACNB.OQ,2022,0.3566801362817403
AROW.OQ,2022,0.26725041860669857
ASB.N,2022,0.3264027051864255
ATLO.OQ,2022,0.09967030816103603
AUBN.OQ,2022,0.2195045631460653
BAC.N,2022,0.36639489105771367
BANC.N,2022,0.1619140166115535
BANF.OQ,2022,0.3140524749955405
BANR.OQ,2022,0.3514205995637159
BCBP.OQ,2022,0.32989723527617526
BFIN.OQ,2022,0.13521418730073412
BHB.A,2022,0.24975469842567932
BHLB.N,2022,0.26916881777740803
BKU.N,2022,0.29779568884042734
BMRC.OQ,2022,0.2803275089660398
BOH.N,2022,0.19700895006361063
BOKF.OQ,2022,0.37026025598462836
BRKL.OQ,2022,0.2742252858082209
BSRR.OQ,2022,0.21298897629474023
BUSE.OQ,2022,0.2920478674737809
BWFG.OQ,2022,0.19886983464316796
CAC.OQ,2022,0.11198827643740003
CADE.N,2022,0.31345084056271244
CATY.OQ,2022,0.29779843740346684
CBAN.N,2022,0.20155671116160465
CBFV.OQ,2022,0.14040453002741554
CBSH.OQ,2022,0.153909695579548
CBU.N,2022,0.17074876076664477
CCBG.OQ,2022,0.25398984229307203
CCNE.OQ,2022,0.18441776953707925
CFFI.OQ,2022,0.18860597637717635
CFG.N,2022,0.35528265159609634
CFR.N,2022,0.2916684056444938
CHCO.OQ,2022,0.20788361990824852
CHMG.OQ,2022,0.19560489995124172
CIVB.OQ,2022,0.21658493034677764
CMA.N,2022,0.2320765060342769
CNOB.OQ,2022,0.2501096846908508
COLB.OQ,2022,0.31068723203486337
CPF.N,2022,0.22999048034808217
CTBI.OQ,2022,0.2212622277104072
CUBI.N,2022,0.4007268681424679
CVBF.OQ,2022,0.2189321701674274
CZNC.OQ,2022,0.10563503177755668
DCOM.OQ,2022,0.31383306226798297
DFS.N,2022,0.31288345770191933
EBMT.OQ,2022,0.11805102559438044
EBTC.OQ,2022,0.2315654170044144
EFSC.OQ,2022,0.31661722305714085
EGBN.OQ,2022,0.1695913229676456
EVBN.A,2022,0.19245656730730193
EWBC.OQ,2022,0.2706283957779683
FBIZ.OQ,2022,0.2795270248926683
FBNC.OQ,2022,0.3322446574935135
FCAP.OQ,2022,0.2889642145758466
FCBC.OQ,2022,0.2593228386933297
FCCO.OQ,2022,0.18982902857033868
FCF.N,2022,0.25163444881083136
FCNCA.OQ,2022,0.2945788720723699
FFBC.OQ,2022,0.3501085406873437
FFIC.OQ,2022,0.17352253774237578
FFIN.OQ,2022,0.218024340104712
FGBI.OQ,2022,0.3930569866520458
FHN.N,2022,0.3812458989652168
FISI.OQ,2022,0.15349248496004161
FITB.OQ,2022,0.2950057215324198
FLG.N,2022,0.3247078712333779
FLIC.OQ,2022,0.2872668562570782
FMBH.OQ,2022,0.21706280469564676
FMNB.OQ,2022,0.2070470645698277
FNB.N,2022,0.3419455322356369
FNLC.OQ,2022,0.19489146806913413
FNWB.OQ,2022,0.2658705056624959
FRBA.OQ,2022,0.23018872421734637
FRBKQ.PK,2022,0.40901522365514403
FRCB.PK,2022,0.288363512763886
FRME.OQ,2022,0.310752577036099
FRST.OQ,2022,0.11644817372019511
FSBW.OQ,2022,0.24430666205265025
FULT.OQ,2022,0.3047601206408282
FUNC.OQ,2022,0.3240088741062616
GABC.OQ,2022,0.24183340358644137
GBCI.N,2022,0.30323918272375233
GSBC.OQ,2022,0.15965885370910704
HAFC.OQ,2022,0.27553415549062854
HBAN.OQ,2022,0.2921895252690181
HBCP.OQ,2022,0.22446033759091377
HBNC.OQ,2022,0.2594136415035022
HFWA.OQ,2022,0.3170006859935851
HIFS.OQ,2022,0.30125373139957945
HMST.OQ,2022,0.2919477403117947
HOMB.N,2022,0.2589577363354253
HOPE.OQ,2022,0.2769967299444277
HTBK.OQ,2022,0.32719289052087824
HTH.N,2022,0.3563360229574066
HWBK.OQ,2022,0.1573403336977119
HWC.OQ,2022,0.3503119958493798
IBCP.OQ,2022,0.29580751426222085
IBOC.OQ,2022,0.2737277729148451
INBK.OQ,2022,0.2839218360703075
INDB.OQ,2022,0.25415331675176694
ISTR.OQ,2022,0.2019129083296816
JPM.N,2022,0.35445621526096904
KEY.N,2022,0.3097797907697085
LARK.OQ,2022,0.10476519542272796
LCNB.OQ,2022,0.19960035504865775
LKFN.OQ,2022,0.27970881275277704
MBWM.OQ,2022,0.3115893802321828
MFIN.OQ,2022,0.44598705211149203
MOFG.OQ,2022,0.33007679556165603
MPB.OQ,2022,0.265940243005187
MTB.N,2022,0.29351737180161824
NBHC.N,2022,0.32719402641113804
NBTB.OQ,2022,0.294538033900215
NFBK.OQ,2022,0.23087457969036593
NKSH.OQ,2022,0.174057719555773
NRIM.OQ,2022,0.2496156319350528
NWBI.OQ,2022,0.21851505779715863
NWFL.OQ,2022,0.20647766094329473
OCFC.OQ,2022,0.3108567226820829
ONB.OQ,2022,0.32382001611853994
OPOF.OQ,2022,0.40679601983585434
ORRF.OQ,2022,0.22909194000023667
OSBC.OQ,2022,0.3343319184485991
OVBC.OQ,2022,0.11462133300146198
OVLY.OQ,2022,0.2127854880877541
OZK.OQ,2022,0.2733709943876012
PB.N,2022,0.22460260850741215
PEBK.OQ,2022,0.20285486609555275
PEBO.OQ,2022,0.2568512086975723
PFBC.OQ,2022,0.26151386846704616
PFIS.OQ,2022,0.26839005939488303
PFS.N,2022,0.2709123279577341
PGC.OQ,2022,0.32036419013892437
PKBK.OQ,2022,0.2385924961373478
PLBC.OQ,2022,0.3272029677995246
PNC.N,2022,0.22613358534282796
PNFP.OQ,2022,0.27919899047727015
PPBI.OQ,2022,0.34695681100353876
PRK.A,2022,0.25996168337096687
PVBC.OQ,2022,0.4450402443235766
PWOD.OQ,2022,0.14025826854696036
QCRH.OQ,2022,0.17509106445051123
RBCAA.OQ,2022,0.3146878914662588
RF.N,2022,0.3025560303699455
SBCF.OQ,2022,0.24188030228424162
SBFG.OQ,2022,0.11233780726403575
SBNY.PK,2022,0.34980714108515787
SBSI.N,2022,0.15873691559049735
SFNC.OQ,2022,0.29511726941254096
SFST.OQ,2022,0.22653569819872635
SHBI.OQ,2022,0.2664600707001511
SNV.N,2022,0.3172909921775044
SRCE.OQ,2022,0.3137636923703805
STBA.OQ,2022,0.36119004403033445
SYBT.OQ,2022,0.3279646334734177
TBBK.OQ,2022,0.4997452785631206
TCBI.OQ,2022,0.26378811219392984
TCBK.OQ,2022,0.40375995906599865
TFC.N,2022,0.24550278748307594
TFIN.OQ,2022,0.5402792538100997
THFF.OQ,2022,0.14747327563305473
TMP.A,2022,0.22588442519652596
TOWN.OQ,2022,0.31124773372613823
TRMK.OQ,2022,0.2645571502528773
TRST.OQ,2022,0.2460980148952836
UBFO.OQ,2022,0.13708298602016028
UBSI.OQ,2022,0.2901920031461346
UCB.N,2022,0.3318936124311853
UMBF.OQ,2022,0.15554407602487866
UNB.OQ,2022,0.2043696379023251
UNTY.OQ,2022,0.26446018266617466
USB.N,2022,0.25534043794149053
UVSP.OQ,2022,0.26045739437047893
VBTX.OQ,2022,0.35488708243150374
VLY.OQ,2022,0.3160971292330003
WABC.OQ,2022,0.26541045807847974
WAL.N,2022,0.28140253327669834
WASH.OQ,2022,0.24547355057213077
WBS.N,2022,0.34422098262688844
WFC.N,2022,0.35905553259247674
WNEB.OQ,2022,0.2968025008955368
WSBC.OQ,2022,0.28478692811615086
WSBF.OQ,2022,0.2515594561590734
WSFS.OQ,2022,0.2985246997973035
WTBA.OQ,2022,0.2549554506245877
WTFC.OQ,2022,0.24744734969092766
ZION.OQ,2022,0.24246811360328943
ABCB.N,2023,0.5053229687624844
ACNB.OQ,2023,0.3200469908644122
AROW.OQ,2023,0.4827254053062735
ASB.N,2023,0.4423023524960266
ATLO.OQ,2023,0.28800491574008497
AUBN.OQ,2023,0.10233911202110982
BAC.N,2023,0.3318285713336272
BANC.N,2023,0.48010695159774214
BANF.OQ,2023,0.2605789145876372
BANR.OQ,2023,0.32922102990118607
BCBP.OQ,2023,0.39520170948121347
BFIN.OQ,2023,0.3075152662491097
BHB.A,2023,0.27127523627387157
BHLB.N,2023,0.3402141765927762
BKU.N,2023,0.7175469923346179
BMRC.OQ,2023,0.47786366201208935
BOH.N,2023,0.649532895295967
BOKF.OQ,2023,0.38471556867936957
BRKL.OQ,2023,0.46121935279515325
BSRR.OQ,2023,0.3949192715129112
BUSE.OQ,2023,0.3078646219853381
BWFG.OQ,2023,0.3071364222209407
CAC.OQ,2023,0.34950463986160113
CADE.N,2023,0.4902030485021899
CATY.OQ,2023,0.4134013946714813
CBAN.N,2023,0.36934126318884736
CBFV.OQ,2023,0.27984524398272254
CBSH.OQ,2023,0.3172811735652145
CBU.N,2023,0.37298050220376155
CCBG.OQ,2023,0.26964101060304213
CCNE.OQ,2023,0.3250097201988791
CFFI.OQ,2023,0.2663188285080752
CFG.N,2023,0.5504710987786091
CFR.N,2023,0.3136054525541515
CHCO.OQ,2023,0.23252082635377497
CHMG.OQ,2023,0.3479829585292116
CIVB.OQ,2023,0.37838193705242756
CMA.N,2023,0.6596284961162149
CNOB.OQ,2023,0.5670319441059746
COLB.OQ,2023,0.41548071928735975
CPF.N,2023,0.3906155830340359
CTBI.OQ,2023,0.26145597346378324
CUBI.N,2023,0.7465904577710584
CVBF.OQ,2023,0.6457632114315924
CZNC.OQ,2023,0.2887789668713378
DCOM.OQ,2023,0.6122045658201516
DFS.N,2023,0.4257296649332918
EBMT.OQ,2023,0.37577253008648864
EBTC.OQ,2023,0.3204804179944633
EFSC.OQ,2023,0.32018071010699056
EGBN.OQ,2023,0.6831030710459028
EVBN.A,2023,0.42698684735125275
EWBC.OQ,2023,0.49657199376808475
FBIZ.OQ,2023,0.34414904809778823
FBNC.OQ,2023,0.3480233016593628
FCAP.OQ,2023,0.4527643512041743
FCBC.OQ,2023,0.3813100524047662
FCCO.OQ,2023,0.38894088272013294
FCF.N,2023,0.36985186944873755
FCNCA.OQ,2023,0.40229655296245787
FFBC.OQ,2023,0.33728668311108634
FFIC.OQ,2023,0.5171596662949715
FFIN.OQ,2023,0.38144300747626425
