symbol,year,fiscal_date,shares_outstanding,dec_price,market_cap
BAC,2016,2016-07-31,7531879936,14.49,
BAC,2016,2016-08-31,7531879936,16.14,
BAC,2016,2016-09-30,7531879936,15.65,
BAC,2016,2016-10-31,7531879936,16.5,
BAC,2016,2016-11-30,7531879936,21.12,
BAC,2016,2016-12-31,7531879936,22.1,
BAC,2017,2017-01-31,7531879936,22.64,
BAC,2017,2017-02-28,7531879936,24.68,
BAC,2017,2017-03-31,7531879936,23.59,
BAC,2017,2017-04-30,7531879936,23.34,
BAC,2017,2017-05-31,7531879936,22.41,
BAC,2017,2017-06-30,7531879936,24.26,
BAC,2017,2017-07-31,7531879936,24.12,
BAC,2017,2017-08-31,7531879936,23.89,
BAC,2017,2017-09-30,7531879936,25.34,
BAC,2017,2017-10-31,7531879936,27.39,
BAC,2017,2017-11-30,7531879936,28.17,
BAC,2017,2017-12-31,7531879936,29.52,
BAC,2018,2018-01-31,7531879936,32.0,
BAC,2018,2018-02-28,7531879936,32.1,
BAC,2018,2018-03-31,7531879936,29.99,
BAC,2018,2018-04-30,7531879936,29.92,
BAC,2018,2018-05-31,7531879936,29.04,
BAC,2018,2018-06-30,7531879936,28.19,
BAC,2018,2018-07-31,7531879936,30.88,
BAC,2018,2018-08-31,7531879936,30.93,
BAC,2018,2018-09-30,7531879936,29.46,
BAC,2018,2018-10-31,7531879936,27.5,
BAC,2018,2018-11-30,7531879936,28.4,
BAC,2018,2018-12-31,7531879936,24.64,
BAC,2019,2019-01-31,7531879936,28.47,
BAC,2019,2019-02-28,7531879936,29.08,
BAC,2019,2019-03-31,7531879936,27.59,
BAC,2019,2019-04-30,7531879936,30.58,
BAC,2019,2019-05-31,7531879936,26.6,
BAC,2019,2019-06-30,7531879936,29.0,
BAC,2019,2019-07-31,7531879936,30.68,
BAC,2019,2019-08-31,7531879936,27.51,
BAC,2019,2019-09-30,7531879936,29.17,
BAC,2019,2019-10-31,7531879936,31.27,
BAC,2019,2019-11-30,7531879936,33.32,
BAC,2019,2019-12-31,7531879936,35.22,
BAC,2020,2020-01-31,7531879936,32.83,
BAC,2020,2020-02-29,7531879936,28.5,
BAC,2020,2020-03-31,7531879936,21.23,
BAC,2020,2020-04-30,7531879936,24.05,
BAC,2020,2020-05-31,7531879936,24.12,
BAC,2020,2020-06-30,7531879936,23.75,
BAC,2020,2020-07-31,7531879936,24.88,
BAC,2020,2020-08-31,7531879936,25.74,
BAC,2020,2020-09-30,7531879936,24.09,
BAC,2020,2020-10-31,7531879936,23.7,
BAC,2020,2020-11-30,7531879936,28.16,
BAC,2020,2020-12-31,7531879936,30.31,
BAC,2021,2021-01-31,8077831463,29.65,
BAC,2021,2021-02-28,8077831463,34.71,
BAC,2021,2021-03-31,8077831463,38.69,
BAC,2021,2021-04-30,8077831463,40.53,
BAC,2021,2021-05-31,8077831463,42.39,
BAC,2021,2021-06-30,8077831463,41.23,
BAC,2021,2021-07-31,8077831463,38.36,
BAC,2021,2021-08-31,8077831463,41.75,
BAC,2021,2021-09-30,8077831463,42.45,
BAC,2021,2021-10-31,8077831463,47.78,
BAC,2021,2021-11-30,8077831463,44.47,
BAC,2021,2021-12-31,8077831463,44.49,
BAC,2022,2022-01-31,7996777943,46.14,
BAC,2022,2022-02-28,7996777943,44.2,
BAC,2022,2022-03-31,7996777943,41.22,
BAC,2022,2022-04-30,7996777943,35.68,
BAC,2022,2022-05-31,7996777943,37.2,
BAC,2022,2022-06-30,7996777943,31.13,
BAC,2022,2022-07-31,7996777943,33.81,
BAC,2022,2022-08-31,7996777943,33.61,
BAC,2022,2022-09-30,7996777943,30.2,
BAC,2022,2022-10-31,7996777943,36.04,
BAC,2022,2022-11-30,7996777943,37.85,
BAC,2022,2022-12-31,7996777943,33.12,
BAC,2023,2023-01-31,7895457665,35.48,
BAC,2023,2023-02-28,7895457665,34.3,
BAC,2023,2023-03-31,7895457665,28.6,
BAC,2023,2023-04-30,7895457665,29.28,
BAC,2023,2023-05-31,7895457665,27.79,
BAC,2023,2023-06-30,7895457665,28.69,
BAC,2023,2023-07-31,7895457665,32.0,
BAC,2023,2023-08-31,7895457665,28.67,
BAC,2023,2023-09-30,7895457665,27.38,
BAC,2023,2023-10-31,7895457665,26.34,
BAC,2023,2023-11-30,7895457665,30.49,
BAC,2023,2023-12-31,7895457665,33.67,
BANC,2016,2016-01-31,147140000,15.1,
BANC,2016,2016-02-29,147140000,15.33,
BANC,2016,2016-03-31,147140000,17.5,
BANC,2016,2016-04-30,147140000,20.35,
BANC,2016,2016-05-31,147140000,20.06,
BANC,2016,2016-06-30,147140000,18.1,
BANC,2016,2016-07-31,147140000,22.18,
BANC,2016,2016-08-31,147140000,22.32,
BANC,2016,2016-09-30,147140000,17.46,
BANC,2016,2016-10-31,147140000,13.3,
BANC,2016,2016-11-30,147140000,15.1,
BANC,2016,2016-12-31,147140000,17.35,
BANC,2017,2017-01-31,147140000,15.8,
BANC,2017,2017-02-28,147140000,19.45,
BANC,2017,2017-03-31,147140000,20.7,
BANC,2017,2017-04-30,147140000,21.7,
BANC,2017,2017-05-31,147140000,20.3,
BANC,2017,2017-06-30,147140000,21.5,
BANC,2017,2017-07-31,147140000,20.55,
BANC,2017,2017-08-31,147140000,18.55,
BANC,2017,2017-09-30,147140000,20.75,
BANC,2017,2017-10-31,147140000,21.05,
BANC,2017,2017-11-30,147140000,22.55,
BANC,2017,2017-12-31,147140000,20.65,
BANC,2018,2018-01-31,147140000,19.7,
BANC,2018,2018-02-28,147140000,19.95,
BANC,2018,2018-03-31,147140000,19.3,
BANC,2018,2018-04-30,147140000,19.2,
BANC,2018,2018-05-31,147140000,19.4,
BANC,2018,2018-06-30,147140000,19.55,
BANC,2018,2018-07-31,147140000,20.0,
BANC,2018,2018-08-31,147140000,20.15,
BANC,2018,2018-09-30,147140000,18.9,
BANC,2018,2018-10-31,147140000,15.95,
BANC,2018,2018-11-30,147140000,17.2,
BANC,2018,2018-12-31,147140000,13.31,
BANC,2019,2019-01-31,147140000,14.58,
BANC,2019,2019-02-28,147140000,17.32,
BANC,2019,2019-03-31,147140000,13.84,
BANC,2019,2019-04-30,147140000,14.51,
BANC,2019,2019-05-31,147140000,13.23,
BANC,2019,2019-06-30,147140000,13.97,
BANC,2019,2019-07-31,147140000,15.63,
BANC,2019,2019-08-31,147140000,14.57,
BANC,2019,2019-09-30,147140000,14.14,
BANC,2019,2019-10-31,147140000,13.77,
BANC,2019,2019-11-30,147140000,15.36,
BANC,2019,2019-12-31,147140000,17.18,
BANC,2020,2020-01-31,147140000,15.96,
BANC,2020,2020-02-29,147140000,15.33,
BANC,2020,2020-03-31,147140000,8.0,
BANC,2020,2020-04-30,147140000,10.42,
BANC,2020,2020-05-31,147140000,10.95,
BANC,2020,2020-06-30,147140000,10.83,
BANC,2020,2020-07-31,147140000,10.72,
BANC,2020,2020-08-31,147140000,10.99,
BANC,2020,2020-09-30,147140000,10.12,
BANC,2020,2020-10-31,147140000,12.0,
BANC,2020,2020-11-30,147140000,13.3,
BANC,2020,2020-12-31,147140000,14.71,
BANC,2021,2021-01-31,62665527,16.85,
BANC,2021,2021-02-28,62665527,18.56,
BANC,2021,2021-03-31,62665527,18.08,
BANC,2021,2021-04-30,62665527,17.9,
BANC,2021,2021-05-31,62665527,17.51,
BANC,2021,2021-06-30,62665527,17.54,
BANC,2021,2021-07-31,62665527,17.12,
BANC,2021,2021-08-31,62665527,17.97,
BANC,2021,2021-09-30,62665527,18.49,
BANC,2021,2021-10-31,62665527,20.33,
BANC,2021,2021-11-30,62665527,19.59,
BANC,2021,2021-12-31,62665527,19.62,
BANC,2022,2022-01-31,59021855,19.32,
BANC,2022,2022-02-28,59021855,19.65,
BANC,2022,2022-03-31,59021855,19.36,
BANC,2022,2022-04-30,59021855,18.04,
BANC,2022,2022-05-31,59021855,19.24,
BANC,2022,2022-06-30,59021855,17.62,
BANC,2022,2022-07-31,59021855,17.51,
BANC,2022,2022-08-31,59021855,16.88,
BANC,2022,2022-09-30,59021855,15.97,
BANC,2022,2022-10-31,59021855,16.68,
BANC,2022,2022-11-30,59021855,16.97,
BANC,2022,2022-12-31,59021855,15.93,
BANC,2023,2023-01-31,168097660,17.42,
BANC,2023,2023-02-28,168097660,17.55,
BANC,2023,2023-03-31,168097660,12.53,
BANC,2023,2023-04-30,168097660,11.35,
BANC,2023,2023-05-31,168097660,10.69,
BANC,2023,2023-06-30,168097660,11.58,
BANC,2023,2023-07-31,168097660,14.21,
BANC,2023,2023-08-31,168097660,12.53,
BANC,2023,2023-09-30,168097660,12.38,
BANC,2023,2023-10-31,168097660,11.21,
BANC,2023,2023-11-30,168097660,11.56,
BANC,2023,2023-12-31,168097660,13.43,
BANF,2016,2016-01-31,33242800,27.97,
BANF,2016,2016-02-29,33242800,28.25,
BANF,2016,2016-03-31,33242800,28.515,
BANF,2016,2016-04-30,33242800,31.185,
BANF,2016,2016-05-31,33242800,31.36,
BANF,2016,2016-06-30,33242800,30.16,
BANF,2016,2016-07-31,33242800,32.785,
BANF,2016,2016-08-31,33242800,34.3,
BANF,2016,2016-09-30,33242800,36.255,
BANF,2016,2016-10-31,33242800,35.85,
BANF,2016,2016-11-30,33242800,40.975,
BANF,2016,2016-12-31,33242800,46.525,
BANF,2017,2017-01-31,33242800,47.175,
BANF,2017,2017-02-28,33242800,47.675,
BANF,2017,2017-03-31,33242800,44.95,
BANF,2017,2017-04-30,33242800,48.025,
BANF,2017,2017-05-31,33242800,47.225,
BANF,2017,2017-06-30,33242800,48.3,
BANF,2017,2017-07-31,33242800,53.375,
BANF,2017,2017-08-31,33242800,50.4,
BANF,2017,2017-09-30,33242800,56.75,
BANF,2017,2017-10-31,33242800,54.65,
BANF,2017,2017-11-30,33242800,56.8,
BANF,2017,2017-12-31,33242800,51.15,
BANF,2018,2018-01-31,33242800,55.75,
BANF,2018,2018-02-28,33242800,53.25,
BANF,2018,2018-03-31,33242800,53.1,
BANF,2018,2018-04-30,33242800,57.15,
BANF,2018,2018-05-31,33242800,59.75,
BANF,2018,2018-06-30,33242800,59.2,
BANF,2018,2018-07-31,33242800,62.1,
BANF,2018,2018-08-31,33242800,63.8,
BANF,2018,2018-09-30,33242800,59.95,
BANF,2018,2018-10-31,33242800,57.38,
BANF,2018,2018-11-30,33242800,55.82,
BANF,2018,2018-12-31,33242800,49.9,
BANF,2019,2019-01-31,33242800,53.68,
BANF,2019,2019-02-28,33242800,56.38,
BANF,2019,2019-03-31,33242800,52.15,
BANF,2019,2019-04-30,33242800,56.4,
BANF,2019,2019-05-31,33242800,52.23,
BANF,2019,2019-06-30,33242800,55.66,
BANF,2019,2019-07-31,33242800,58.34,
BANF,2019,2019-08-31,33242800,53.77,
BANF,2019,2019-09-30,33242800,55.42,
BANF,2019,2019-10-31,33242800,57.89,
BANF,2019,2019-11-30,33242800,59.09,
BANF,2019,2019-12-31,33242800,62.44,
BANF,2020,2020-01-31,33242800,57.8,
BANF,2020,2020-02-29,33242800,51.3,
BANF,2020,2020-03-31,33242800,33.37,
BANF,2020,2020-04-30,33242800,38.51,
BANF,2020,2020-05-31,33242800,38.12,
BANF,2020,2020-06-30,33242800,40.57,
BANF,2020,2020-07-31,33242800,43.56,
BANF,2020,2020-08-31,33242800,44.0,
BANF,2020,2020-09-30,33242800,40.84,
BANF,2020,2020-10-31,33242800,44.45,
BANF,2020,2020-11-30,33242800,54.23,
BANF,2020,2020-12-31,33242800,58.7,
BANF,2021,2021-01-31,32603118,57.63,
BANF,2021,2021-02-28,32603118,63.88,
BANF,2021,2021-03-31,32603118,70.69,
BANF,2021,2021-04-30,32603118,69.51,
BANF,2021,2021-05-31,32603118,68.97,
BANF,2021,2021-06-30,32603118,62.43,
BANF,2021,2021-07-31,32603118,55.48,
BANF,2021,2021-08-31,32603118,56.56,
BANF,2021,2021-09-30,32603118,60.12,
BANF,2021,2021-10-31,32603118,65.01,
BANF,2021,2021-11-30,32603118,63.63,
BANF,2021,2021-12-31,32603118,70.56,
BANF,2022,2022-01-31,32875560,74.95,
BANF,2022,2022-02-28,32875560,78.13,
BANF,2022,2022-03-31,32875560,83.21,
BANF,2022,2022-04-30,32875560,81.75,
BANF,2022,2022-05-31,32875560,90.73,
BANF,2022,2022-06-30,32875560,95.71,
BANF,2022,2022-07-31,32875560,107.39,
BANF,2022,2022-08-31,32875560,107.86,
BANF,2022,2022-09-30,32875560,89.47,
BANF,2022,2022-10-31,32875560,95.82,
BANF,2022,2022-11-30,32875560,101.94,
BANF,2022,2022-12-31,32875560,88.18,
BANF,2023,2023-01-31,32933018,86.13,
BANF,2023,2023-02-28,32933018,90.25,
BANF,2023,2023-03-31,32933018,83.1,
BANF,2023,2023-04-30,32933018,79.89,
BANF,2023,2023-05-31,32933018,84.57,
BANF,2023,2023-06-30,32933018,92.0,
BANF,2023,2023-07-31,32933018,99.9,
BANF,2023,2023-08-31,32933018,95.58,
BANF,2023,2023-09-30,32933018,86.73,
BANF,2023,2023-10-31,32933018,81.11,
BANF,2023,2023-11-30,32933018,86.63,
BANF,2023,2023-12-31,32933018,97.33,
BANR,2016,2016-01-31,34580000,39.726839,
BANR,2016,2016-02-29,34580000,38.01332,
BANR,2016,2016-03-31,34580000,40.243766,
BANR,2016,2016-04-30,34580000,40.952149,
BANR,2016,2016-05-31,34580000,42.589086,
BANR,2016,2016-06-30,34580000,40.722403,
BANR,2016,2016-07-31,34580000,39.956584,
BANR,2016,2016-08-31,34580000,42.388058,
BANR,2016,2016-09-30,34580000,41.871131,
BANR,2016,2016-10-31,34580000,43.211313,
BANR,2016,2016-11-30,34580000,49.902653,
BANR,2016,2016-12-31,34580000,53.425419,
BANR,2017,2017-01-31,34580000,53.722173,
BANR,2017,2017-02-28,34580000,55.63672,
BANR,2017,2017-03-31,34580000,53.262682,
BANR,2017,2017-04-30,34580000,52.841482,
BANR,2017,2017-05-31,34580000,51.395999,
BANR,2017,2017-06-30,34580000,54.09551,
BANR,2017,2017-07-31,34580000,56.280619,
BANR,2017,2017-08-31,34580000,53.698939,
BANR,2017,2017-09-30,34580000,59.700127,
BANR,2017,2017-10-31,34580000,55.842221,
BANR,2017,2017-11-30,34580000,56.10526,
BANR,2017,2017-12-31,34580000,53.698939,
BANR,2018,2018-01-31,34580000,52.939049,
BANR,2018,2018-02-28,34580000,53.854814,
BANR,2018,2018-03-31,34580000,54.0594,
BANR,2018,2018-04-30,34580000,55.920158,
BANR,2018,2018-05-31,34580000,58.404416,
BANR,2018,2018-06-30,34580000,58.579776,
BANR,2018,2018-07-31,34580000,61.843719,
BANR,2018,2018-08-31,34580000,63.179394,
BANR,2018,2018-09-30,34580000,61.058027,
BANR,2018,2018-10-31,34580000,56.785831,
BANR,2018,2018-11-30,34580000,58.92684,
BANR,2018,2018-12-31,34580000,52.523457,
BANR,2019,2019-01-31,34580000,53.564498,
BANR,2019,2019-02-28,34580000,61.018743,
BANR,2019,2019-03-31,34580000,53.201115,
BANR,2019,2019-04-30,34580000,52.071684,
BANR,2019,2019-05-31,34580000,49.557472,
BANR,2019,2019-06-30,34580000,53.181473,
BANR,2019,2019-07-31,34580000,58.200076,
BANR,2019,2019-08-31,34580000,52.945766,
BANR,2019,2019-09-30,34580000,55.165343,
BANR,2019,2019-10-31,34580000,53.014514,
BANR,2019,2019-11-30,34580000,53.652888,
BANR,2019,2019-12-31,34580000,55.577831,
BANR,2020,2020-01-31,34580000,51.55,
BANR,2020,2020-02-29,34580000,45.64,
BANR,2020,2020-03-31,34580000,33.04,
BANR,2020,2020-04-30,34580000,38.43,
BANR,2020,2020-05-31,34580000,37.56,
BANR,2020,2020-06-30,34580000,38.0,
BANR,2020,2020-07-31,34580000,35.43,
BANR,2020,2020-08-31,34580000,36.12,
BANR,2020,2020-09-30,34580000,32.26,
BANR,2020,2020-10-31,34580000,36.87,
BANR,2020,2020-11-30,34580000,41.33,
BANR,2020,2020-12-31,34580000,46.59,
BANR,2021,2021-01-31,34252632,44.23,
BANR,2021,2021-02-28,34252632,51.78,
BANR,2021,2021-03-31,34252632,53.33,
BANR,2021,2021-04-30,34252632,56.84,
BANR,2021,2021-05-31,34252632,58.53,
BANR,2021,2021-06-30,34252632,54.21,
BANR,2021,2021-07-31,34252632,53.04,
BANR,2021,2021-08-31,34252632,57.2,
BANR,2021,2021-09-30,34252632,55.21,
BANR,2021,2021-10-31,34252632,57.76,
BANR,2021,2021-11-30,34252632,57.28,
BANR,2021,2021-12-31,34252632,60.67,
BANR,2022,2022-01-31,34194018,62.11,
BANR,2022,2022-02-28,34194018,61.61,
BANR,2022,2022-03-31,34194018,58.53,
BANR,2022,2022-04-30,34194018,53.7,
BANR,2022,2022-05-31,34194018,58.11,
BANR,2022,2022-06-30,34194018,56.21,
BANR,2022,2022-07-31,34194018,61.99,
BANR,2022,2022-08-31,34194018,60.76,
BANR,2022,2022-09-30,34194018,59.08,
BANR,2022,2022-10-31,34194018,74.75,
BANR,2022,2022-11-30,34194018,70.62,
BANR,2022,2022-12-31,34194018,63.2,
BANR,2023,2023-01-31,34348369,64.83,
BANR,2023,2023-02-28,34348369,62.98,
BANR,2023,2023-03-31,34348369,54.37,
BANR,2023,2023-04-30,34348369,49.92,
BANR,2023,2023-05-31,34348369,43.27,
BANR,2023,2023-06-30,34348369,43.67,
BANR,2023,2023-07-31,34348369,47.61,
BANR,2023,2023-08-31,34348369,43.55,
BANR,2023,2023-09-30,34348369,42.38,
BANR,2023,2023-10-31,34348369,42.21,
BANR,2023,2023-11-30,34348369,45.14,
BANR,2023,2023-12-31,34348369,53.56,
BCBP,2016,2016-01-31,17162600,10.47,
BCBP,2016,2016-02-29,17162600,9.83,
BCBP,2016,2016-03-31,17162600,10.01,
BCBP,2016,2016-04-30,17162600,10.12,
BCBP,2016,2016-05-31,17162600,10.48,
BCBP,2016,2016-06-30,17162600,10.24,
BCBP,2016,2016-07-31,17162600,10.57,
BCBP,2016,2016-08-31,17162600,10.94,
BCBP,2016,2016-09-30,17162600,11.25,
BCBP,2016,2016-10-31,17162600,11.8,
BCBP,2016,2016-11-30,17162600,12.1,
BCBP,2016,2016-12-31,17162600,13.0,
BCBP,2017,2017-01-31,17162600,13.55,
BCBP,2017,2017-02-28,17162600,14.7,
BCBP,2017,2017-03-31,17162600,16.65,
BCBP,2017,2017-04-30,17162600,15.8,
BCBP,2017,2017-05-31,17162600,15.7,
BCBP,2017,2017-06-30,17162600,15.3,
BCBP,2017,2017-07-31,17162600,15.0,
BCBP,2017,2017-08-31,17162600,14.2,
BCBP,2017,2017-09-30,17162600,13.95,
BCBP,2017,2017-10-31,17162600,14.05,
BCBP,2017,2017-11-30,17162600,14.6,
BCBP,2017,2017-12-31,17162600,14.5,
BCBP,2018,2018-01-31,17162600,15.15,
BCBP,2018,2018-02-28,17162600,15.3,
BCBP,2018,2018-03-31,17162600,15.65,
BCBP,2018,2018-04-30,17162600,15.5,
BCBP,2018,2018-05-31,17162600,15.6,
BCBP,2018,2018-06-30,17162600,15.0,
BCBP,2018,2018-07-31,17162600,14.9,
BCBP,2018,2018-08-31,17162600,14.85,
BCBP,2018,2018-09-30,17162600,13.85,
BCBP,2018,2018-10-31,17162600,12.44,
BCBP,2018,2018-11-30,17162600,11.71,
BCBP,2018,2018-12-31,17162600,10.47,
BCBP,2019,2019-01-31,17162600,11.74,
BCBP,2019,2019-02-28,17162600,13.12,
BCBP,2019,2019-03-31,17162600,13.4,
BCBP,2019,2019-04-30,17162600,13.22,
BCBP,2019,2019-05-31,17162600,12.24,
BCBP,2019,2019-06-30,17162600,13.85,
BCBP,2019,2019-07-31,17162600,12.83,
BCBP,2019,2019-08-31,17162600,12.36,
BCBP,2019,2019-09-30,17162600,12.84,
BCBP,2019,2019-10-31,17162600,12.9,
BCBP,2019,2019-11-30,17162600,13.54,
BCBP,2019,2019-12-31,17162600,13.79,
BCBP,2020,2020-01-31,17162600,13.12,
BCBP,2020,2020-02-29,17162600,11.34,
BCBP,2020,2020-03-31,17162600,10.65,
BCBP,2020,2020-04-30,17162600,10.12,
BCBP,2020,2020-05-31,17162600,9.59,
BCBP,2020,2020-06-30,17162600,9.28,
BCBP,2020,2020-07-31,17162600,8.05,
BCBP,2020,2020-08-31,17162600,8.145,
BCBP,2020,2020-09-30,17162600,8.0,
BCBP,2020,2020-10-31,17162600,9.09,
BCBP,2020,2020-11-30,17162600,10.17,
BCBP,2020,2020-12-31,17162600,11.07,
BCBP,2021,2021-01-31,16940133,11.48,
BCBP,2021,2021-02-28,16940133,13.23,
BCBP,2021,2021-03-31,16940133,13.8,
BCBP,2021,2021-04-30,16940133,13.77,
BCBP,2021,2021-05-31,16940133,14.61,
BCBP,2021,2021-06-30,16940133,13.45,
BCBP,2021,2021-07-31,16940133,15.04,
BCBP,2021,2021-08-31,16940133,14.87,
BCBP,2021,2021-09-30,16940133,14.76,
BCBP,2021,2021-10-31,16940133,15.12,
BCBP,2021,2021-11-30,16940133,14.69,
BCBP,2021,2021-12-31,16940133,15.43,
BCBP,2022,2022-01-31,16930979,17.0,
BCBP,2022,2022-02-28,16930979,18.22,
BCBP,2022,2022-03-31,16930979,18.25,
BCBP,2022,2022-04-30,16930979,18.84,
BCBP,2022,2022-05-31,16930979,20.17,
BCBP,2022,2022-06-30,16930979,17.03,
BCBP,2022,2022-07-31,16930979,19.26,
BCBP,2022,2022-08-31,16930979,18.0,
BCBP,2022,2022-09-30,16930979,16.83,
BCBP,2022,2022-10-31,16930979,19.65,
BCBP,2022,2022-11-30,16930979,18.85,
BCBP,2022,2022-12-31,16930979,17.99,
BCBP,2023,2023-01-31,16904323,17.99,
BCBP,2023,2023-02-28,16904323,17.35,
BCBP,2023,2023-03-31,16904323,13.13,
BCBP,2023,2023-04-30,16904323,11.8,
BCBP,2023,2023-05-31,16904323,10.61,
BCBP,2023,2023-06-30,16904323,11.74,
BCBP,2023,2023-07-31,16904323,12.85,
BCBP,2023,2023-08-31,16904323,11.38,
BCBP,2023,2023-09-30,16904323,11.14,
BCBP,2023,2023-10-31,16904323,10.28,
BCBP,2023,2023-11-30,16904323,11.58,
BCBP,2023,2023-12-31,16904323,12.85,
BFIN,2016,2016-01-31,12460700,12.27,
BFIN,2016,2016-02-29,12460700,12.04,
BFIN,2016,2016-03-31,12460700,11.82,
BFIN,2016,2016-04-30,12460700,12.36,
BFIN,2016,2016-05-31,12460700,12.71,
BFIN,2016,2016-06-30,12460700,11.99,
BFIN,2016,2016-07-31,12460700,12.2,
BFIN,2016,2016-08-31,12460700,12.34,
BFIN,2016,2016-09-30,12460700,12.7,
BFIN,2016,2016-10-31,12460700,12.57,
BFIN,2016,2016-11-30,12460700,14.1,
BFIN,2016,2016-12-31,12460700,14.82,
BFIN,2017,2017-01-31,12460700,13.47,
BFIN,2017,2017-02-28,12460700,14.87,
BFIN,2017,2017-03-31,12460700,14.52,
BFIN,2017,2017-04-30,12460700,14.78,
BFIN,2017,2017-05-31,12460700,14.68,
BFIN,2017,2017-06-30,12460700,14.92,
BFIN,2017,2017-07-31,12460700,14.98,
BFIN,2017,2017-08-31,12460700,16.04,
BFIN,2017,2017-09-30,12460700,15.89,
BFIN,2017,2017-10-31,12460700,15.84,
BFIN,2017,2017-11-30,12460700,16.49,
BFIN,2017,2017-12-31,12460700,15.34,
BFIN,2018,2018-01-31,12460700,15.88,
BFIN,2018,2018-02-28,12460700,16.03,
BFIN,2018,2018-03-31,12460700,16.98,
BFIN,2018,2018-04-30,12460700,16.93,
BFIN,2018,2018-05-31,12460700,17.81,
BFIN,2018,2018-06-30,12460700,17.65,
BFIN,2018,2018-07-31,12460700,16.74,
BFIN,2018,2018-08-31,12460700,15.95,
BFIN,2018,2018-09-30,12460700,15.94,
BFIN,2018,2018-10-31,12460700,14.12,
BFIN,2018,2018-11-30,12460700,14.93,
BFIN,2018,2018-12-31,12460700,14.95,
BFIN,2019,2019-01-31,12460700,15.0,
BFIN,2019,2019-02-28,12460700,15.64,
BFIN,2019,2019-03-31,12460700,14.87,
BFIN,2019,2019-04-30,12460700,15.01,
BFIN,2019,2019-05-31,12460700,13.9,
BFIN,2019,2019-06-30,12460700,13.99,
BFIN,2019,2019-07-31,12460700,13.41,
BFIN,2019,2019-08-31,12460700,11.66,
BFIN,2019,2019-09-30,12460700,11.9,
BFIN,2019,2019-10-31,12460700,12.88,
BFIN,2019,2019-11-30,12460700,13.65,
BFIN,2019,2019-12-31,12460700,13.08,
BFIN,2020,2020-01-31,12460700,12.47,
BFIN,2020,2020-02-29,12460700,11.34,
BFIN,2020,2020-03-31,12460700,8.81,
BFIN,2020,2020-04-30,12460700,8.27,
BFIN,2020,2020-05-31,12460700,9.08,
BFIN,2020,2020-06-30,12460700,8.4,
BFIN,2020,2020-07-31,12460700,7.29,
BFIN,2020,2020-08-31,12460700,7.26,
BFIN,2020,2020-09-30,12460700,7.22,
BFIN,2020,2020-10-31,12460700,7.35,
BFIN,2020,2020-11-30,12460700,8.07,
BFIN,2020,2020-12-31,12460700,8.78,
BFIN,2021,2021-01-31,13228485,8.48,
BFIN,2021,2021-02-28,13228485,9.45,
BFIN,2021,2021-03-31,13228485,10.32,
BFIN,2021,2021-04-30,13228485,10.42,
BFIN,2021,2021-05-31,13228485,11.05,
BFIN,2021,2021-06-30,13228485,11.44,
BFIN,2021,2021-07-31,13228485,11.42,
BFIN,2021,2021-08-31,13228485,11.6,
BFIN,2021,2021-09-30,13228485,11.48,
BFIN,2021,2021-10-31,13228485,11.39,
BFIN,2021,2021-11-30,13228485,10.62,
BFIN,2021,2021-12-31,13228485,10.67,
BFIN,2022,2022-01-31,12742597,10.78,
BFIN,2022,2022-02-28,12742597,10.91,
BFIN,2022,2022-03-31,12742597,10.36,
BFIN,2022,2022-04-30,12742597,10.21,
BFIN,2022,2022-05-31,12742597,9.71,
BFIN,2022,2022-06-30,12742597,9.39,
BFIN,2022,2022-07-31,12742597,9.53,
BFIN,2022,2022-08-31,12742597,9.95,
BFIN,2022,2022-09-30,12742597,9.46,
BFIN,2022,2022-10-31,12742597,9.75,
BFIN,2022,2022-11-30,12742597,9.86,
BFIN,2022,2022-12-31,12742597,10.53,
BFIN,2023,2023-01-31,12475881,10.09,
BFIN,2023,2023-02-28,12475881,10.29,
BFIN,2023,2023-03-31,12475881,8.75,
BFIN,2023,2023-04-30,12475881,8.275,
BFIN,2023,2023-05-31,12475881,7.4,
BFIN,2023,2023-06-30,12475881,8.18,
BFIN,2023,2023-07-31,12475881,8.97,
BFIN,2023,2023-08-31,12475881,8.82,
BFIN,2023,2023-09-30,12475881,8.62,
BFIN,2023,2023-10-31,12475881,8.4,
BFIN,2023,2023-11-30,12475881,8.93,
BFIN,2023,2023-12-31,12475881,10.26,
BHB,2016,2016-01-31,15321800,23.133345,
BHB,2016,2016-02-29,15321800,22.060011,
BHB,2016,2016-03-31,15321800,22.146678,
BHB,2016,2016-04-30,15321800,23.133345,
BHB,2016,2016-05-31,15321800,22.460011,
BHB,2016,2016-06-30,15321800,23.400012,
BHB,2016,2016-07-31,15321800,24.453346,
BHB,2016,2016-08-31,15321800,24.533346,
BHB,2016,2016-09-30,15321800,24.480012,
BHB,2016,2016-10-31,15321800,24.233345,
BHB,2016,2016-11-30,15321800,29.380015,
BHB,2016,2016-12-31,15321800,31.553349,
BHB,2017,2017-01-31,15321800,28.886681,
BHB,2017,2017-02-28,15321800,28.406681,
BHB,2017,2017-03-31,15321800,33.08,
BHB,2017,2017-04-30,15321800,30.79,
BHB,2017,2017-05-31,15321800,28.87,
BHB,2017,2017-06-30,15321800,30.82,
BHB,2017,2017-07-31,15321800,27.89,
BHB,2017,2017-08-31,15321800,26.26,
BHB,2017,2017-09-30,15321800,31.36,
BHB,2017,2017-10-31,15321800,30.23,
